prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Maluku,Kab. Seram Bagian Barat,Amalatu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/800D5814-45C6-43BF-B3C4-366544C5232A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70013022,KB NOELLA,70013022,Rumakay,RUMAHKAY,KEC. AMALATU,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,0,31-07-2021,420/244.a/2021,31-07-2021,Lihat SK Operasional,2021-09-14 16,,0,,2.,,,,noella.paud09@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,2,3,0,0,0,0,3,0,0,3,0,1,2,0,0,0,0,0,3,
Maluku,Kab. Seram Bagian Barat,Amalatu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/977EFDFD-B195-419B-87AC-B5EAD014A3BD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69971038,KB PAUD TERPADU HATURAPA,69971038,Dusun Namatotur,LATU,KEC. AMALATU,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AF8144,0,09-11-2017,420/ 76.SK /KB / 2017,07-12-2017,Lihat SK Operasional,2017-12-19 13,,493,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,haturapakb@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,3,0,0,0,0,0,0,4,4,0,0,0,0,4,0,1,3,2,1,0,0,0,1,0,0,4,Telkomsel Flash
Maluku,Kab. Seram Bagian Barat,Amalatu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3C1AEFA5-D516-41F6-BAB6-C34ADF4EDCD1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70014103,KB TAPISAMAL RUMAHKAY,70014103,Rumahkay,RUMAHKAY,KEC. AMALATU,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,420/294.a/2021,30-08-2021,420/294.a/2021,30-08-2021,Lihat SK Operasional,2021-10-26 12,,0,1. -,2. -,Lainnya,,,kbtapisamal@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,118,2,0,0,0,0,0,1,2,2,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,2,Tidak Ada
Maluku,Kab. Seram Bagian Barat,Amalatu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1104F286-7587-4985-AEE0-628E5F4CAE54,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69902873,PAUD PELANGI ASIH,69902873,DESA TIHULALE,TIHULATE,KEC. AMALATU,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PELANGI ASIH,AM7498,0,01-01-2012,420/314/2022,15-02-2022,Lihat SK Operasional,2022-03-23 20,B,882,,2.,,,,kbpelangiasih_tihulale@yahoo.com,,-3.455935000000,128.508625000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,2,
Maluku,Kab. Seram Bagian Barat,Amalatu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/98FFABB8-E7E3-4258-BDA1-E88E6EC1E534,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69902877,TK NEGERI HUALOY,69902877,DESA HUALOY,HUALOY,KEC. AMALATU,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PKK Desa Tomalehu,AF8145,0,01-01-2010,420 - 649 TAHUN 2021,21-10-2021,Lihat SK Operasional,2022-10-12 20,C,150,,2.,,,,,,-5.443757000000,114.421127000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,
Maluku,Kab. Seram Bagian Barat,Amalatu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F624B428-F320-42E7-9F82-19D6CE9232E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69902678,TK NEGERI RUMAHKAY,69902678,Desa Rumahkay,RUMAHKAY,KEC. AMALATU,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,AF8147,420/75/2010,06-08-2010,420 - 649 TAHUN 2021,21-10-2021,Lihat SK Operasional,2022-11-11 10,B,"10,670",1. -,2. -,PLN,,,tkrumahkaym@gmail.com,,-3.447100000000,128.537300000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,1,0,0,1,1,1,0,0,0,2,0,1,1,0,0,1,0,0,1,0,0,2,Tidak Ada
Maluku,Kab. Seram Bagian Barat,Amalatu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5D2D4497-6E0C-47A4-9502-1BA1B88E4514,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69902874,TK PELANGI ASIH,69902874,DESA TIHULALE,TIHULATE,KEC. AMALATU,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PELANGI ASIH,AM7498,0,03-11-2014,420/313/2022,15-02-2022,Lihat SK Operasional,2022-03-23 20,C,882,1. -,2. Telkom Speedy,PLN,,,tkpelangiasih_tihulale@yahoo.com,,-3.394176000000,128.508676000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,2,0,0,0,0,0,4,0,3,0,0,0,0,3,0,1,2,1,1,0,0,0,1,0,0,3,Tidak Ada
Maluku,Kab. Seram Bagian Barat,Amalatu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7AC92F3D-CDFA-49AF-A37B-541B00B31440,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69899692,TK PELANGI TIHULALE,69899692,Desa Tihulale,TIHULATE,KEC. AMALATU,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,01-01-1900,420/109/2004,10-01-2004,Lihat SK Operasional,2015-08-06 13,B,750,,2.,,,,pelangitihulaletk@gmail.com,,.000000000000,.000000000000,6,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,6,6,0,0,0,0,6,0,0,6,0,0,4,2,0,0,0,1,5,
Maluku,Kab. Seram Bagian Barat,Amalatu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F97DC52-C93C-476E-8133-BD5B14770009,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69902007,TK PKK Tomalehu,69902007,Desa Tumalehu,TUMALEHU,KEC. AMALATU,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PKK Desa Tomalehu,AF8145,0,01-01-2010,420/70/2010,03-08-2010,Lihat SK Operasional,2015-09-11 09,B,399,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,tkpkktomalehu@gmail.com,,.004900000000,.005200000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,3,0,0,2,0,0,0,3,3,0,0,0,0,3,0,0,3,0,1,1,1,0,0,0,0,3,Telkomsel Flash
Maluku,Kab. Seram Bagian Barat,Amalatu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DD79ACBA-A324-482B-9453-59B078753E09,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69902875,TK SATU ATAP LATU,69902875,DESA LATU,LATU,KEC. AMALATU,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,01-08-2010,420/82/2010,18-08-2010,Lihat SK Operasional,2015-09-16 22,B,"6,000",1. -,2. Telkomsel Flash,PLN,,,tksataplatu02@gmail.com,,.000000000000,.000000000000,7,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,4,0,0,0,1,0,0,6,6,1,0,0,0,7,0,1,6,0,2,1,2,2,0,0,0,7,Tidak Ada
