prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Kepulauan Riau,Kota Batam,Sekupang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/746AAAB7-4F4A-4726-8124-68C367960805,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997919,LKP BARRA TIGA TUJUH,K9997919,Ruko. Tiban Sakura BTN Regency Blok A No. 9-10,TIBAN INDAH,KEC. SEKUPANG,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Nomor 01,04-08-2021,02/LKP/DPMPTSP-BTM/I/2022,18-01-2022,Lihat SK Operasional,2022-03-23 06,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kepulauan Riau,Kota Batam,Sekupang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B359E5EC-795E-49A8-BC71-EB8E6D9B5377,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667430,LKP BINTANG SMART CENTER,K5667430,Komp. Tiban Anggrek Blok D2/25 Tiban Center,TIBAN INDAH,KEC. SEKUPANG,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,998.2/424.1/PLS/XI/2016,14-11-2016,998.2/424.1/PLS/XI/2016,14-11-2016,Lihat SK Operasional,2017-01-30 10,,200,,2.,,,0778327541,bintangcentre@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kepulauan Riau,Kota Batam,Sekupang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/55B1281D-D8F1-4E8A-9BB4-5F06E598D81E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990303,LKP CAMBRIDGE INTERNATIONAL COLLEGE FOR AVIATION,K9990303,Tiban Point Blok A1 No.3A,TIBAN INDAH,KEC. SEKUPANG,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,04/LKP/DPMPTSP-BTM/IV/2020,02-04-2020,09/LKP/DPMPTSP-BTM/VII/2020,27-08-2020,Silakan Upload SK (link file tidak valid) => [371457-370411--],2020-09-08 07,,87,,2.,,,,,,1.127900000000,103.976500000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kepulauan Riau,Kota Batam,Sekupang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C7B6EF46-1A60-4DAA-8DC1-CD0CC522C34E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5669025,LKP ENGLISH TIME BATAM,K5669025,Komp Ruko Tiban Raya City Square Blok A3 No.3,TIBAN BARU,KEC. SEKUPANG,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,8060.5/419.3/DISDIK/VII/2017,24-07-2018,8060.5/419.3/DISDIK/VII/2017,24-07-2017,Lihat SK Operasional,2018-04-12 09,,200,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kepulauan Riau,Kota Batam,Sekupang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/97EB17A7-717B-4994-8E4B-445C051BB2D9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981167,LKP HADI JAYA BATAM,K9981167,"Ruko Tiban Point Blok A1 No. 7,8,9",TIBAN INDAH,KEC. SEKUPANG,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,010/HJ/IV/2018,12-03-2018,010/LKP/DPMPTSP-BTM/IV/2018,24-04-2018,Lihat SK Operasional,2019-03-17 10,,150,,2.,,,0778 327909,hadijayabatam@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kepulauan Riau,Kota Batam,Sekupang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9EC6650-BFF9-4F53-872F-139AB5EBFC4C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668337,LKP KUMON GRATINDA TIBAN BATAM,K5668337,RUKO GRAHA TIRTA INDAH BLOK A NO. 10 TIBAN 4 JL. GAJAH MADA,TIBAN BARU,KEC. SEKUPANG,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,0,10-11-2016,Kpts.882.1/424.1/PLS.XI/2016,10-11-2016,Lihat SK Operasional,2017-11-09 12,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kepulauan Riau,Kota Batam,Sekupang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2769B7A6-2730-412F-98E4-F812597ABED8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667826,LKP LENTERA CENDEKIA CEMERLANG,K5667826,Tiban Koperasi,TIBAN BARU,KEC. SEKUPANG,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,834/424.1/PLS/IX/2016,21-09-2016,832/424.1/PLS/III/2018,21-09-2016,Silakan Upload SK (link file tidak valid) => [547314-578963--],2021-11-25 14,,500,,2.,,,,,,1.098600000000,103.961700000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,KBK Agribisnis dan Agroteknologi,
Kepulauan Riau,Kota Batam,Sekupang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/97427D46-B876-46F0-BAA7-8A9A0A3D6D97,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667026,LKP MUTIARA BUNDA,K5667026,Perumahan Graha permata indah Blok J No.1,TIBAN INDAH,KEC. SEKUPANG,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,657/424.1/PLS/XI/2015,03-11-2015,657/424.1/PLS/XI/2015,03-11-2015,Lihat SK Operasional,2016-09-20 14,,500,,2.,,,,mutiara.bunda73@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kepulauan Riau,Kota Batam,Sekupang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B35C7322-5068-43AD-9B2D-FD8F2B1CC92C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2960898,PKBM Al-Ihsan,P2960898,Tiban Lama Jalan SMU 4 Rt 04 Rw 02 No 83 Kec.Sekupang Batam,TIBAN LAMA,KEC. SEKUPANG,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,04/PKBM/DPMPSP-BTM/II/2020,26-02-2020,04/PKBM/DPMPSP-BTM/II/2020,26-02-2020,Lihat SK Operasional,2021-02-16 10,C,225,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,pkbmalihsan99@gmail.com,,1.031082700000,104.076824600000,13,0,0,12,Sehari Penuh/5 hari,,2022/2023-2,"1,198",3,0,1,2,0,3,7,4,13,0,0,0,2,11,0,9,4,5,3,0,2,0,2,1,4,9,2013,Telkomsel Flash
Kepulauan Riau,Kota Batam,Sekupang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7D57106-61BE-48D4-AED0-F37F60DEEFA7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2960890,PKBM BIJAK BESTARI,P2960890,"Mentarau, Patam Lestari",TIBAN BARU,KEC. SEKUPANG,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,952.9/424.1/PLS/XI/2016,28-11-2016,952.9/424.1/PLS/XI/2016,28-11-2016,Lihat SK Operasional,2019-10-14 13,C,150,1. -,2. Lainnya,PLN,0,,bijakbestari2011@yahoo.com,,1.122100000000,103.976900000000,2,0,0,4,Sehari Penuh/3 hari,,2022/2023-2,"1,500",4,0,2,1,0,0,3,1,2,0,0,0,1,1,0,0,2,1,0,0,0,1,0,0,0,2,2013,Tidak Ada
