prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita
Jawa Timur,Kab. Sumenep,Guluk Guluk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7FEA96F9-662A-466C-A432-DD04EAA31BAB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69937193,PAKET PP. AL ISLAMIYAH,69937193,DESA. BATUAMPAR,BATUAMPAR,KEC. GULUK GULUK,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-7.059097800000,113.679886700000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jawa Timur,Kab. Sumenep,Guluk Guluk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BBF81CD4-A70C-472E-A14B-FCBEC0098E98,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69937186,PAKET PP. FALAKHOL MAKKIYAH,69937186,JL. SUMBER RAJEH PAYUDAN KARANGSOKON,PAYUDAN KARANGSOKON,KEC. GULUK GULUK,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,Kementerian Agama,,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-7.047513200000,113.657141500000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jawa Timur,Kab. Sumenep,Guluk Guluk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4C64C41D-FD26-495B-9D71-94289EEFB81D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2964767,PKBM AL-KHAIROT,P2964767,Desa Bragung,BRAGUNG,KEC. GULUK GULUK,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,PKBM,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PKBM AL-KHAIROT,AH0968,AHU-0005398.AH.01.07 TAHUN 2016,16-01-2016,1256000221306,17-01-2017,Silakan Upload SK (link file tidak valid) => [749852-972212--],2022-12-30 07,,30,1. 3 (Tri),2. Lainnya,PLN,,,mohsyamsul.geo@gmail.com,,-7.066982400000,113.673747000000,4,0,0,6,Siang/6 hari,,2022/2023-2,450,2,0,0,2,0,0,2,3,3,0,1,0,1,3,0,0,4,0,1,0,1,1,0,1,2,2,Paket B dan Paket C,2013,3 (Tri)
Jawa Timur,Kab. Sumenep,Guluk Guluk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/011538EF-21A4-4874-AF40-0A4C00CB42C4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2964768,PKBM MAMBAUL ULUM,P2964768,Guluk Guluk,GULUK GULUK,KEC. GULUK GULUK,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,PKBM,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,188/11/KEP/435.101.02/2018,04-05-2021,188/11/KEP/435.101.02/2018,04-05-2018,Silakan Upload SK (link file tidak valid) => [795193-66201--],2023-03-09 04,,0,1. Lainnya (Kabel),2. Linknet,PLN,,,,,-7.037300000000,113.654200000000,0,0,0,5,Siang/6 hari,,2022/2023-2,900,7,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paket B dan Paket C,Paket C IPS 2013,Lainnya (Kabel)
Jawa Timur,Kab. Sumenep,Guluk Guluk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2F781F6-0447-4C21-BB01-8A10F523338D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2965469,PKBM. AL-ISLAH,P2965469,JL.PP.AL-ISLAH,KEC. GULUK GULUK,KAB. SUMENEP,PROV. JAWA TIMUR,INDONESIA,SWASTA,PKBM,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,Belum Terakreditasi,0,,2.,,,,tolak_adim@yaho.com,,-7.037300000000,113.654200000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jawa Timur,Kab. Sumenep,Guluk Guluk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C4796D9-491C-49F9-B656-2B19C79AF853,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951710,PPS Al-Islamiyah,69951710,Dusun Semah Batuampar,PAYUDAN DALEMAN,KEC. GULUK GULUK,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-7.047939100000,113.670359500000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jawa Timur,Kab. Sumenep,Guluk Guluk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6AB73AEB-BCB2-49DF-84C0-0A25D587C8E0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951708,PPS Falahol Makkiyah,69951708,Jln. Sumber Rajeh Payudan Karangsokon,PAYUDAN DUNDANG,KEC. GULUK GULUK,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-7.037862100000,113.600707800000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jawa Timur,Kab. Sumenep,Guluk Guluk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C1144BC-EA53-4854-9FC2-13D641DEDCE4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951709,PPS Nurul Hikmah,69951709,Artakoh Payudan Daleman,PAYUDAN DALEMAN,KEC. GULUK GULUK,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-7.019566700000,113.622472200000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jawa Timur,Kab. Sumenep,Guluk Guluk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C3F0EFA4-3BEB-4766-9B88-6D4EBB177E30,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951703,PPS Nurur Rahmah,69951703,Payudan Dundang,PAYUDAN KARANGSOKON,KEC. GULUK GULUK,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,,001/SK/YASNUR/PPS/X/2016,14-10-2016,0019/Kk.13.23/3/PP.00.7/10/2019,16-10-2019,Lihat SK Operasional,2022-05-23 09,,0,,2.,,,,,,-7.043800000000,113.632400000000,0,95,40,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jawa Timur,Kab. Sumenep,Guluk Guluk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/38745A36-C5A8-421F-84F6-F15395AB0D9B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69936923,PPS. AL-ISLAMIYAH,69936923,DESA. BATUAMPAR,BAKEYONG,KEC. GULUK GULUK,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,,17578,19-11-2021,17578 Tahun 2021,19-11-2021,Lihat SK Operasional,2022-05-27 14,,0,,2.,,,,,,-7.053189100000,113.604609200000,0,174,152,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
