prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Jawa Barat,Kab. Bandung,Margahayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C69CFF5B-FA0A-4FC0-88A2-F8D672CD9C4D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5650249,LKP Irma,K5650249,Jl.Kopo Bihbul No.19 Rt 02/01,MARGAHAYU TENGAH,KEC. MARGAHAYU,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,42.10/4152-Disdikbud/2015,15-06-2015,42.10/4152-Disdikbud/2015,15-06-2015,Silakan Upload SK,,C,178,,2.,,0225426832,0225426832,lkp.irma@yahoo.co.id,,.000000000000,.000000000000,0,0,0,0,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bandung,Margahayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/548C7FD9-779D-40DF-B012-4BBC1FCC4FE2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668789,LKP NEUTRON,K5668789,Jl. Terusan Kopo 310,MARGAHAYU SELATAN,KEC. MARGAHAYU,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.10 / 185 - Disdik / 2018,17-01-2018,421.10 / 183 - Disdik / 2018,17-01-2018,Lihat SK Operasional,2018-02-22 14,,70,,2.,,022 5434010,022 5434010,badg6.ny@gmail.com,www.neutron-ny.com,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Bandung,Margahayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1618205E-4A05-47A5-8FF2-7A3DAC3DBA78,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5650250,LKP Putra Kencana 2,K5650250,Jl.Sukamenak No.12,SAYATI,KEC. MARGAHAYU,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.10/621-Disdikbud/2015,15-09-2015,421.10/621-Disdikbud/2015,15-09-2015,Lihat SK Operasional,2021-12-22 05,C,64,,2.,,,,lpkputrakencana2@gmail.com,,-6.971600000000,107.574400000000,0,0,0,0,KBK Seni Rupa dan Kriya,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Bandung,Margahayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A1AA27EB-ACED-40FD-A976-3DDFEFBD8022,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5650246,LKP Queen,K5650246,Jl.Terusan Kopo No. 385 / 299 Margahayu,MARGAHAYU SELATAN,KEC. MARGAHAYU,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.10 / 3762 - Disdik / 1017,09-10-2017,421.10 . / 3759 - Disdik / 2017,25-10-2019,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Bandung,Margahayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/046DDB34-A51F-4EA9-8EA5-C66993E84165,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996831,LKP SENSEI - KU,K9996831,Kopo Permai III Blok A 13 Rt. 03 / 04,SAYATI,KEC. MARGAHAYU,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.10 / 3585.1 - Disdik / 2020,07-12-2020,421.10 / 3585.1 - Disdik / 2020,07-12-2020,Lihat SK Operasional,2020-12-17 06,,100,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,KBK Bahasa,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Bandung,Margahayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/92F2B70E-FC4C-4ED7-BDB0-804D64D3349A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997123,LKP TIGAASAJARI,K9997123,Perum Margahayu Kencana C6-No.8,MARGAHAYU SELATAN,KEC. MARGAHAYU,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.10/66-64-Disdik/2019,22-01-2019,421.10/66-64-Disdik/2019,22-01-2019,Lihat SK Operasional,2021-03-22 11,,500,,2.,,,,,,-6.973478000000,107.568300000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Bandung,Margahayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED3BB3ED-20EF-4C23-A919-AF8D1FBBA475,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996787,LPK PT.GANESHA  OPERATION MARGAHAYU,K9996787,Jln. Terusan Kopo No.308,MARGAHAYU SELATAN,KEC. MARGAHAYU,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.10/2676-Disdikbud/2016,28-06-2016,421.10/2676-Disdikbud/2016,28-06-2016,Lihat SK Operasional,2020-12-22 16,,500,,2.,,,,,,-6.976100000000,107.567200000000,0,0,0,0,KBK Umum,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Bandung,Margahayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D4DB8DB5-E305-4C3B-B293-363E7FFE6531,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70035720,PAUDQ AL HIKMAH,70035720,JL. KOPO BIHBUL NO.32 RT.01 RW.02 DESA MARGAHAYU TENGAH,MARGAHAYU TENGAH,KEC. MARGAHAYU,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,1489/2021,23-10-2021,1489/2021,23-10-2021,Lihat SK Operasional,2022-11-30 08,,140,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Bandung,Margahayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FCE14183-DB4A-41C5-8317-887A07BEC4F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70034335,PAUDQ. AR ROSYID,70034335,JALAN SUKAMENAK GANG SALUYU SELATAN I DESA SAYATII,SAYATI,KEC. MARGAHAYU,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,087 TAHUN 2022,08-02-2022,087 TAHUN 2022,08-02-2022,Lihat SK Operasional,2022-10-12 14,,224,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Bandung,Margahayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/55E1ECC5-84EB-4BB0-B362-4E57EC0F46AB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2961127,PKBM AL-MUKHSININ,P2961127,Jl. Sukamenak Gg. M. Ilyas No. 20,SUKAMENAK,KEC. MARGAHAYU,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Cikal Mangunwisastro,AX8996,15,15-10-2018,421 / 0651 - Disdik / 2023,23-02-2023,Lihat SK Operasional,2023-03-10 06,C,144,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,pkbmalmukhsinin15@gmail.com,http,-6.972100000000,107.581800000000,3,0,0,7,2013,Pagi/6 hari,,2022/2023-2,"1,300",3,0,0,2,0,0,3,1,3,0,0,0,1,2,0,3,0,0,0,2,1,0,0,0,0,3,Telkomsel Flash
