prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Jawa Timur,Kab. Nganjuk,Nganjuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2D1F7CE2-6D14-4281-928A-FF56F2535798,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5657237,LKP Aries,K5657237,Dr. Sutomo 50 Nganjuk 64418,PAYAMAN,KEC. NGANJUK,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,04,05-10-2011,421.9/1300/411.301.4/218,12-04-2018,Lihat SK Operasional,2018-09-04 14,Terakreditasi,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Timur,Kab. Nganjuk,Nganjuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8277CA6C-8AA8-4765-9206-244744A7A7B0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998008,LKP CERIA,K9998008,JL. Panglima Sudirman No. 35,MANGUN DIKARAN,KEC. NGANJUK,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/267/411.301.4/2022,11-02-2022,421.9/267/411.301.4/2022,11-02-2022,Lihat SK Operasional,2022-04-30 11,,100,,2.,,085231315440,,ceriakursusmengemudi@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Timur,Kab. Nganjuk,Nganjuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/791022B1-EFA1-4578-BB7C-880F4D76C9F9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5657232,LKP Ella,K5657232,Jl. Bromo II No.07 RT 03 RW 07 Ploso 64417,PLOSO,KEC. NGANJUK,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,25,25-07-2006,421.9/758/411.301.4/2017,28-07-2017,Lihat SK Operasional,2017-12-16 09,B,220,,2.,,,,lpkellaisdan22@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,KBK Kesehatan,
Jawa Timur,Kab. Nganjuk,Nganjuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/635E7CAE-09C0-45F9-9C5D-B1E7F73F7018,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667432,LKP GANESA COMPUTER EDUCATION,K5667432,Perum Citra City Blok A No.07 Jalan WIlis Kramat - Nganjuk,KRAMAT,KEC. NGANJUK,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.9/6878.a/411.201.5/2014,15-10-2014,421.9/5128/411.301.4/2019,18-09-2019,Lihat SK Operasional,2017-01-30 23,,84,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,KBK Teknologi Informasi dan Komunikasi,
Jawa Timur,Kab. Nganjuk,Nganjuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2447465D-2003-4FBD-BF19-C6CAEE339608,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5657255,LKP Kharisma,K5657255,Jl. Citarum II No.01 Rt.02 Rw.6 Ds.Begadung Kec Nganjuk Jatim 64413,BEGADUNG,KEC. NGANJUK,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,51,27-07-2005,421.9/1295/411.301.4/2018,12-04-2018,Lihat SK Operasional,2018-09-04 14,Terakreditasi,0,,2.,,,,kh_ngk@yahoo.co.id,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Timur,Kab. Nganjuk,Nganjuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8C85B473-7A13-4529-AE48-17E238A2BA16,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5657242,LKP Kuncara,K5657242,Jl. Wilis No.192 Kel. Kramat Kec. Nganjuk Kab. Nganjuk 64419,KRAMAT,KEC. NGANJUK,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,001/LKPT.KCR/SK-PLG/IX/1998,15-09-1998,421.9/957.5/411.301.4/2022,04-04-2022,Lihat SK Operasional,2022-06-30 13,,548,,2.,,,03583516277,kuncara192@gmail.com,,-7.613000000000,111.920000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,KBK Teknologi Informasi dan Komunikasi,
Jawa Timur,Kab. Nganjuk,Nganjuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/09863087-9EFC-4491-B9B4-398DC7CFDCEB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668604,LKP MANDIRI,K5668604,"JL.  AS TUBUN I/10, RT 06 RW 02 KEL. BOGO",BOGO,KEC. NGANJUK,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,14,15-04-2014,421.9/723/411.301.4/2017,26-01-2017,Lihat SK Operasional,2017-12-29 15,,311,,2.,,,,lkpmandiringanjuk@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,KBK Pariwisata,
Jawa Timur,Kab. Nganjuk,Nganjuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/476B3A08-24EE-4531-9D84-111F572BACF5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5657233,LKP Medi Group,K5657233,"Jl. Panglima Sudirman No.46 Rt.1/03 Mangundikaran, Nganjuk, 64412",MANGUN DIKARAN,KEC. NGANJUK,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,5,13-07-1987,421.9/4253.e/411.201.5/2015,27-07-2015,Lihat SK Operasional,2017-01-30 16,Terakreditasi,50,,2.,,0358323282,0358323282,medi.group@yahoo.co.id,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,
Jawa Timur,Kab. Nganjuk,Nganjuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/05917516-5644-4B62-A402-C5F89D7F90EC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5657240,LKP MODERN,K5657240,"Jl. Gatot Subroto No.63, Nganjuk, Jatim 64411",KAUMAN,KEC. NGANJUK,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,2,18-05-2016,421.9/725/411.301.4/2017,26-01-2017,Lihat SK Operasional,2017-12-21 15,Terakreditasi,0,,2.,,,,lpk_modern@yahoo.com,modern.infolkp.com,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,KBK Teknologi dan Rekayasa,
Jawa Timur,Kab. Nganjuk,Nganjuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/07140EA7-4840-439A-9F29-B7992BAD3FD8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5657238,LKP Risdy Computer,K5657238,Jl. Merdeka No.53 Nganjuk Jatim 64419,GANUNG KIDUL,KEC. NGANJUK,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,Kursus,KKNI Level 3,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,1,14-11-2007,421.9/575/411.301.4/2019,08-02-2019,Lihat SK Operasional,2019-05-31 13,Terakreditasi,509,,2.,,0358321278,,risdycomputer@gmail.com,risdycomputer.com,.000000000000,.000000000000,0,0,0,3,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Teknologi dan Rekayasa,
