prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Sumatera Barat,Kota Padang,Padang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0CECA36-20BE-48A0-867E-9F5E41C233C8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9980894,Kursus Sanggar Seni Mutiara Minang,K9980894,Batang Kampar No.3,RIMBO KALUANG,KEC. PADANG BARAT,KOTA PADANG,PROV. SUMATERA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,83/akta/2016,25-04-2016,Kpts.421.5/046/DP/PAUDNI.03/2018,19-01-2018,Lihat SK Operasional,2018-12-05 15,,0,,2.,,,,delniharlaku.dh@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Barat,Kota Padang,Padang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C87346C3-EFF6-469F-A412-641D316C368E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0562185,LKP Andalas Institusi Manajemen,K0562185,"Jl. Damar No.69 E Kel. Olo Ladang, Kec. Padang Barat, Padang-Sumatera Barat 2511",BELAKANG TANGSI,KEC. PADANG BARAT,KOTA PADANG,PROV. SUMATERA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.5/1762/DP/PAUDNI.03/2016,30-03-2016,421.5/1762/DP/PAUDNI.03/2016,30-03-2016,Lihat SK Operasional,2018-11-27 15,,0,,2.,,,,,aim.jayanusa.ac.id,-.943600000000,100.354300000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,KBK Teknologi Informasi dan Komunikasi,
Sumatera Barat,Kota Padang,Padang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/632C037A-C7A0-4FEE-9DB0-F8B71D9B4622,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0562205,LKP Elia English Course,K0562205,Jl. Batang Arau 88A/9,FLAMBOYAN BARU,KEC. PADANG BARAT,KOTA PADANG,PROV. SUMATERA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,075125223,eliaenglish.course@gmail.com,,-.958400000000,100.355700000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Barat,Kota Padang,Padang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B1568CE-441F-4E7E-927E-35AEA57CCCFD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668481,LKP ENGLISH FIRST PADANG,K5668481,Jalan Kartini No.3,PADANG PASIR,KEC. PADANG BARAT,KOTA PADANG,PROV. SUMATERA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,04,05-01-2016,Kpts.421.5/854/DP/PAUDNI.03/2016,05-12-2016,Lihat SK Operasional,2017-12-06 10,A,0,,2.,,,07518950808,padang@ef.com,https,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,KBK Bahasa,
Sumatera Barat,Kota Padang,Padang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5D9F5E76-141A-4F4B-B68D-93047648C4A3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0562188,LKP Guna Jaya,K0562188,Jl.Hos Cokroaminoto no.96 Padang-Sumatera Barat 25119,KAMPUNG PONDOK,KEC. PADANG BARAT,KOTA PADANG,PROV. SUMATERA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,marcosmarhan@yahoo.com,,-.960500000000,100.355400000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Barat,Kota Padang,Padang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5A7683BC-F896-435A-93E3-9A0F18FCE445,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0562193,LKP LP3M,K0562193,"Jl. Belakang Olo No.31C Kel. Kampung Jao, Kec. Padang Barat, Padang-Sumatera Bar",KAMPUNG JAO,KEC. PADANG BARAT,KOTA PADANG,PROV. SUMATERA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,januardiraiskandar@gmail.com,januardiraiskandar.blogspot.co.id,-.948100000000,100.359500000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Barat,Kota Padang,Padang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AD37E974-5D0A-47D1-983D-0D15AD52D14E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0562214,LKP Martha Siska Salon,K0562214,"JL. A. Yani No.15 Padang, Sumatera Barat 25112",BELAKANG TANGSI,KEC. PADANG BARAT,KOTA PADANG,PROV. SUMATERA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,No. 26,10-09-2007,421.5/875/DP/PAUDNI.03/2018,15-02-2018,Lihat SK Operasional,2019-04-15 16,A,0,,2.,,,0751 840840,martha.siska.salon@gmail.com,,-.942900000000,100.359800000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Barat,Kota Padang,Padang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/68BFFE19-D9B3-4F0A-833A-EF2666311C73,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0562181,LKP Martinneke,K0562181,"Jl. Koto Merapak No.17, Kel. Olo, Kec. Padang Barat",OLO,KEC. PADANG BARAT,KOTA PADANG,PROV. SUMATERA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,C,0,,2.,,,,dewihendrati1@gmail.com,,-.947300000000,100.353000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Barat,Kota Padang,Padang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BCA2CB0F-CCFD-4199-A0D8-098FE5AB9B7D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0562227,LKP Modern College,K0562227,"Jl. Bandar Olo V No. 4 Rt. 01 Rw. 04 Kel. Olo, Padang-Sumatera Barat 25117",OLO,KEC. PADANG BARAT,KOTA PADANG,PROV. SUMATERA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,0751812472,moderncollege89@yahoo.com,,-.946400000000,100.355900000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Barat,Kota Padang,Padang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/049415E4-0811-46CF-ABF3-1C5D208CE29C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5664724,LKP Pioneer Private Centre,K5664724,"Jl. Nipah No. 26e Kel. Berok Nipah, Kec. Padang Barat, Kota Padang",BEROK NIPAH,KEC. PADANG BARAT,KOTA PADANG,PROV. SUMATERA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,01/AKTA/2013,21-10-2013,Kpts.421.5/   /DP/PAUDNI.03/2015,10-03-2015,Lihat SK Operasional,2019-09-24 13,Tidak Terakreditasi,0,,2.,,,,active.q.learningcentre@gmail.com,0,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
