prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Bengkulu,Kab. Kepahiang,Kepahiang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/755E424A-3F5B-42E1-8ADF-3508B53666F3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997198,LKP ALBAROKAH NBS 88,K9997198,Jl. Veteran,PASAR UJUNG,KEC. KEPAHIANG,KAB. KEPAHIANG,PROV. BENGKULU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,0220101752884,28-07-2020,0220101752884,28-07-2020,Lihat SK Operasional,2021-04-11 19,,200,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Bengkulu,Kab. Kepahiang,Kepahiang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E4AE6541-8825-4582-9F2C-C85F7E60DA56,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998192,LKP ALMAHYRA TERAPI ABK,K9998192,Kelurahan Pensiunan,PENSIUNAN,KEC. KEPAHIANG,KAB. KEPAHIANG,PROV. BENGKULU,SWASTA,Kursus,KKNI Level 1,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,004/YY.APH/KPH/I/2019,12-08-2019,503/001/IO-SPNF/DPMPTSP/V/2022,30-05-2022,Lihat SK Operasional,2022-08-10 13,,320,,2.,,081261987021,0,almahyraterapiabk@gmail.com,0,.000000000000,.000000000000,0,0,0,20,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Umum,
Bengkulu,Kab. Kepahiang,Kepahiang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AFC57F34-67FF-4D3A-89FB-18296AA1029D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654707,LKP Borju Komputer,K5654707,Jl. Sidodadi No. 233 Pasar Ujung Kepahiang,PASAR UJUNG,KEC. KEPAHIANG,KAB. KEPAHIANG,PROV. BENGKULU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Borju Kepahiang,AC9130,393.3/3/ TAHUN 2005,25-02-2005,04/420.1/DPMPTSP/2017,13-06-2017,Silakan Upload SK,,B,0,,2.,,,,lpk.borjukomputer@gmail.com,www.kursusonlinekepahiang.com,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,
Bengkulu,Kab. Kepahiang,Kepahiang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BBEA0B08-2301-4C43-85EB-316C078BC038,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654722,LKP Explore Komputer,K5654722,Jl. Lintas Kepahiang-Curup Kel. Durian Depun No.63 Rt.05/Rw.02 Kec. Merigi Kab.,KELILIK,KEC. KEPAHIANG,KAB. KEPAHIANG,PROV. BENGKULU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,Tidak Terakreditasi,0,,2.,,,,explorekomputer@gmail.com,http,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Bengkulu,Kab. Kepahiang,Kepahiang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7F8F1AC1-3478-44C0-B16A-A4DCE4405591,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668233,LKP HP3KI KEPAHIANG,K5668233,Jalan Veteran No. 39,PASAR UJUNG,KEC. KEPAHIANG,KAB. KEPAHIANG,PROV. BENGKULU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,01/HP3KI/KPH/2016,23-03-2016,05/420.1/DPMPTSP/2017,14-07-2017,Lihat SK Operasional,2017-10-13 10,C,300,,2.,,,,hp3ki.kepahiang@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,KBK Teknologi dan Rekayasa,
Bengkulu,Kab. Kepahiang,Kepahiang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4DEAFF0A-D789-4934-B2AF-BD3D28BE7A77,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996509,LKP INSAN MULIA COURSE,K9996509,Taba Tebelet,TABA TEBELET,KEC. KEPAHIANG,KAB. KEPAHIANG,PROV. BENGKULU,SWASTA,Kursus,KKNI Level 3,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,001/LKP-IMC/TBT/2018,16-07-2018,0220007630838,08-07-2020,Lihat SK Operasional,2020-07-22 11,,"2,180",,2.,,,,,,.000000000000,.000000000000,0,0,0,2,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Teknologi dan Rekayasa,
Bengkulu,Kab. Kepahiang,Kepahiang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F8B384C0-29D7-4677-946A-056FBA623140,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997604,LKP LEMBAGA BIMBINGAN BELAJAR JURSUS RTJ COURSE,K9997604,"Jalan M. Suib No. 54, Kelurahan Pasar Sejantung",PASAR SEJANTUNG,KEC. KEPAHIANG,KAB. KEPAHIANG,PROV. BENGKULU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,01,04-01-2019,0220207172799,07-02-2020,Lihat SK Operasional,2021-11-12 00,,640,,2.,,085832728561,,wulandarirtj281@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Umum,
Bengkulu,Kab. Kepahiang,Kepahiang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4FEEE813-07BE-434B-89CD-87CFCFB69D95,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9989923,LKP MIRROR SALON,K9989923,Jl. Mayor Salim Batu Bara No. 38,PASAR KEPAHIANG,KEC. KEPAHIANG,KAB. KEPAHIANG,PROV. BENGKULU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,02/02/BTL-MAARUF/TS/VII/2017,01-07-2017,9120007761183,23-10-2019,Lihat SK Operasional,2019-11-19 05,,72,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Bengkulu,Kab. Kepahiang,Kepahiang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B85119BF-9E9E-4D14-B597-5493E2304CCB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9989679,LKP PIKSI GLOBAL,K9989679,Jl. Banteng No.82 Desa Pensiunan,PENSIUNAN,KEC. KEPAHIANG,KAB. KEPAHIANG,PROV. BENGKULU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,AHU 450 AH.02 01 2015,15-07-2015,9120302342194,29-03-2019,Lihat SK Operasional,2021-06-17 20,,350,,2.,,,,,,-3.643697900000,102.576307100000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,KBK Teknologi Informasi dan Komunikasi,
Bengkulu,Kab. Kepahiang,Kepahiang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7EC1C7A6-CD75-40FA-8D46-571E59F06FD7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997766,LKP-BIMBINGAN BELAJAR RUANG PINTAR GALAXIE,K9997766,Jl. Pensiunan No.44 Kel. Pensiunan,PENSIUNAN,KEC. KEPAHIANG,KAB. KEPAHIANG,PROV. BENGKULU,SWASTA,Kursus,KKNI Level 1,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,39,29-01-2020,0220001260875,07-02-2020,Lihat SK Operasional,2022-01-21 15,,320,,2.,,081367610806,,tisnawatinila@yahoo.com,,.000000000000,.000000000000,0,0,0,13,,,2022/2023-2,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Umum,
