prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Jawa Barat,Kab. Bekasi,Cikarang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/29B21300-1B6E-4C62-87BF-467E8F38CF02,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998794,PKBM ABU DZAR AL-GHIFARI,P9998794,"Kampung Bojong Koneng, RT. 03, RW. 03, Desa Telaga Murni",TELAGAMURNI,KEC. CIKARANG BARAT,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,DK.01.01/563/II/2023,22-02-2023,1701230083507,17-01-2023,Lihat SK Operasional,2023-04-04 12,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Barat,Kab. Bekasi,Cikarang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8FC7F321-C936-4224-AF2E-15B3D30D438A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998488,PKBM BAITUL HASANAH,P9998488,"Ruko Telaga Pesona Blok L.3, No. 2 RT. 13 RW. 17  Desa Telaga Murni Kecamatan Ci",TELAGAMURNI,KEC. CIKARANG BARAT,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,DK.01.02/2831/VIII/2022,30-08-2022,1508220068722,15-08-2022,Lihat SK Operasional,2022-09-20 09,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,
Jawa Barat,Kab. Bekasi,Cikarang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/47B7E663-5085-4B05-A24C-F1B8F4AB4919,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998531,PKBM BAITUL QURAN MUTIARA SUNNAH,P9998531,"Kp. Bojong Koneng RT. 001 RW. 007, Desa Telaga Murni, Kecamatan Cikarang Barat,",TELAGAMURNI,KEC. CIKARANG BARAT,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,PKBM,Paket B,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan MUTIARA SUNNAH ALISLAMY,AA4546,201/SK/YMSI/VI/2021,30-08-2022,503.15/02DPMPTSP/XI/2022,30-07-2022,Lihat SK Operasional,2023-02-21 12,,428,1. Indosat IM3,2. Lainnya (Serat Optik),PLN,,,mutiarasunnahpkbm@gmail.com,,.000000000000,.000000000000,4,0,0,2,Sehari Penuh/5 hari,,2022/2023-2,"18,700",2,0,0,0,0,0,6,0,4,0,0,0,0,4,0,1,3,2,0,0,2,0,0,0,0,4,2013,Indosat IM3
Jawa Barat,Kab. Bekasi,Cikarang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F4ADC65-AE00-48BA-92F1-DFDF2CDC33D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998715,PKBM RISTEK NUSANTARA JAYA,P9998715,"Jl. Ki Asnawi No. 13, RT. 03, RW. 05, Desa Kalijaya, Kecamatan Cikarang Barat, K",KALIJAYA,KEC. CIKARANG BARAT,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,DK.01.01/066/I/2023,10-01-2023,0220009112517,21-01-2020,Lihat SK Operasional,2023-02-14 10,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Barat,Kab. Bekasi,Cikarang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5453FEA2-B593-4BE8-9309-BB606ECA3975,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2961444,PKBM TEGAR BERSAYAP,P2961444,Kp. Rawabanteng,MEKARWANGI,KEC. CIKARANG BARAT,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN TEGAR BERSAYAP,AA4563,421.9/87/Kep/Disdik/2012,16-01-2012,421.9/87/Kep/Disdik/2012,16-01-2012,Lihat SK Operasional,2019-05-17 13,C,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,tegarbersayap@yahoo.co.id,,-6.328489000000,107.051161000000,6,0,0,7,Sehari Penuh/3 hari,,2022/2023-2,"1,200",2,0,0,2,1,0,5,3,5,1,0,0,1,5,0,3,3,3,0,0,1,1,1,0,4,2,2013,Telkomsel Flash
Jawa Barat,Kab. Bekasi,Cikarang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0A6DDACE-EDD9-4DC4-9EF1-F7AEB860CFDC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9996630,PKBM TELAGA UKHUWAH,P9996630,Jl Bojong Koneng Kp. Rawa Keting RT.001 RW.002,TELAGAMURNI,KEC. CIKARANG BARAT,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Islam Telaga Ukhuwah,AX7930,0220104541545,14-05-2020,0220104541545,14-05-2020,Lihat SK Operasional,2020-08-21 21,,0,1. Lainnya,2. Lainnya,PLN,,,tuispkbm@gmail.com,,-6.263800000000,107.117400000000,10,0,0,13,Sehari Penuh/5 hari,,2022/2023-2,"1,500",8,0,0,2,0,0,15,0,10,0,0,0,1,9,1,2,7,5,0,0,3,2,0,0,2,8,2013,Lainnya
Jawa Barat,Kab. Bekasi,Cikarang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/23B07256-AA08-486D-92B9-E2F0AB2A9DD7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998586,PKBM TQ AZ ZAHRA,P9998586,"Jln. Andini Sakti, RT. 001/RW. 004, Desa Gandasari, Kecamatan Cikarang Barat, Ka",GANDASARI,KEC. CIKARANG BARAT,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,PKBM,Paket A,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN ISLAM AZ ZAHRA CENDEKIA,AX7071,DK.01.02/3878/XI/2022,11-11-2022,0406220017741,04-06-2022,Lihat SK Operasional,2022-11-29 06,,170,1. -,2. XL (GSM),PLN,,,,,.000000000000,.000000000000,1,0,0,2,Sehari Penuh/5 hari,,2022/2023-2,"2,200",2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2013,Tidak Ada
Jawa Barat,Kab. Bekasi,Cikarang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CFD2AC0D-37AE-4289-B4B4-15E2A497A591,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998049,PKBM TUNAS NUSANTARA,P9998049,"Perum Grand Mutiara Gading  Blok K.1, No. 15, RT.12, RW. 12, Desa Telajung, Keca",TELAJUNG,KEC. CIKARANG BARAT,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,DK.01.02/421/II/2022,11-02-2022,1602220054831,16-02-2022,Lihat SK Operasional,2022-03-16 21,,"4,200",1. -,2. -,PLN,,,,,.000000000000,.000000000000,4,0,0,3,Sehari Penuh/5 hari,,2022/2023-2,"1,300",3,0,0,0,0,0,6,0,4,0,0,0,0,4,0,1,3,1,0,1,1,1,0,0,1,3,2013,Tidak Ada
Jawa Barat,Kab. Bekasi,Cikarang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F6E33870-2F3B-41D1-9D30-ED112FC7DDF6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9997641,PKBM UKOPRAKARYA,P9997641,Jalan Desa Telajung RT 01/10,TELAJUNG,KEC. CIKARANG BARAT,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,420/347/Disdik/Pem.PAUD-DIKMAS/II/2021,09-02-2021,503.15/079/III/PKBM/DPMPTSP/2021,24-03-2021,Lihat SK Operasional,2021-09-02 20,,"2,400",1. -,2. -,PLN,,,,,.000000000000,.000000000000,2,0,0,6,Sehari Penuh/3 hari,,2022/2023-2,"1,300",3,0,0,1,0,0,2,2,2,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,2,0,2013,Tidak Ada
Jawa Barat,Kab. Bekasi,Cikarang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/705BBCC0-3386-41F1-9F97-BA52F9196E33,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9970230,SKB KABUPATEN BEKASI,P9970230,Jl. MT. Haryono Alun-alun Setu,TELAJUNG,KEC. CIKARANG BARAT,KAB. BEKASI,PROV. JAWA BARAT,NEGERI,SKB,"Paket A, Paket B, Paket C,  dan PAUD","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,59 Tahun 2017,21-12-2017,59 Tahun 2017,21-12-2017,Lihat SK Operasional,2018-03-07 09,B,"3,800",1. -,2. Lainnya (Serat Optik),PLN,02182628992,02182628992,spnfkabbekasi@gmail.com,,-6.338000000000,107.041800000000,8,0,0,20,Sehari Penuh/5 hari,,2022/2023-2,"2,600",6,0,1,2,0,1,0,7,8,0,0,0,0,8,0,7,1,2,0,3,2,0,1,0,1,7,2013,Tidak Ada
