prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Kalimantan Selatan,Kab. Kotabaru,Pulau Laut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/270EF4DC-2CA9-4A6D-9B1E-E945AB0ED6B5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9954362,SKB KOTABARU,P9954362,JL PANORAMA NO 16,DIRGAHAYU,KEC. PULAU LAUT UTARA,KAB. KOTABARU,PROV. KALIMANTAN SELATAN,NEGERI,SKB,"Paket B, Paket C,  dan PAUD","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,66,08-08-2016,66,08-08-2016,Lihat SK Operasional,2016-12-27 10,,"10,000",1. Axis,2. Telkomsel Flash,PLN,,,skbsigam123@yahoo.com,,-3.268095000000,116.232342000000,5,0,0,8,2013,Siang/6 hari,,2022/2023-2,Axis,"2,300",11,1,0,2,0,0,1,4,5,0,0,0,0,5,0,2,3,0,2,2,0,1,0,0,1,4
Kalimantan Selatan,Kab. Kotabaru,Pulau Laut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B580C450-E382-4155-B0BA-93F9C41A0422,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667229,LKP AQILA,K5667229,JL SLAMET RIYADI RT 03,BATUAH,KEC. PULAU LAUT UTARA,KAB. KOTABARU,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,425/110/PAUDNI-DIKMASY/DIKBUD,11-11-2016,425/110/PAUDNI-DIKMASY/DIKBUD,11-11-2016,Lihat SK Operasional,2016-11-16 20,C,126,,2.,,,,aqila.komputer@gmail.com,,-3.238200000000,116.233100000000,0,0,0,0,KBK Teknologi dan Rekayasa,,,2022/2023-2,,,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kalimantan Selatan,Kab. Kotabaru,Pulau Laut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/376DAF2E-6C62-426C-9B3B-C50630205250,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654971,LKP LBB Matirks,K5654971,Ds Stagen Rt.07 Pulau Laut Utara,STAGEN,KEC. PULAU LAUT UTARA,KAB. KOTABARU,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,33 Tahun 2009,31-01-2009,017/PNF/DISDIK/2011,03-01-2011,Silakan Upload SK,,,0,,2.,,,,ekahariyanto69@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Kalimantan Selatan,Kab. Kotabaru,Pulau Laut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F93833B-CD57-4E99-831D-8FD875A0F603,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654969,LKP Madya Komputer,K5654969,Jl. H.Hasan Basri Gg Borneo RT 02 RW 01,SUNGAI TAIB,KEC. PULAU LAUT UTARA,KAB. KOTABARU,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,KKNI Level 3,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,51,24-03-2010,031/PAUDNI/DISDIKBUD/2015,12-03-2015,Lihat SK Operasional,2018-04-06 14,,0,,2.,,,,madyakom@gmail.com,,.000000000000,.000000000000,0,0,0,1,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Kalimantan Selatan,Kab. Kotabaru,Pulau Laut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/35819453-6214-4D5A-91C0-71D0BDED854F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654977,LKP Manggala Siswa,K5654977,Jl. Brigjend. H. Hasan Basri Rt.001 Semayap,SEMAYAP,KEC. PULAU LAUT UTARA,KAB. KOTABARU,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,5,17-01-2005,060/PAUDNI/DISDIKBUD/2015,22-04-2015,Silakan Upload SK,,,0,,2.,,,051821917,sugiyatno_1962@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Kalimantan Selatan,Kab. Kotabaru,Pulau Laut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AEA6FB52-E563-4385-A63C-71EEA5CB93A8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5654974,LKP Mitra Insan Prima,K5654974,Jl. Bima Atas ( Depan SMP 5 ),BAHARU SELATAN,KEC. PULAU LAUT UTARA,KAB. KOTABARU,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,02,02-01-2015,66/PAUDNI/DISDIKBUD,07-01-2015,Silakan Upload SK,,C,136,,2.,,,,lkpmip.kotabaru@yahoo.com,lkpmip.weebly.com,.000000000000,.000000000000,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Kalimantan Selatan,Kab. Kotabaru,Pulau Laut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2AD29957-BC35-413C-9EB7-CAB7CBA4815C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667038,LKP NUR EVA COM,K5667038,JL PANORAMA RT 08,DIRGAHAYU,KEC. PULAU LAUT UTARA,KAB. KOTABARU,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,4250/080/PAUDNI-DIKMASY/DIKBUD,27-05-2016,4250/080/PAUDNI-DIKMASY/DIKBUD,27-05-2016,Lihat SK Operasional,2016-09-29 18,,0,,2.,,,,mrsnurul167@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Kalimantan Selatan,Kab. Kotabaru,Pulau Laut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AFB9A199-BA0E-4511-BD3D-FF0EAEC486BD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667782,LKP SCIENTIA HIKMATA,K5667782,JL M ALWI NO 19 RT 06 RW 04,SEMAYAP,KEC. PULAU LAUT UTARA,KAB. KOTABARU,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,425/136/PAUDNI-DIKMASY/DIKBUD,21-12-2016,425/136/PAUDNI-DIKMASY/DIKBUD,21-12-2016,Lihat SK Operasional,2017-05-17 10,,0,,2.,,,,scientiahikmata@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Kalimantan Selatan,Kab. Kotabaru,Pulau Laut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9714291A-F1BA-4FD6-9E03-83942B154E00,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9952533,PKBM AL MAHZUR,P9952533,JL. DEMANG LEMAN GG. BERSAMA RT.04,DIRGAHAYU,KEC. PULAU LAUT UTARA,KAB. KOTABARU,PROV. KALIMANTAN SELATAN,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,4250/081/PAUDNI-DIKMASY/DIKBUD,21-06-2016,4250/081/PAUDNI-DIKMASY/DIKBUD,21-06-2016,Lihat SK Operasional,2016-10-24 12,,35,,2.,,,,fauji_itn@rocketmail.com,,-3.268095000000,116.232342000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Kalimantan Selatan,Kab. Kotabaru,Pulau Laut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95C579BE-8AD4-48E7-B989-5F31E7D21257,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2960030,PKBM MANGGALA,P2960030,JL. BRIGJEND H. HASAN BASRI,SEMAYAP,KEC. PULAU LAUT UTARA,KAB. KOTABARU,PROV. KALIMANTAN SELATAN,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,503/0501/IPNF-DPMPTSP/2021,17-10-2006,503/0501/IPNF-DPMPTSP/2021,15-07-2021,Lihat SK Operasional,2022-09-14 15,B,600,1. Telkom Speedy,2. Telkom Speedy,PLN,051821917,051821917,pkbmmanggala20@gmail.com,,-3.250700000000,116.215800000000,1,0,0,5,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"2,200",3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
Kalimantan Selatan,Kab. Kotabaru,Pulau Laut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6E9237A-125F-457E-82B9-8A6154F340BA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9952862,PKBM MANJA MAS,P9952862,JL SURYAGANDAMANA GG SEKATA NO 61 RW III,KOTABARU HULU,KEC. PULAU LAUT UTARA,KAB. KOTABARU,PROV. KALIMANTAN SELATAN,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,4250/089/PAUDNI-DIKMSY/DIKBUD,23-08-2016,4250/089/PAUDNI-DIKMSY/DIKBUD,23-08-2016,Lihat SK Operasional,2016-11-10 12,,0,,2.,,,05186072031,manja.mas@yahoo.com,,-3.268095000000,116.232342000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Kalimantan Selatan,Kab. Kotabaru,Pulau Laut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DD5273CF-6D90-4F00-B718-657B4EE88F95,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9984781,PKBM MUZAKKI,P9984781,JL JENDRAL SUDIRMAN NO.339 RT 007,KOTABARU HILIR,KEC. PULAU LAUT UTARA,KAB. KOTABARU,PROV. KALIMANTAN SELATAN,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,503/1146/PKBM-DPMP2TSP/2019,09-10-2019,503/1146/PKBM-DPMP2TSP/2019,09-10-2019,Lihat SK Operasional,2019-10-21 09,Tidak Terakreditasi,200,1. Telkom Speedy,2. Telkom Speedy,PLN,,,komputer.aqila@gmail.com,,-3.291920200000,116.255953900000,1,0,0,6,Paket C IPS 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"1,198",9,0,1,0,0,0,5,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
Kalimantan Selatan,Kab. Kotabaru,Pulau Laut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC2A1B1D-1E58-4710-844C-EB8485230F8C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9954214,PKBM WINATA KARYA,P9954214,JL TAMBAK 2 BLOK G RT 019,SEMAYAP,KEC. PULAU LAUT UTARA,KAB. KOTABARU,PROV. KALIMANTAN SELATAN,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,188.47/190-PAUD/DIKBUD,04-11-2016,503/0386/PKBM-DPMPTSP/2021,03-06-2021,Lihat SK Operasional,2021-09-06 09,,0,1. -,2. -,PLN,,,winatakarya.pkbm@gmail.com,,-3.268095000000,116.232342000000,22,0,0,4,2013,Sore/6 hari,,2022/2023-2,Tidak Ada,900,14,0,0,5,15,0,10,3,9,0,10,3,10,12,1,16,5,2,4,5,5,2,1,3,14,8
Kalimantan Selatan,Kab. Kotabaru,Pulau Laut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9ADFD51B-481D-48A8-9358-3957ED0754B3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69950209,PP. Al-Muslimun,69950209,Jl.Mufakat,HILIR MUARA,KEC. PULAU LAUT UTARA,KAB. KOTABARU,PROV. KALIMANTAN SELATAN,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Kalimantan Selatan,Kab. Kotabaru,Pulau Laut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/213D08D3-1BFC-4340-AF6D-00DA9EDC11C3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69979275,PP. Darul Ijtihad,69979275,Jl. Berangas Km.9 Rt.09,SARANG TIUNG,KEC. PULAU LAUT UTARA,KAB. KOTABARU,PROV. KALIMANTAN SELATAN,SWASTA,Pondok Pesantren,,Kementerian Agama,,,057/Kk.17.13-3/PP.00.11/0,25-01-2018,057/Kk.17.13-3/PP.00.11/0,25-01-2018,Silakan Upload SK (link file tidak valid) => [-],2018-08-13 11,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Kalimantan Selatan,Kab. Kotabaru,Pulau Laut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ADFE4506-D6C1-4E15-8B9B-F2DC7E5A5F3F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69979276,PP. Nurul Abshor,69979276,Jl. Raya Stagen Km.7,STAGEN,KEC. PULAU LAUT UTARA,KAB. KOTABARU,PROV. KALIMANTAN SELATAN,SWASTA,Pondok Pesantren,,Kementerian Agama,,,307 Tahun 2018,16-07-2018,307 Tahun 2018,16-07-2018,Lihat SK Operasional,2022-05-30 09,,0,,2.,,,,,,.000000000000,.000000000000,0,23,36,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
