prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita
Jawa Timur,Kab. Sumenep,Rubaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C45EE7C3-8BD8-4D9E-BD1A-94E609F5C1D2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69937194,PAKET PP. AL IHKLAS,69937194,JL. ASTA TINGGI DS PADI RT. I RW. II,MATANAIR,KEC. RUBARU,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-6.972071000000,113.785792900000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jawa Timur,Kab. Sumenep,Rubaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46070C7C-48C9-4C08-BAB1-434DE5637223,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69937190,PAKET PP. ASSASUL MUTTAQIN,69937190,JL. BALANG KONDANG NO,BASOKA,KEC. RUBARU,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-6.985445200000,113.796598700000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jawa Timur,Kab. Sumenep,Rubaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60B14E55-11A3-405C-9645-F7E1B49DF96B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69978983,PDF Ulya Assasul Muttaqin,69978983,Jl. Balang Kondang No. 24,PAKONDANG,KEC. RUBARU,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,Kementerian Agama,,,Nomor 3151 Tahun 2018,06-06-2018,Nomor 3151 Tahun 2018,06-06-2018,Lihat SK Operasional,2022-05-21 10,,0,,2.,,,,,,-6.994975300000,113.791870300000,0,40,41,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jawa Timur,Kab. Sumenep,Rubaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6E09913E-CB25-4384-93EB-A272D23F6ACA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9947986,PKBM Al  Marzuki,P9947986,Pakondang rubaru,PAKONDANG,KEC. RUBARU,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,PKBM,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,AHU-0022882.AH.01.04 TAHU,26-02-2016,420/950.016/435.101.2/2021,26-11-2021,Lihat SK Operasional,2023-04-14 08,,"1,200",1. XL (GSM),2. Telkomsel Flash,PLN & Diesel,081803023079,,pkbmalmarzuki@gmail.com,,-6.929000000000,113.779100000000,5,0,0,9,Sehari Penuh/3 hari,,2022/2023-2,450,10,0,0,1,0,0,5,0,4,0,1,0,0,5,0,4,1,0,3,0,2,0,0,0,5,0,"Paket A, Paket B,  dan Paket C",2013,XL (GSM)
Jawa Timur,Kab. Sumenep,Rubaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F04A5688-A8A6-42ED-85F0-B9AE4E027D26,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998089,PKBM AL-IBROHIMY,P9998089,DUSUN LENTENG RT/RW. 008/001 DESA BASOKA KEC. RUBARU,BASOKA,KEC. RUBARU,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,PKBM,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,AHU-AH.01.06-0022977,28-12-2020,421/985.655/435.101.2/2021,04-10-2021,Lihat SK Operasional,2022-04-04 23,,"30,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,,,-6.979877500000,113.728755200000,7,0,0,3,Sore/6 hari,,2022/2023-2,900,4,0,0,0,0,0,9,0,7,0,0,0,0,7,0,1,6,5,2,0,0,0,0,0,7,0,"Paket A, Paket B,  dan Paket C",Paket C IPS 2013,Telkomsel Flash
Jawa Timur,Kab. Sumenep,Rubaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/48678298-B479-4B6F-A530-22527A9E2C09,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9948001,PKBM AL-MASTHURIYAH,P9948001,Dusun Basoka Tengah RT/RW 09/02,BASOKA,KEC. RUBARU,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,PKBM,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AI6953,"13/SYEH,SH",09-02-2011,420/950.025/435.101.2/2021,30-01-2014,Lihat SK Operasional,2022-01-21 09,,0,1. Axis,2. XL (GSM),PLN,,,pkbmalmasthuriyah92@gmail.com,http,-6.929200000000,113.778300000000,4,0,0,9,Sore/6 hari,,2022/2023-2,450,9,0,0,2,0,0,17,0,4,0,0,0,0,4,0,1,3,1,3,0,0,0,0,0,3,1,"Paket A, Paket B,  dan Paket C",2013,Axis
Jawa Timur,Kab. Sumenep,Rubaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/96BB1585-9427-4EC5-90E2-2A265EDE7140,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2964773,PKBM AL-QODIRI,P2964773,Dusun Banakaja RT/RW 004/003,PAKONDANG,KEC. RUBARU,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,PKBM,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan NUR KHOLISH,AI6938,AHU-0002642.AH.01.07.Tahun 2016,09-02-2011,420/950.036/435.101.2/2022,09-01-2016,Lihat SK Operasional,2023-02-19 19,C,"1,800",1. XL (GSM),2. Telkomsel Flash,PLN & Diesel,,,pkbmalqodiri@yahoo.com,,-6.982800000000,113.804600000000,1,0,0,9,Sehari Penuh/3 hari,,2022/2023-2,450,9,0,0,0,0,0,14,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,"Paket A, Paket B, Paket C,  dan KKNI Level 1",Kursus Bisnis dan Manajemen,XL (GSM)
Jawa Timur,Kab. Sumenep,Rubaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10C7BC1C-DB69-40C4-AEEC-34EAFC107143,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2961817,PKBM DARUSSALAM,P2961817,KARANGNANGKA,KARANGNANGKA,KEC. RUBARU,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,PKBM,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,AHU-0002692.AH.01.07.TAHUN 2016,07-01-2016,420/950.039/435.101.2/2022,01-01-2017,Lihat SK Operasional,2023-02-19 19,,900,1. XL (GSM),2. Telkomsel Flash,PLN & Diesel,,,pkbmdarussalam241@gmail.com,,-6.929000000000,113.779100000000,0,0,0,9,Sehari Penuh/3 hari,,2022/2023-2,450,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paket A, Paket B,  dan Paket C",Kursus Agribisnis dan Agroteknologi,XL (GSM)
Jawa Timur,Kab. Sumenep,Rubaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/83B9FBF1-FE51-4733-9AC3-59E09C044EA7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9948002,PKBM MAMBAUL HIKMAH,P9948002,DUSUN MATAMAN BANASARE,BANA SARE,KEC. RUBARU,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,PKBM,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,"123/ IRA AGGRAINI,SH",31-01-2011,420/950.038/435.101.2/2023,30-03-2023,Lihat SK Operasional,2023-04-14 08,,900,1. XL (GSM),2. Telkomsel Flash,PLN & Diesel,081803003313,,pkbm_mambaulhikmah@yahoo.com,,-6.929000000000,113.779100000000,2,0,0,9,Sehari Penuh/3 hari,,2022/2023-2,450,9,0,0,0,0,0,2,0,2,0,0,0,0,2,0,2,0,0,0,0,1,1,0,0,2,0,"Paket A, Paket B,  dan Paket C",2013,XL (GSM)
Jawa Timur,Kab. Sumenep,Rubaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/552E5DBC-70C4-4F0B-8EDD-648D5EB81AF6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951712,PPS Al-Ikhlash,69951712,JL. ASTA TINGGI KM.10 DUSUN PANDI,MANDALA,KEC. RUBARU,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,,201,09-01-2019,017740,19-11-2021,Lihat SK Operasional,2022-05-25 09,,0,,2.,,,,,,-6.975700000000,113.788600000000,0,82,98,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
