prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC1E7A8F-B443-48C0-A591-B0081C9472B0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5656068,LKP CANTIKA SALON,K5656068,Jl. Raya Penujak Selong Belanak,PENUJAK,KEC. PRAYA BARAT,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/861/Dikpora,18-09-2013,421.9/861/Dikpora,18-09-2013,Lihat SK Operasional,2017-03-15 09,,200,,2.,,,,cantikasalon2017@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/67CB40AE-DCC1-4412-ACD6-002C6335CA31,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997263,LKP DINDE BERKARYA,K9997263,Dusun Rujak Ngalun,MEKAR SARI,KEC. PRAYA BARAT,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/265/Disdik,27-04-2021,421.9/265/Disdik,27-04-2021,Lihat SK Operasional,2021-05-04 17,,90,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51C75CD1-888C-4657-A54A-85B1175E1DDD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5656046,LKP GLOBAL EDUCATIONS,K5656046,Dusun Selantan,KATENG,KEC. PRAYA BARAT,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.9/246/Dikpora,20-09-2011,421.9/246/Dikpora,18-11-2016,Lihat SK Operasional,2017-03-20 13,,220,,2.,,,,global.educations@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/32219CF2-34E4-45C8-8A63-A244D33592BE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997804,LKP KITA SALON,K9997804,Dusun Tongkek,PENUJAK,KEC. PRAYA BARAT,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,07012200070690002,28-01-2022,07012200070690002,28-01-2022,Lihat SK Operasional,2022-02-07 12,,160,,2.,,087814933975,,Salonkita502@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,KBK Pariwisata,
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95BF2AA4-FB20-4089-A03C-2340F1E20A70,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5656069,LKP LINDA SALON,K5656069,Jl. Bypass Km. 5 Batujai,BATUJAI,KEC. PRAYA BARAT,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/3054/Dikpora,23-12-2013,421.9/3054/Dikpora,23-12-2013,Lihat SK Operasional,2017-03-14 13,C,200,,2.,,,,kspu_11@yahoo.co.id,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/659D874D-78FF-456B-A063-5644DAB2AD25,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997914,LKP LOMBOK TOURISMA COLLEGE,K9997914,Dusun Waki,BATUJAI,KEC. PRAYA BARAT,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,0601220003839,10-02-2022,0601220003839,10-02-2022,Lihat SK Operasional,2022-03-21 22,,210,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66DA5777-3B22-4645-824F-7D68359C201B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667751,LKP PUSTAKA CENTER,K5667751,Dusun Embung Ajan,BATUJAI,KEC. PRAYA BARAT,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/263/Dikpora,26-02-2016,421.9/263/Dikpora,26-02-2016,Lihat SK Operasional,2017-04-18 23,,110,,2.,,,,pustaka_center2016@yahoo.com,www.pustakacenter.com,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,KBK Pariwisata,
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6CF64820-82B6-434E-9F9E-8A5E76456DEF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668463,LKP Q-TA,K5668463,Dusun Batu Beduk,BATUJAI,KEC. PRAYA BARAT,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.9/1401/Disdik,26-10-2017,421.9/1401/Disdik,26-10-2017,Lihat SK Operasional,2017-12-05 09,C,120,,2.,,087865259205,,selamet1234@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,KBK Pariwisata,
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F57E4366-0395-4F89-B1D1-C8FE291A4F79,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990327,LKP TENUN BERUGAK SENI,K9990327,Dusun Mengilok,BATUJAI,KEC. PRAYA BARAT,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/254/Disdik,08-04-2020,421.9/254/Disdik,08-04-2020,Lihat SK Operasional,2020-04-29 17,,186,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,KBK Seni Rupa dan Kriya,
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E7753D21-D93D-46A8-8DC4-886C7ABB0DFE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69973199,PDF Ulya Arrahmah NU Lombok Tengah Nusa Tenggara Barat,69973199,Dusun Perempung,BONDIR,KEC. PRAYA BARAT,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,Nomor 6395 Tahun 2017,17-11-2017,Nomor 6395 Tahun 2017,17-11-2017,Silakan Upload SK (link file tidak valid) => [-],2018-02-20 14,,0,,2.,,,,,,.000000000000,.000000000000,0,19,28,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
