prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Jawa Barat,Kab. Bandung,Arjasari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E5CFA6A-E6EC-4011-9B5F-C0E2E6EDC27E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990356,LKP ASYIMA NUSANTARA,K9990356,Kp. Cidarangdan Rt. 01 / 01,MEKARJAYA,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,KKNI Level 3,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.10 / 362 - Disdik / 2018,27-12-2018,421.10 / 365 - Disdik / 2018,27-12-2018,Lihat SK Operasional,2020-05-26 21,,35,,2.,,,,lkpasymanusantara@gmail.com,,-7.064400000000,107.624200000000,0,0,0,1,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bandung,Arjasari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7674225C-37DF-456B-9E17-D7BF1C984CB8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990316,LKP LESTARI,K9990316,Kp. Cimentrik Rt. 02 / 07,BAROS,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.10  /  4227 - Disdik / 2018,23-11-2018,421.10  /  4227 - Disdik / 2018,23-11-2018,Lihat SK Operasional,2020-04-21 17,,145,,2.,,,,,,-7.070200000000,107.635300000000,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bandung,Arjasari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2502041A-78EA-457B-9F76-E79653E1C5EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981365,LKP MUGHNI,K9981365,Kp. Janggol Rt. 01 /12,MANGUNJAYA,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.10 / 4437 - Disdik / 2018,23-11-2019,421.10 / 4437 - Disdik / 2018,23-11-2019,Lihat SK Operasional,2019-05-14 08,C,56,,2.,,,,ypk.almughnii@gmail.com,,.000000000000,.000000000000,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bandung,Arjasari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FEA87873-D1BC-4585-B31B-285D8DE2D524,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5650297,LKP Pusaka,K5650297,Kp. Pasir Leutik Rt. 01 / 16,RANCAKOLE,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.10/239-Disdikbud/2013,18-07-2013,421.10 / 239 - Disdikbud / 2013,18-07-2013,Silakan Upload SK,,,250,,2.,,,,,,-7.072792700000,107.678772100000,0,0,0,0,KBK Seni Rupa dan Kriya,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Bandung,Arjasari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/15E179E5-E4B7-42BE-8EC4-672364912D03,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5650233,LKP Rambat Evi,K5650233,"Jl. Baros no. 16  Desa Baros Kec. Arjasari  Kab. Bandung, Jawa Barat",BAROS,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.10/ 2679 -Disdik/2017,01-08-2017,421.10/ 116.39 -Disdikbud/2019,14-05-2015,Lihat SK Operasional,2019-10-28 07,C,0,,2.,,,,rambat.evi@gmail.com,,-7.058300000000,107.621400000000,0,0,0,0,KBK Seni Rupa dan Kriya,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Bandung,Arjasari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2E5B0F4-EA8B-4607-853A-7F6F6EDDD3EF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5650234,LKP Sinar Pelita,K5650234,Jl.Raya Banjaran Bojong Sereh Rt.01/01 Kab.Bandung,ARJASARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,07-08-2017,,07-08-2017,Silakan Upload SK,,C,0,,2.,,,,lkp.sinarpelita@gmail.com,,.000000000000,.000000000000,0,0,0,0,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Bandung,Arjasari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BCB7CC11-7188-434C-BD02-A43FBC9936BB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9934739,PKBM ATTA AWUN,P9934739,Kp. Pasirjati Rt. 04 / 04,LEBAKWANGI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,001/YAYASAN-AT/II/2016,05-02-2016,421.10 / 599 - Disdikbud / 2016,22-02-2016,Lihat SK Operasional,2016-05-16 11,C,300,1. Indosat IM3,2. Telkom Speedy,PLN,,02285943426,pkbmattaawun44@gmail.com,,-7.046700000000,107.612300000000,7,0,0,7,2013,Sehari Penuh/3 hari,,2022/2023-2,"4,200",8,0,1,1,0,2,3,4,7,0,0,0,0,7,0,5,2,0,2,3,2,0,0,0,5,2,Indosat IM3
Jawa Barat,Kab. Bandung,Arjasari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7C4078A-0097-4618-A9AA-72B83DE5F242,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2962205,PKBM ATTARBIYAH,P2962205,Kp. Cintarasa RT 01 / 17,PINGGIRSARI,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,42.-,19-03-2008,421.10 / 1395 - Disdik / 2018,03-04-2018,Lihat SK Operasional,2018-12-31 17,B,"1,444",1. Axis,2. CBN,PLN,,,pkbm.attarbiyah@gmail.com,,-7.070400000000,107.655900000000,0,0,0,8,2013,Sehari Penuh/3 hari,,2022/2023-2,"2,200",8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Axis
Jawa Barat,Kab. Bandung,Arjasari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D91A971C-6E15-4E18-843B-0402E574C532,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998173,PKBM Bina Warga Mekarjaya,P9998173,Kp. Ciburuy Rt.04 Rw.07,MEKARJAYA,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN BINA WARGA MEKARJAYA,AX2812,421.1/0655-1-Disdik/2022,07-03-2023,421.1/0655-1-Disdik/2022,07-03-2022,Lihat SK Operasional,2023-03-14 21,,108,1. -,2. Lainnya (Kabel),PLN,,,,,.000000000000,.000000000000,0,0,0,3,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tidak Ada
Jawa Barat,Kab. Bandung,Arjasari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F2DDE1CB-1672-4AD9-BA89-67F24660BBBA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9934740,PKBM CITRA LESTARI,P9934740,Kampung Cimentrik RT.05 RW.14,BAROS,KEC. ARJASARI,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,001/SK-YCL/I/2006,15-01-2006,421.10/3483.1.18-Disdik/2020,27-11-2020,Lihat SK Operasional,2023-02-15 14,C,336,1. XL (GSM),2. XL (GSM),PLN,,,pkbmcitralestari@gmail.com,,-7.070300000000,107.635100000000,1,0,0,6,2013,Siang/6 hari,,2022/2023-2,0,7,0,0,0,1,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,XL (GSM)
