prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita
Jawa Barat,Kab. Sukabumi,Cisaat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7677511-52BF-402C-94C0-51C04F8A95AF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69958375,Assathibiyah,69958375,Kp Selajambe Rt 14 Rw 06 Ds Salajambe,SELAJAMBE,KEC. CISAAT,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jawa Barat,Kab. Sukabumi,Cisaat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6A47AECB-AABA-4A32-8BC2-066E02995F77,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5659431,LKP AL MASTHURIYAH,K5659431,Jl. Raya Tipar Cisaat RT 46 RW 10,CIBOLANG KALER,KEC. CISAAT,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.10/IOP.1108/Bid PAUD DIKMAS,04-07-2017,421.10/IOP.1108/Bid PAUD DIKMAS,04-07-2017,Silakan Upload SK,,C,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jawa Barat,Kab. Sukabumi,Cisaat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/463900F7-530F-47DD-B24D-3FDCBF3BFE38,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5669355,LKP AR-RUSYDU,K5669355,Jln. Pajajaran II No. 77,SUKAMANTRI,KEC. CISAAT,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.10/531-PNF/2012,28-02-2012,421.10/Kep.2304/Bid.PAUD&DIKMAS,28-12-2017,Lihat SK Operasional,2018-08-09 14,,250,,2.,,,,lkp.arrusydu@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jawa Barat,Kab. Sukabumi,Cisaat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B783E18D-7348-4CFB-817B-191A44F8E51D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5659426,LKP DEPARY EXPRESS,K5659426,Jl. Raya veteran no.208,CISAAT,KEC. CISAAT,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.10/2515-PRP/2014,14-10-2014,503/592/DPMPTSP/2021,15-02-2021,Lihat SK Operasional,2021-11-30 09,B,"1,620",,2.,,,,lkpdepary12@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,KBK Pariwisata,
Jawa Barat,Kab. Sukabumi,Cisaat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F2E2F4D4-11B9-47E9-8FA6-6892FDAE6E36,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5659474,LKP Holl,K5659474,Jl.Suryakencana Km.3  no.37 Gunung jaya 17/03 Cikaroya,GUNUNGJAYA,KEC. CISAAT,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN KERAMAH TAMAHAN ALRYS,AG4333,421.10/Kep.1050/Disdik,28-04-2016,421.10/Kep.1050/Disdik,28-04-2016,Silakan Upload SK (link file tidak valid) => [565172-155731765-1474435740.PDF],2019-01-28 12,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jawa Barat,Kab. Sukabumi,Cisaat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/48E920F6-3A2E-4237-BA70-757FBCF6A720,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5659466,LKP RESTI,K5659466,Jl.Veteran RT 15 RW 05,CISAAT,KEC. CISAAT,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.10/Kep.1109/Bid PAUD&DIKMAS,04-07-2017,421.10/Kep.1109/Bid PAUD&DIKMAS,04-07-2017,Silakan Upload SK,,C,0,,2.,,,,lkpresti749@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,KBK Pariwisata,
Jawa Barat,Kab. Sukabumi,Cisaat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/960A2EA8-0C7D-406C-BD02-3489908B04D5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5659505,LKP RIZKI MANDIRI,K5659505,Jl. Raya Kadudampit RT 33 RW 04,SUKASARI,KEC. CISAAT,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.10/Kep.1685/DISDIk,22-06-2016,421.10/Kep.1685/DISDIk,22-06-2016,Silakan Upload SK,,C,0,,2.,,,,lkprizkymandiri8@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,KBK Umum,
Jawa Barat,Kab. Sukabumi,Cisaat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2DEA84A1-B415-4115-93D9-0C700712CF17,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5659456,LKP TRI LOTUS,K5659456,Jl. Cagak Cibaraja RT 24 RW 06,CIBATU,KEC. CISAAT,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.10/3608-PRP/2014,16-10-2014,421.10/3608-PRP/2014,16-10-2014,Silakan Upload SK,,C,0,,2.,,,,mtrilotus@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jawa Barat,Kab. Sukabumi,Cisaat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51AD3A0D-9B73-4030-AECD-0107B238B093,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5659439,LKP VIENA,K5659439,Jl.Cibatu Nagrak No.587,NAGRAK,KEC. CISAAT,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.10/kep.1049/Disdik,28-04-2016,421.10/kep.1049/Disdik,28-04-2016,Lihat SK Operasional,2017-04-04 11,,250,,2.,,,,lpkviena@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,KBK Kesehatan,
Jawa Barat,Kab. Sukabumi,Cisaat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3EC2B8E9-0EA7-480C-A39C-EB95CF2E3DD1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996682,LKP YASTI CENTER,K9996682,Jl. Veteran Nomor 4,CISAAT,KEC. CISAAT,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,503/4997/DPMPTSP/2020,10-08-2020,503/4997/DPMPTSP/2020,10-08-2020,Lihat SK Operasional,2020-10-01 18,,500,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jawa Barat,Kab. Sukabumi,Cisaat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CD38A5D7-3280-4CA8-83AE-5F2B6A585668,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69958376,Nuurul Qomariyah,69958376,Kp Babakanjampang Rt 02 Rw 01 Ds Kutasirna,BABAKAN,KEC. CISAAT,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jawa Barat,Kab. Sukabumi,Cisaat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/83F8342F-D96A-42D6-8458-BBD1C294981F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69937221,PDF ULYA AL MASTHURIYAH,69937221,"JL. TIPAR RT 049 RW 010, DESA CIBOLANGKALER",CIBOLANG KALER,KEC. CISAAT,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,AX2505,1981,06-04-2018,1981,06-04-2018,Lihat SK Operasional,2020-01-07 07,,0,,2.,,,,,,-6.904800000000,106.870400000000,0,41,38,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
