prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Kalimantan Timur,Kab. Kutai Kartanegara,Tenggarong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B8E81AD0-CDEA-430A-A97E-D49D41135B45,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5655255,LKP ACTIVE ENGLISH COURSE TENGGARONG,K5655255,Jl. Awang Long Senopati RT.1 No. 19,SUKARAME,KEC. TENGGARONG,KAB. KUTAI KARTANEGARA,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,420/11200/SK/LKP/DP-IV/X/2015,22-10-2015,420/11200/SK/LKP/DP-IV/X/2015,22-10-2015,Lihat SK Operasional,2016-11-17 07,B,100,,2.,,,0541661781,indraaec@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kalimantan Timur,Kab. Kutai Kartanegara,Tenggarong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58A10FEA-076A-47CC-9CF0-E7210B8B7713,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667729,LKP AMANAH TENGGARONG,K5667729,JL. AL JAWAHIR NO. 45 RT. 7,BARU,KEC. TENGGARONG,KAB. KUTAI KARTANEGARA,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,420/8900/SK/LKP/DP-IV/IX/2016,26-09-2016,420/8900/SK/LKP/DP-IV/IX/2016,26-09-2016,Lihat SK Operasional,2017-04-11 14,Tidak Terakreditasi,0,,2.,,,,dilasaid87@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,KBK Umum,
Kalimantan Timur,Kab. Kutai Kartanegara,Tenggarong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66B3F8C9-4858-4063-8BC4-BAF367AA792B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5655265,LKP BERKAT KARYA TENGGARONG,K5655265,Jl. Maduningrat No.80 RT. 20,MELAYU,KEC. TENGGARONG,KAB. KUTAI KARTANEGARA,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,420/055/DP-V/XII/2010,07-12-2010,420/1807/LKP/DPK-IV/III/2017,29-03-2017,Lihat SK Operasional,2017-04-05 07,C,0,,2.,,,,sumadiarief@yahoo.co.id,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kalimantan Timur,Kab. Kutai Kartanegara,Tenggarong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2FDBA1B8-67A3-4B3C-82F8-764373CBEFD8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5655261,LKP CAMBRIDGE LEARNING CENTER TENGGARONG,K5655261,Jl. Imam Bonjol No.9 Lantai 2 RT. V,MELAYU,KEC. TENGGARONG,KAB. KUTAI KARTANEGARA,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,420/8250/SK/LKP/DP-IV/VIII/2015,31-08-2015,420/8250/SK/LKP/DP-IV/VIII/2015,31-08-2015,Lihat SK Operasional,2016-11-17 07,,100,,2.,,,0541664807,akh.zubaidi@gmail.com,www.iloveclc.wordpress.com; FB & IG,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kalimantan Timur,Kab. Kutai Kartanegara,Tenggarong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8C76E05A-939E-4D97-BF0E-6A54992C7A32,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5655253,LKP DARUL IHSAN TENGGARONG,K5655253,Jl. Kenanga No. 42 RT. 24,PANJI,KEC. TENGGARONG,KAB. KUTAI KARTANEGARA,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,420/10211/SK/LKP/DP-IV/XI/2016,07-11-2016,420/10211/SK/LKP/DP-IV/XI/2016,07-11-2016,Lihat SK Operasional,2016-11-17 08,C,90,,2.,,,05416666143,darulihsantenggarong@gmail.com,www.kursusdarulihsan.com,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kalimantan Timur,Kab. Kutai Kartanegara,Tenggarong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C30650A0-F8BD-4183-8559-880DB23A184B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5655251,LKP INSAN TEKNOLOGI (TEKNOKIDS) TENGGARONG,K5655251,Jl. Arwana Blok E No. 25,TIMBAU,KEC. TENGGARONG,KAB. KUTAI KARTANEGARA,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,420/1302/SK/LKP/DP-IV/III/2015,03-03-2015,420/1302/SK/LKP/DP-IV/III/2015,03-03-2015,Lihat SK Operasional,2016-11-17 07,,200,,2.,,,,elviarbayani@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kalimantan Timur,Kab. Kutai Kartanegara,Tenggarong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1EDBFCF7-52B2-447E-86C9-7C8E98B0F927,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5655250,LKP JAYA SALON TENGGARONG,K5655250,Jl. Loa Ipuh No.05 RT. 48,LOA IPUH,KEC. TENGGARONG,KAB. KUTAI KARTANEGARA,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,420/3023/SK/LKP/DP-IV/XII/2014,10-12-2014,420/3023/SK/LKP/DP-IV/XII/2014,10-12-2014,Lihat SK Operasional,2016-11-17 07,,200,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kalimantan Timur,Kab. Kutai Kartanegara,Tenggarong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FE1570AA-41B3-43FE-A115-44C6CE4CA21F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990053,LKP LONGMAN ENGLISH COURSE,K9990053,Jalan Loa Ipuh No.02 RT 19 Kelurahan Loa Ipuh Kecamatan Tenggarong,LOA IPUH,KEC. TENGGARONG,KAB. KUTAI KARTANEGARA,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,420/0001/DPMPTSP,05-11-2019,B-1523/DISDIKBUD/DPK-IV/420/09/2019,23-09-2019,Silakan Upload SK,,,100,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kalimantan Timur,Kab. Kutai Kartanegara,Tenggarong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8EC30626-1E32-4B94-8AF8-CC847B597C07,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9980857,LKP MADYA TENGGARONG,K9980857,"Jl.Kartini,RT 31 No.04.Kel.Loa Ipuh Kec Tenggarong",LOA IPUH,KEC. TENGGARONG,KAB. KUTAI KARTANEGARA,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,420/006/LKP-BP2T/VI/2012,14-06-2012,420/1201/DP-IV/IV/2016,19-04-2016,Lihat SK Operasional,2018-11-21 10,,100,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kalimantan Timur,Kab. Kutai Kartanegara,Tenggarong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DBE444FF-003E-4B72-9861-47726BE2AE41,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5655257,LKP Nursandy Collection,K5655257,"Jl. Mangkurawang Dalam Rt.9 No.40 Gang 3 Tenggarong  Kab.Kutai Kartanegara, Kali",MANGKURAWANG,KEC. TENGGARONG,KAB. KUTAI KARTANEGARA,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,1,13-09-2018,1,13-09-2018,Lihat SK Operasional,2018-09-13 18,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
