prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FBA1576C-921E-4E9A-925A-D55C719E11F1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667390,LKP ELCI,K5667390,Jl. Hayam Wuruk No 25 Purwodadi-Grobogan,PURWODADI,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,13-07-2016,420/11695/E/2016,01-12-2016,Lihat SK Operasional,2020-07-10 01,A,80,,2.,,,0292 5140531,school.elci@gmail.com,elcischool.blogspot.com,-7.090000000000,110.918700000000,0,0,0,0,KBK Bahasa,,,2022/2023-2,,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CFEAB081-8926-47AD-AE6D-33D365BA1EE2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668973,LKP EMC INFORMATIKA,K5668973,Jalan Siswa No. 7A,PURWODADI,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,01-06-2009,420/140/E/2017,25-03-2017,Lihat SK Operasional,2018-04-03 07,,250,,2.,,,0291445418,emcpurwodadi@gmail.com,,.000000000000,.000000000000,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BBB5B24C-CCC1-42D2-8D66-0526932ABDE6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5653315,LKP IKIM,K5653315,Jl. Sinta No.1A-3 Blok E Ayodya 2 Putat Purwodadi Kab.Grobogan Jawa Tengah 58114,PUTAT,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,30,11-02-2002,420/2057/E/2020,23-02-2020,Silakan Upload SK (link file tidak valid) => [379069-954215--],2020-09-28 07,Terakreditasi,500,,2.,,02924270150,0292424009,info@ikim.ac.id,www.ikim.ac.id,-7.072900000000,110.884800000000,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FBCE38F3-D7C1-453F-A0C2-593B91E68B25,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5653327,LKP Pratama Training Centre,K5653327,Dusun Gebangan RT 01 RW 03,PUTAT,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,17-10-2003,420/8247/E/2014,24-06-2014,Lihat SK Operasional,2017-03-30 09,,0,,2.,,,,lkppratamatrainingcentre@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/87B5CEAD-9126-49AC-B28F-84BAD8A4F038,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667776,LKP SAHARA,K5667776,Jalan Untung Suropati RT 05 RW 19,PURWODADI,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,05-10-2014,420/1400/E/2017,25-02-2017,Lihat SK Operasional,2017-04-25 22,,60,,2.,,,,,,-7.091100000000,110.909000000000,0,0,0,0,KBK Teknologi dan Rekayasa,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4100DAC2-07B5-4E8F-ADAE-B02ACC5DA300,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5653330,LKP Vidya Persada,K5653330,Jl. P.A. Tendean No. 40,PURWODADI,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,Kursus,KKNI Level 2 dan KKNI Level 3,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,87,20-04-2015,420/11612/E/2016,30-11-2016,Lihat SK Operasional,2017-04-17 07,B,380,,2.,,,0292-421919,lppvidyapersada_purwodadi@yahoo.co.id,www.vidyapersada.com,.000000000000,.000000000000,0,0,0,3,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,2,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC703495-8328-4F72-A985-9E8A60E80C94,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5653304,LPK Adi Rias Tata Serasi,K5653304,Jl. Pemuda No.6 Rt.02 Rw.15 Purwodadi Kab.Grobogan Jawa Tengah,PURWODADI,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,14-04-1991,420/9051/E/2015,20-11-2015,Lihat SK Operasional,2017-08-29 11,,200,,2.,,,,budisawiji6@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/01E1E29D-0FDB-45F0-B187-69E57181B174,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5653312,LPK Cepat,K5653312,Jl. Gajahmada Majenang Rt.02 Rw.19 Kec. Kuripan Kab.Grobogan Jawa Tengah 58111,KURIPAN,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,01-07-1986,420/4402/E/2017,31-08-2017,Lihat SK Operasional,2018-01-03 14,Terakreditasi,230,,2.,,,,lpkcepat@yahoo.co.id,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/336C1E55-3452-4FD4-BF95-2EC2FC72132F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5653311,LPK Mulya Indah,K5653311,Jl. Kapten Rusdiyat II Rt.05 Rw.02 Danyang Purwodadi Kab.Grobogan Jawa Tengah,DANYANG,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,05-05-1995,420/2189/E/2017,09-04-2017,Silakan Upload SK,,Terakreditasi,0,,2.,,,,lpkmulyaindahpurwodadi@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0BDD199C-D806-4C1A-AE64-E4DAE73EDDC1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5653305,LPK Panca Bhakti,K5653305,Jl. Mekarsari No.19 RT 03 RW 06,DANYANG,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,420/1826/E/2015,06-03-2015,420/1897/E/2018,07-05-2018,Lihat SK Operasional,2019-08-27 11,Terakreditasi,0,,2.,,,0292423149,lkp_pancabhakti@yahoo.co.id,,.000000000000,.000000000000,0,0,0,0,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
