prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2CD3BD8A-B426-410C-9244-64E83F11B349,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5666150,LKP An Nisaa,K5666150,"Komplek Bumi Mutiara Serang Blok Q No.12, Kota Serang",BANJARAGUNG,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421/NU/02958-BPTPM/2016,18-05-2016,421.10/1327.1.114 -DISPENDBUDKOT/2016,10-06-2016,Lihat SK Operasional,2016-08-25 16,C,40,,2.,,,02548487950/ 0877724,skillofbeauty@gmail.com,annisaaskillofbeauty.wordpress.com,.000000000000,.000000000000,0,0,0,0,KBK Kesehatan,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FEA46FA6-B030-4805-B987-A5725D9E95AA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996567,LKP ZK BEAUTY CARE,K9996567,Jl. Raya Pandeglang Km. 04 RT. 02/01,DALUNG,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,",-02",22-01-2019,421.10/549/Dispendbudkot/2020,18-08-2020,Lihat SK Operasional,2020-08-25 12,,150,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AFE593AF-C1FA-405F-BD6A-39CEB481D352,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2968148,PKBM AL-WAARITS,P2968148,Komplek KSB Kawasan Kelapa Gading Blok U No. 1 RT.04 RW.01,BANJARAGUNG,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421/2905 -DISPENDBUDKOT/2014,30-12-2014,421/2906 -DISPENDBUDKOT/2014,30-12-2014,Lihat SK Operasional,2016-08-23 15,Tidak Terakreditasi,63,1. Smartfren,2. Telkomsel Flash,PLN,,,pkbmalwaarits@gmail.com,http,-6.134800000000,106.169100000000,2,0,0,2,2013,Sehari Penuh/3 hari,,2022/2023-2,900,1,0,0,0,0,0,4,1,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,2,0,Smartfren
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/273F5814-D4D6-4E65-B8B4-AE3D74C4D14B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9997131,PKBM DARUL IBTIDA,P9997131,"JL. Baru Ciomas, Link. Wakaf RT. 02/02",TEMBONG,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,01/YPMU/I/2021,18-01-2021,421.10/05/Dispendbudkot/2021,27-01-2021,Lihat SK Operasional,2021-02-03 15,,400,1. Lainnya,2. Telkom Speedy,PLN,,,,,.000000000000,.000000000000,3,0,0,4,2013,Sehari Penuh/3 hari,,2022/2023-2,"1,600",3,0,0,0,0,0,2,2,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,Lainnya
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B2CA5640-B7C7-43C0-9E51-9F9B1A876AFC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2962624,PKBM DR. SAHARDJO,P2962624,"Jl. Raya Pandeglang KM 6,5",KARUNDANG,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421/323-DISPENDBUDKOT/2015,09-02-2015,421/326-1 -DISPENDBUDKOT/2015,09-02-2015,Lihat SK Operasional,2016-08-23 09,,165,,2.,,,,bimaswatlapasserang@gmail.com,,-6.134800000000,106.169100000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7B159D5E-AB2B-470F-A9D6-3F74DF6318DB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9947887,PKBM GENERUS NUSANTARA,P9947887,LINK. BUTIMANIK RT.001/007 BANJARSARI,BANJARSARI,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.10/2406.5-4-DISPENDBU,15-10-2015,421.10/2406.5-1-DISPENDBU,15-10-2015,Lihat SK Operasional,2016-08-25 12,,375,1. XL (GSM),2. XL (GSM),PLN,,,,,-6.134800000000,106.169100000000,1,0,0,5,2013,Pagi/6 hari,,2022/2023-2,900,4,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,XL (GSM)
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CD5EDECF-4327-4A5D-9222-683E946C6937,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2962618,PKBM KUNTUM MEKAR,P2962618,Lingk. Tegal Asem,BANJARAGUNG,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.8/SK Disdik/2007,02-05-2007,421.10/890. -Dispendbudkot/2020,15-01-2020,Lihat SK Operasional,2023-02-22 17,C,268,1. XL (GSM),2. XL (GSM),PLN,,,kuntummekarpkbm@gmail.com,,-6.134800000000,106.169100000000,0,0,0,5,2013,Sehari Penuh/3 hari,,2022/2023-2,440,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XL (GSM)
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/263872BA-71D0-4632-975A-CD90DE903A42,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2962613,PKBM PEDULI PENDIDIKAN BANTEN,P2962613,Jl. Raya Pandeglang KM 4 Link. Karundang Kelektor,GELAM,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Peduli pendidikan banten,AJ5091,421.10/920.3-dispendbudkot/2017,12-01-2017,421.10/920.3-dispendbudkot/2017,12-01-2017,Lihat SK Operasional,2019-03-20 20,C,506,1. -,2. Lainnya (Serat Optik),PLN,,,,,-6.134800000000,106.169100000000,4,0,0,8,2013,Sehari Penuh/5 hari,,2022/2023-2,900,11,0,1,2,0,0,5,0,4,0,0,0,0,4,0,0,4,3,0,1,0,0,0,0,2,2,Tidak Ada
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F6DB5D99-EDB3-4179-8003-CFDD2787C0BB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9970407,PKBM RIZKIATUSSAMIL,P9970407,Jl. Bhayangkara II Link. Tegal Duren Kel. Cipocok Jaya,CIPOCOK JAYA,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,01/PKBM.RS/IV/2014,11-02-2014,421.10/ 97 -Dispendbudkot/2021,12-08-2021,Lihat SK Operasional,2022-05-30 09,,"10,000",,2.,,,,pkbmrizkiatussamil2015@gmail.com,,-6.139645200000,106.187329000000,0,0,0,0,Paket C IPS 2013,,,2022/2023-2,,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C6B5100E-C9F6-4A62-AE7C-6562D8EDF21F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016043,PPS. SALSABILA TAHFIDZ,70016043,JAGARAYU DALUNG CIPOCOK JAYA,DALUNG,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,38 Tahun 2021,19-03-2021,38 Tahun 2021,19-03-2021,Lihat SK Operasional,2022-11-28 05,,"7,400",,2.,,,,,,-6.142300000000,106.140300000000,0,0,87,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
