prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Kalimantan Timur,Kota Samarinda,Samarinda Ulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DEB65501-55CE-4752-9FFD-B917C7C96603,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0562714,LKP Adi Darma,K0562714,Jl. Yos Sudarso no 7 Samarinda,TELUK LERONG ILIR,KEC. SAMARINDA ULU,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,adidharma.edc@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kalimantan Timur,Kota Samarinda,Samarinda Ulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CA9363E9-75EC-4802-9611-A4CBD44B5FD0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0562674,LKP Amalia,K0562674,Jl. Cempaka No. 5 75121,AIR PUTIH,KEC. SAMARINDA ULU,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,07-02-2000,,05-02-2013,Silakan Upload SK,,,0,,2.,,,,,,-.490800000000,117.135200000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kalimantan Timur,Kota Samarinda,Samarinda Ulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E62B27B-BC92-4E32-B1DC-D738CBE9D1C4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668997,LKP BINA PEREMPUAN BKOW,K5668997,"Jl. M. Yamin Komp. Mall Lembusuana Rt. 03 Kota Samarinda, Kalimantan Timur",AIR PUTIH,KEC. SAMARINDA ULU,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,07,16-08-2017,421.9/3030/DP.IV.B/101,15-11-2016,Lihat SK Operasional,2018-04-05 16,,306,,2.,,,,lkpbinaperempuan@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Pariwisata,
Kalimantan Timur,Kota Samarinda,Samarinda Ulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/461052DF-1E8F-4590-B48B-24CE8E970D3C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0562685,LKP BORNEO COLLEGE,K0562685,Jl. Pahlawan No.09 RT 025 Samarinda,DADI MULYA,KEC. SAMARINDA ULU,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,34,12-09-2012,421.10/1582/100.01,23-04-2018,Lihat SK Operasional,2018-05-23 08,B,0,,2.,,0541737124,0541731590,nengsihpitriyani@gmail.com,,-.488000000000,117.147000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kalimantan Timur,Kota Samarinda,Samarinda Ulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A2C1AFA6-B644-4E62-8238-02FFA8F0F03D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990426,LKP ELEKTRON,K9990426,JL. WOLTER MONGINSIDI NO. 16 RT. 20,DADI MULYA,KEC. SAMARINDA ULU,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,40,11-06-2013,421.10/2329/100.01,10-07-2020,Lihat SK Operasional,2020-06-30 10,,800,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kalimantan Timur,Kota Samarinda,Samarinda Ulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EDE6B448-F81F-4A44-B362-C045DFD80104,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0562710,LKP Ghanesa,K0562710,Jl . Ir. H. Juanda Rt 18,AIR PUTIH,KEC. SAMARINDA ULU,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AF5637,421/2475/DP.V.C/09/2011,30-09-2011,421.10/2030/100.01,28-06-2018,Lihat SK Operasional,2019-08-08 14,B,0,,2.,,0,0541731831,ghanesagroup@gmail.com,www.ghanesagroup.co.id,-.484100000000,117.127200000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,KBK Teknologi dan Rekayasa,
Kalimantan Timur,Kota Samarinda,Samarinda Ulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9A1034A5-8981-4DD8-91A4-167609CF4C34,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667959,LKP GHANESA COLLEGE (Program 1 tahun),K5667959,JL. Juanda,AIR PUTIH,KEC. SAMARINDA ULU,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,45,17-09-2011,421.9/295/DP-IV.B/100.01,27-02-2017,Lihat SK Operasional,2017-07-11 10,B,240,,2.,,05414122706,05414122706,ghanesagroup@gmail.com,www.ghanesagroup.co.id,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kalimantan Timur,Kota Samarinda,Samarinda Ulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EB7DCE78-1DBF-4F50-BD44-2ACD9E8A879F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0562690,LKP Insan Tekhnologi,K0562690,Jl.Ir.H.Juanda 8 Komp.Plaza Ruko No.Ao2 Rt.07- Samarinda,JAWA,KEC. SAMARINDA ULU,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,insanteknologi.lkp@gmail.com,,-.475000000000,117.137000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,KBK Umum,
Kalimantan Timur,Kota Samarinda,Samarinda Ulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4BB04B30-8728-475A-9635-509F2DDF1C46,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0562717,LKP Multi Sarana Informatika,K0562717,Jl. KH. Siradj Salman No. 35 RT. 02 Samarinda,AIR PUTIH,KEC. SAMARINDA ULU,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,KKNI Level 3,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,51,21-01-2011,421.9/42/DP-IV.B/101,09-01-2017,Lihat SK Operasional,2019-06-26 08,A,86,,2.,,,0541769320,multi_sarana_informatika@yahoo.com,www.msi.ac.id,-.490900000000,117.127200000000,0,0,0,4,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,7,-7,0,0,0,0,0,0,0,0,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,
Kalimantan Timur,Kota Samarinda,Samarinda Ulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F1F397C9-52D6-4B00-A56A-FC488906543C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0562708,LKP Purwacaraka Music Studio,K0562708,Jl. Siradj Salman Ruko Grand Mahakam Blok A No. 108 - 75124,JAWA,KEC. SAMARINDA ULU,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-.491896000000,117.135680000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
