prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Jawa Barat,Kab. Kuningan,Lebakwangi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/15DFC549-B167-4265-8E78-FB6DBFB67F5E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9989989,LKP BINA USAHA,K9989989,Dusun Oleced,MANGGARI,KEC. LEBAKWANGI,KAB. KUNINGAN,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,503/KPTS.004-SIPPNF/XI/2019,20-11-2019,421.10/1386/PAUD dan Dikmas,14-11-2019,Lihat SK Operasional,2022-11-28 08,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,KBK Umum,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Kuningan,Lebakwangi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D47E6A32-BC78-4C31-A15D-9EF11BCDD3EB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998441,LKP CAHAYA SEJAHTERA,K9998441,Dusun dua Rt 008 Rw 002,CINEUMBEUY,KEC. LEBAKWANGI,KAB. KUNINGAN,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,133,09-12-2013,421.1 / 7921.5 / PAUD dan DIKMAS,26-12-2022,Lihat SK Operasional,2023-01-19 15,,150,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Kuningan,Lebakwangi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A531713-BB30-4D14-A76F-B86268BFC8F8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997797,LKP CAHAYA SEKOLAH KEHIDUPAN,K9997797,Dusun Cikalong Rt 008 Rw 003 Desa Pajawankidul,PAJAWANKIDUL,KEC. LEBAKWANGI,KAB. KUNINGAN,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,91,01-08-2019,421.10 / 1806 / PAUD dan DIKMAS,28-01-2022,Lihat SK Operasional,2022-02-04 01,,140,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Kuningan,Lebakwangi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1C044F2-8064-4B63-9D57-8FEC35E0B049,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998442,LKP JAYA MANDIRI,K9998442,Dusun Kliwon Rt 012 Rw 004,CINAGARA,KEC. LEBAKWANGI,KAB. KUNINGAN,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,91,28-12-2020,421.1 / 7921.8 / PAUD dan DIKMAS,26-12-2022,Lihat SK Operasional,2023-01-19 15,,100,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Kuningan,Lebakwangi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5BA17472-6FFA-4479-97D9-9B673F494E8D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998416,LKP SYAAIRIL ISLAM,K9998416,Dusun 111 Rt 011 Rw 003,BENDUNGAN,KEC. LEBAKWANGI,KAB. KUNINGAN,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,222,29-12-2021,421.1 / 7919.3 / PAUD dan DIKMAS,26-12-2022,Lihat SK Operasional,2023-01-11 14,,150,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Kuningan,Lebakwangi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5891D41D-2B58-44B7-A39C-0F349350C697,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998467,LKP TARBIYYATUL HUDA,K9998467,Dusun 11 Rt 009 Rw 002,SINDANG,KEC. LEBAKWANGI,KAB. KUNINGAN,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,17,05-08-2020,"421,1 / 7921.6 / PAUD dan DIKMAS",26-12-2022,Lihat SK Operasional,2023-01-27 11,,150,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Kuningan,Lebakwangi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CB02CF54-62BE-47AA-9CD3-F0698D748AF3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2970135,PKBM AL-AMIN,P2970135,Dusun Puhun RT 005 RW 003 Desa Sindang Kec. Lebakwangi Kab. Kuningan,SINDANG,KEC. LEBAKWANGI,KAB. KUNINGAN,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,53,09-10-2015,421.10/381/PAUD dan DIKMAS,29-06-2020,Lihat SK Operasional,2021-08-18 14,C,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,pkbmalaminsindang@gmail.com,,-7.000500000000,108.581900000000,4,0,0,7,Paket C IPS 2013,Pagi/6 hari,,2022/2023-2,899,2,0,1,2,0,0,1,4,4,0,0,0,0,4,0,4,0,2,2,0,0,0,0,0,4,0,Telkomsel Flash
Jawa Barat,Kab. Kuningan,Lebakwangi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3AFDC02B-3C9A-4919-A3EF-1B02EBDD0F2C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9984421,PKBM ARMILLA NUSA LEBAKWANGI,P9984421,Perum Griya Lebakwangi Lestari,MEKARWANGI,KEC. LEBAKWANGI,KAB. KUNINGAN,PROV. JAWA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan ARMILLA NUSA LEBAKWANGI,AA3333,001/YANL/V/2019,17-05-2019,421.10/673/PAUD dan DIKMAS,01-03-2021,Lihat SK Operasional,2019-06-13 07,,96,1. -,2. Telkomsel Flash,PLN,,,pkbmarmillanusa@gmail.com,,-7.009307300000,108.601322700000,8,0,0,6,Paket C IPS 2013,Sehari Penuh/3 hari,,2022/2023-2,900,2,0,0,0,0,0,8,0,8,0,0,0,0,8,0,0,8,8,0,0,0,0,0,0,4,4,Tidak Ada
Jawa Barat,Kab. Kuningan,Lebakwangi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/69A86E6D-323B-4C60-B7E5-CAA4CE5D83D6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9984918,PKBM AS SYIFAIYYAH,P9984918,Dusun Oleced,MANGGARI,KEC. LEBAKWANGI,KAB. KUNINGAN,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AS-SYIFAIYAH MANGGARI,AA3339,503/KPTS.006-SIPPNF/XI/2019,22-11-2019,421.1/283.2/Paud dan Dikmas,31-10-2019,Lihat SK Operasional,2021-06-10 00,C,"2,332",1. Indosat IM3,2. Telkom Speedy,PLN,,,pkbmassyifaiyah@gmail.com,,-6.998490500000,108.579166000000,1,0,0,6,2013,Pagi/6 hari,,2022/2023-2,900,7,0,0,2,0,0,5,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,Indosat IM3
Jawa Barat,Kab. Kuningan,Lebakwangi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DC319B49-A780-4E80-8895-93A88366EC03,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9996856,PKBM CAHAYA SEKOLAH KEHIDUPAN,P9996856,Dusun Cikalong RT 008 RW 003,PAJAWANKIDUL,KEC. LEBAKWANGI,KAB. KUNINGAN,PROV. JAWA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,1,01-08-2019,421.10/8244/PAUD dan DIKMAS,12-10-2020,Lihat SK Operasional,2020-10-16 11,,630,1. -,2. Telkom Speedy,PLN,,,pratama029@gmail.com,,-6.999100000000,108.565100000000,8,0,0,8,Paket C IPS 2013,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,2,0,0,11,0,8,0,0,0,0,8,0,2,6,5,2,1,0,0,0,0,6,2,Tidak Ada
