prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Aceh,Kota Lhokseumawe,Muara Dua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/333BD6B3-0F6A-4F6F-B9CD-6B51E2B71ECE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5663885,AL FAUZAN,K5663885,Jl.Merdeka Timur No.7A Cunda,UTEUN KOT,KEC. MUARA DUA,KOTA LHOKSEUMAWE,PROV. ACEH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,43,23-11-2011,421.9/303/2019,19-03-2019,Lihat SK Operasional,2019-03-28 15,C,0,,2.,,,,alfauzan.cursus@gmail.com,,.000000000000,.000000000000,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aceh,Kota Lhokseumawe,Muara Dua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BA5063E8-2987-44DA-8C57-86C797C9F794,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997907,LKP BINA MEKANIK RODA DUA SERBA MOTOR,K9997907,"Jl. Merdeka Timur No.159 Dusun A, Gampong Uteunkot",UTEUN KOT,KEC. MUARA DUA,KOTA LHOKSEUMAWE,PROV. ACEH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,25,15-01-2008,421.9/014/2022,04-02-2022,Lihat SK Operasional,2022-03-17 16,,100,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Aceh,Kota Lhokseumawe,Muara Dua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66F30016-53E9-4347-92B8-80DFC5DB4369,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996952,LKP IKHSANUL KAMIL,K9996952,Jl. Cut Nyak Sada,COT GIREK,KEC. MUARA DUA,KOTA LHOKSEUMAWE,PROV. ACEH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,07,21-01-2013,421.9/1451/2020,09-10-2020,Lihat SK Operasional,2021-02-01 02,,600,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,KBK Umum,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aceh,Kota Lhokseumawe,Muara Dua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66F85AC6-C23C-42A6-9176-13D796971F9D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5663873,LKP Jasa Mandiri,K5663873,Jl. Merdeka Barat No. 179C Cunda Kota Lhokseumawe,UTEUN KOT,KEC. MUARA DUA,KOTA LHOKSEUMAWE,PROV. ACEH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,19,29-07-2013,421.9/402/2019,05-04-2019,Lihat SK Operasional,2019-05-02 15,,0,,2.,,,,lkp.jasamandiri@gmail.com,,.000000000000,.000000000000,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Aceh,Kota Lhokseumawe,Muara Dua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8EA2C76E-5C9A-4981-9BA4-491846AA53E8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5663878,LKP Latansa Computer,K5663878,"Jl. Merdeka Timur No. 15-A Dusun A Sawang Kupula, Kota Lhokseumawe 24352",UTEUN KOT,KEC. MUARA DUA,KOTA LHOKSEUMAWE,PROV. ACEH,SWASTA,Kursus,KKNI Level 3,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,38,30-10-2008,421.9/031/2022,29-03-2022,Lihat SK Operasional,2022-09-27 15,B,0,,2.,,0,,latansa_com@yahoo.com,https,5.170700000000,97.132500000000,0,0,0,3,KBK Teknologi dan Rekayasa,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aceh,Kota Lhokseumawe,Muara Dua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/94F86E6D-1351-4BB8-8C33-E0B483A4D641,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5669399,LKP LHOKSEUMAWE ACEH,K5669399,Jl. Cot Sabong,LHOK MON PUTEH,KEC. MUARA DUA,KOTA LHOKSEUMAWE,PROV. ACEH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AL9593,02,02-08-2018,421.9/1933/2018,27-08-2018,Lihat SK Operasional,2018-08-30 11,,800,,2.,,,,lkp.lhokseumaweaceh@gmail.com,,.000435800000,.000214500000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Aceh,Kota Lhokseumawe,Muara Dua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C5F3069-6DB3-46FE-9767-9425E327E6E1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9989832,LKP MEGUMI,K9989832,Jl. Medan- Banda Aceh Sp. Mns Blang No. 4 Kandang,MNS BLANG /BLT,KEC. MUARA DUA,KOTA LHOKSEUMAWE,PROV. ACEH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,13,27-03-2007,421.9/1400/2019,04-05-2017,Lihat SK Operasional,2019-10-30 10,,400,,2.,,,,lpkmegumi73@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Aceh,Kota Lhokseumawe,Muara Dua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58528D9D-A0AD-4F71-A311-5E1190F1AADC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998190,LKP MOSLEM EDUCATION CENTER (MODUCE),K9998190,"JL.SP. KRAMAT Gg.KARYAWAN NO.4 DUSUN MEURANDEH, GAMPONG MEUNASAH MEE",MNS MEE,KEC. MUARA DUA,KOTA LHOKSEUMAWE,PROV. ACEH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,26,14-04-2021,421.9/2739/2022,21-07-2022,Lihat SK Operasional,2022-08-08 11,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aceh,Kota Lhokseumawe,Muara Dua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5887AE88-8559-4A51-B3AA-BE62D27DBBC6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997458,LKP RAHMANIA VOCATIONAL CENTER,K9997458,Jl. Merdeka Timur No. 7A,MNS MESJID,KEC. MUARA DUA,KOTA LHOKSEUMAWE,PROV. ACEH,NEGERI,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,3,01-11-1996,421.9/371/2021,29-04-2021,Lihat SK Operasional,2021-08-17 21,,360,,2.,,081361922410,,lkprahmaniavocational@gmail.com,,.000000000000,.000000000000,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Aceh,Kota Lhokseumawe,Muara Dua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C8C5EF22-7B68-486B-9E3A-B02E0AB5ABA9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5663891,LKP Samudera Pasai,K5663891,"Jl. Medan - Banda Aceh No.61 Gp. Mns.Mee, Kec. Muara Dua",MNS MEE,KEC. MUARA DUA,KOTA LHOKSEUMAWE,PROV. ACEH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,03,07-07-2012,421.9/019/2020,16-03-2020,Lihat SK Operasional,2021-01-05 11,C,0,,2.,,,,lpksamuderapasai@gmail.com,,.000000000000,.000000000000,0,0,0,0,KBK Seni Rupa dan Kriya,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aceh,Kota Lhokseumawe,Muara Dua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3EDB58FF-F94C-4E62-854D-32E175A6DF4F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981087,LKP SIMPEL,K9981087,Jl. Rel Kereta Api Timur No. 79 B,UTEUN KOT,KEC. MUARA DUA,KOTA LHOKSEUMAWE,PROV. ACEH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,25,15-04-2013,421.9/2239/2018,19-09-2018,Lihat SK Operasional,2019-02-14 09,,100,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Aceh,Kota Lhokseumawe,Muara Dua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6F766776-2702-42E9-8B32-12773C7CBB07,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5663877,LKP Smart Fujiyama,K5663877,Jl. Merdeka Utama No. 55 A,UTEUN KOT,KEC. MUARA DUA,KOTA LHOKSEUMAWE,PROV. ACEH,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/1401/2016,27-04-2016,421.9/024/2021,29-03-2021,Lihat SK Operasional,2021-06-08 14,,0,,2.,,,,smart_fujiyama@yahoo.com,,.000000000000,.000000000000,0,0,0,0,KBK Bahasa,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
