prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Banten,Kota Tangerang Selatan,Pamulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/34BBE065-8ACE-408A-81F2-A76DB32CA7D1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668476,LKP FOURLEN,K5668476,Jl. Pondok Cabe Indah Blok F/8 RT/RW. 002/006,PONDOK CABE UDIK,KEC. PAMULANG,KOTA TANGERANG SELATAN,PROV. BANTEN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,563/10-DPMPTSP/2017,24-11-2017,563/10-DPMPTSP/2017,24-11-2017,Lihat SK Operasional,2017-12-05 16,,135,,2.,,,02174715309,kursus@fourlensalon.com,www.kursussalon.id,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Banten,Kota Tangerang Selatan,Pamulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CF566014-4C2F-44AD-B2E0-8565CC08EC4F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996755,LKP INDONESIA HIPNOTERAPI TRAINING CENTER (IHTC),K9996755,Griya Jakarta Jl. Sawo Blok C2 No.50,PAMULANG BARAT,KEC. PAMULANG,KOTA TANGERANG SELATAN,PROV. BANTEN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,563/21-DPMPTSP/OL/2020,13-10-2020,563/21-DPMPTSP/OL/2020,13-10-2020,Lihat SK Operasional,2020-11-06 17,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Banten,Kota Tangerang Selatan,Pamulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8DC7C201-E15A-4C04-9A54-69A08AFC0E4C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997491,LKP MANUNGGAL NUSANTARA CYBERSCHOOL (MNC),K9997491,Jl. sinar Kemala No. 21 RT.02 RW.02,PAMULANG BARAT,KEC. PAMULANG,KOTA TANGERANG SELATAN,PROV. BANTEN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,563/11-DPMPTSP/OL/2021,23-07-2021,563/11-DPMPTSP/OL/2021,23-07-2021,Lihat SK Operasional,2021-09-08 13,,108,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Banten,Kota Tangerang Selatan,Pamulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/739D702A-17C0-46A8-A2CE-682A6E951025,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668419,LKP PT. EDU SURYA BAHASA,K5668419,Jl. Pamulang Permai Blok SH. 13 Rt/Rw. 001/023,PAMULANG BARAT,KEC. PAMULANG,KOTA TANGERANG SELATAN,PROV. BANTEN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,563/1-DPMPTSP/2017,02-08-2017,563/1-DPMPTSP/2017,02-08-2017,Lihat SK Operasional,2017-11-27 14,,200,,2.,,0217414383,0217405321,edusuryabahasa@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Banten,Kota Tangerang Selatan,Pamulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4C028F22-17E8-4017-9343-4092FECC2BB9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5666539,LKP TITIK KUSUMA,K5666539,Pamulang Permai I Blok. A-24/01 RT. 03/15,PAMULANG BARAT,KEC. PAMULANG,KOTA TANGERANG SELATAN,PROV. BANTEN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,-06,21-03-2011,563/25-BP27/2014,17-07-2014,Silakan Upload SK,,B,186,,2.,,,0217400095,lkp.titikkusuma@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Pariwisata,
Banten,Kota Tangerang Selatan,Pamulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DE3937BA-C338-402D-99F4-A38734F71ED5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9985031,PKBM AULIA,P9985031,Jl. Kemuning 1 No.22 Rt.04/05,PAMULANG BARAT,KEC. PAMULANG,KOTA TANGERANG SELATAN,PROV. BANTEN,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,09.-,20-03-2013,423.8/12-DPMPTSP/OL/2019,18-12-2019,Lihat SK Operasional,2020-01-28 15,,150,1. Lainnya,2. Lainnya,PLN,,,tejanugraha2020@gmail.com,,-6.309636200000,106.739012600000,4,0,0,6,Sehari Penuh/3 hari,,2022/2023-2,"1,300",3,0,0,1,0,0,5,1,4,0,0,0,0,4,0,4,0,0,1,0,0,0,1,2,2,2,2013,Lainnya
Banten,Kota Tangerang Selatan,Pamulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2B5B0232-A6F1-45C4-8E3A-9CA48BA5CBDD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9980060,PKBM GLOBAL LENTERA KASIH PAMULANG,P9980060,Pamulang Permai I Blok A-6 No. 8 RT/RW. 01/010,PAMULANG BARAT,KEC. PAMULANG,KOTA TANGERANG SELATAN,PROV. BANTEN,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,423.8/6-DPMPTSP/OL/2018,16-11-2018,423.8/6-DPMPTSP/OL/2018,16-11-2018,Lihat SK Operasional,2019-02-04 11,C,208,1. -,2. Lainnya (Kabel),PLN,0217413439,0217413439,pkbm.glolenkapamulang@gmail.com,www.pkbmglolenka.com,-6.358933000000,106.755750000000,7,0,0,14,Sehari Penuh/5 hari,,2022/2023-2,"6,999",4,0,1,2,0,0,8,1,7,0,0,0,0,7,0,3,4,5,0,1,0,1,0,0,2,5,2013,Tidak Ada
Banten,Kota Tangerang Selatan,Pamulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB4F7AF4-4A87-4ED3-B1DE-08ECECDDE897,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9948392,PKBM HI MATS,P9948392,Jl. Surya Kencana No. 37 RT.04 RW.06,PAMULANG BARAT,KEC. PAMULANG,KOTA TANGERANG SELATAN,PROV. BANTEN,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,16,21-02-1981,423.8/Kep.057.1-Dindik/2016,11-01-2016,Lihat SK Operasional,2016-10-06 08,,252,1. -,2. -,PLN,,,pkbmhimats@yahoo.com,,-6.345200000000,106.775300000000,5,0,0,2,Sehari Penuh/5 hari,,2022/2023-2,900,3,0,0,0,1,0,10,3,4,0,1,0,1,4,0,2,3,1,2,0,1,1,0,0,2,3,2013,Tidak Ada
Banten,Kota Tangerang Selatan,Pamulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4AD76850-0EAC-4A87-9301-0853F63D4F34,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9970001,PKBM HOUSE OF KNOWLEDGE,P9970001,Jl. Ketapang III Blok AF 5 No. 22-23 RT.006 RW.006,PAMULANG BARAT,KEC. PAMULANG,KOTA TANGERANG SELATAN,PROV. BANTEN,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,423.8/46-DPMPTSP/2017,10-11-2017,423.8/46-DPMPTSP/2017,10-11-2017,Lihat SK Operasional,2020-10-01 13,A,300,1. -,2. Lainnya (Serat Optik),PLN,0,0217427521,hokhomeschool@gmail.com,http,-6.342020000000,106.734737500000,16,0,0,12,Sehari Penuh/5 hari,,2022/2023-2,"3,298",13,0,1,2,0,0,18,2,16,0,0,0,0,16,0,8,8,12,2,0,1,0,1,0,4,12,2013,Tidak Ada
Banten,Kota Tangerang Selatan,Pamulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8FA18096-CCA0-41AE-BE75-131C858F7283,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9984534,PKBM MAJESTY INDONESIA,P9984534,Perum. Pamulang Estate Blok F2 Jl. Nangka 1 No. 28 RT/RW. 03/05,PAMULANG TIMUR,KEC. PAMULANG,KOTA TANGERANG SELATAN,PROV. BANTEN,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,423.8/5-DPMPTSP/OL/2018,06-11-2018,423.8/5-DPMPTSP/OL/2018,06-11-2018,Lihat SK Operasional,2019-07-29 16,,250,,2.,,,,,,-6.339510700000,106.735599200000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
