prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Sumatera Utara,Kota Medan,Medan Helvetia,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/864FE359-4E6D-44CB-BC39-AB9D1AFDA1E2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0561043,LKP Alberto,K0561043,Jl.Gaperta Ujung Ruko The Mansion No.A2,TANJUNG GUSTA,KEC. MEDAN HELVETIA,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,23,12-05-2014,420/1101.PNFI/2015,30-01-2015,Silakan Upload SK,,B,0,,2.,,,,lambokpamancar@gmail.com,www.lkpalbertomedan.id,3.605000000000,98.629100000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kota Medan,Medan Helvetia,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0EC4F27D-1DC1-4D2B-81A0-7687C48FA2E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5664353,LKP ANISA,K5664353,Jl.Mawar Raya Blok XI No.1,HELVETIA TENGAH,KEC. MEDAN HELVETIA,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,03,06-09-2008,420/18104.PNFI/2015,22-12-2015,Silakan Upload SK,,B,150,,2.,,,,nurpidaanisa75@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Pariwisata,
Sumatera Utara,Kota Medan,Medan Helvetia,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E400A6A7-C257-4CF1-B417-E4D85FE9FB58,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996782,LKP ASTRI,K9996782,Jalan Kamboja 9 Lk. XVI Blok 18 No. 24,HELVETIA,KEC. MEDAN HELVETIA,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,07,05-10-2018,0013/ISPN/DPMPTSP/MDN/1.11/III/2021,19-03-2021,Lihat SK Operasional,2021-10-14 13,,100,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Kesehatan,
Sumatera Utara,Kota Medan,Medan Helvetia,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0FDC8CA-73A7-46E5-8411-98E3001EFD16,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981059,LKP ASVI,K9981059,Jl.Mawar Raya No.153 Blok 10 Prumnas Helvetia,HELVETIA,KEC. MEDAN HELVETIA,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,41,31-10-2018,0001/ISPN/DPMPTSP/MDN/1.11/I/2021,26-01-2021,Lihat SK Operasional,2021-02-08 22,,200,,2.,,,,lkp.asvi@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Pariwisata,
Sumatera Utara,Kota Medan,Medan Helvetia,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C569154-839E-46AD-A4D9-01C5D582B370,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981058,LKP BRILLIANT CHILD PROGRAM,K9981058,Jl.Melati Raya Blik VIII No.9,HELVETIA,KEC. MEDAN HELVETIA,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,13,06-06-2016,420/1970.PAUD&Dikmas/2017,25-01-2017,Lihat SK Operasional,2019-02-04 14,,200,,2.,,,,lasmarinasinaga@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kota Medan,Medan Helvetia,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6C8BF868-D3FD-4041-91F0-D70A6AB675FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9980953,LKP CASANOFA,K9980953,Jl.Beringin VII No.53A,HELVETIA TENGAH,KEC. MEDAN HELVETIA,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,80,17-10-2018,420/22102.PAUD&Dikmas/2018,04-12-2018,Lihat SK Operasional,2018-12-21 07,,200,,2.,,082276293899,,lkpcasanofa@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kota Medan,Medan Helvetia,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/28BD15A6-993A-43A9-9358-3F71907A5577,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668856,LKP ERNALA,K5668856,Jl.Kapt.Muslim Komp.Ruko,HELVETIA TIMUR,KEC. MEDAN HELVETIA,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,03,11-06-2007,420/1924.PNFI/2017,25-01-2017,Lihat SK Operasional,2018-03-09 15,B,200,,2.,,,,rusti_p@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,
Sumatera Utara,Kota Medan,Medan Helvetia,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/261EB965-7B12-4BF6-A306-5D2E567832F7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990242,LKP ERNI,K9990242,JL. ANYELIR RAYA NO. 29 PERUMNAS HELVETIA,HELVETIA TIMUR,KEC. MEDAN HELVETIA,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,02,02-12-2019,420/2318/PNF/2020,31-01-2020,Lihat SK Operasional,2020-03-17 15,,120,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kota Medan,Medan Helvetia,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6E818BDD-C249-49FC-9F46-279313675E95,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668543,LKP INTEGRITAS BANGSA ENGLISH COURSE,K5668543,"Jl.Binjai Km 8,5 Kampung Lalang",CINTA DAMAI,KEC. MEDAN HELVETIA,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,7,10-04-2017,420/11901.PNFI/2015,18-08-2015,Lihat SK Operasional,2017-12-18 16,,200,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kota Medan,Medan Helvetia,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/150E97D9-321A-4125-9180-DB3DBBE01DFD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997276,LKP JIHAN,K9997276,Jl. Banteng No. 9 Komplek Taman Impian Indah,DWI KORA,KEC. MEDAN HELVETIA,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,01,30-12-2020,0012/ISPN/DPMPTSP/MDN/1.11/III/2021,19-03-2021,Lihat SK Operasional,2021-05-07 15,,240,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Kesehatan,
