prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Jawa Barat,Kota Bekasi,Bekasi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ADFBF31A-3CB9-4A8E-A1BC-3DF45A0CD8D4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0563752,Daun Mas Media Husada,K0563752,Ruko Grand Galaxy City Blok EB No.143 B Jl. Pulo Sirih Utama,PEKAYON JAYA,KEC. BEKASI SELATAN,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Kursus,KKNI Level 2,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Daun Mas Media Husada,AI2627,03,16-10-2015,421.10/6934A/Dik.3.3/K.68A,28-09-2017,Lihat SK Operasional,2019-07-01 14,A,0,,2.,,,,,0,-6.289300000000,106.967100000000,0,0,0,1,KBK Kesehatan,,,2022/2023-2,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Barat,Kota Bekasi,Bekasi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6CE87064-4056-4E03-BDC1-04EB43B8A420,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997139,KURSUS GANESHA OPERATION,K9997139,Jl. K.H. Noer Ali Ruko Kalimalang Kav 8 No. 15,PEKAYON JAYA,KEC. BEKASI SELATAN,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,420/174-Disdik.Pem.PAUDDIKMAS,13-01-2021,420/174-Disdik.Pem.PAUDDIKMAS,13-01-2021,Lihat SK Operasional,2021-03-23 11,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,KBK Umum,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kota Bekasi,Bekasi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9A2BDC9E-85BF-4B0F-83E0-670C4788880C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0563598,LKP Adi Busana,K0563598,Jl. merpati Raya no. 166 Perum I Bekasi Jawa Barat,KAYURINGIN JAYA,KEC. BEKASI SELATAN,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.10/2464.A/Dik.3.3/K.039,01-04-2016,421.10/2464.A/Dik.3.3/K.039,01-04-2016,Silakan Upload SK,,C,0,,2.,,02188955479,,lkpadibusana@gmail.com,,-6.236800000000,106.982700000000,0,0,0,0,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kota Bekasi,Bekasi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/18C7AA78-0FCE-4434-97C9-EA5CC8461ACE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0563585,LKP Agca Center Bekasi,K0563585,"Jl. Pulopermatasari Kav. II No. 2, Bekasi, Jabar 17148",KEC. BEKASI SELATAN,KOTA BEKASI,PROV. JAWA BARAT,INDONESIA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-6.255500000000,106.974800000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kota Bekasi,Bekasi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1FD68073-A0B8-469D-8BAC-D44458C41E6D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997459,LKP BILINGUAL LANGUAGE CENTER - BLC,K9997459,Jl. Pramuka No. 9,MARGA JAYA,KEC. BEKASI SELATAN,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.1/9043-Disdik.Paudpenmas,16-10-2019,421.1/9043-Disdik.Paudpenmas,16-10-2019,Lihat SK Operasional,2021-08-18 16,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kota Bekasi,Bekasi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7DCA9017-0743-48DF-989C-CA1BA4E22388,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981516,LKP Cadcam,K9981516,Ruko Grand Galaxy City Blok RGF No.023,JAKA SETIA,KEC. BEKASI SELATAN,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.1/5187-Disdik.Paudpenmas,05-07-2019,421.1/5187-Disdik.Paudpenmas,05-07-2019,Lihat SK Operasional,2019-07-09 08,,90,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kota Bekasi,Bekasi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AD86CE7E-73E7-4B66-96B9-1A514295A041,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990469,LKP Cerdas,K9990469,Jl. Veteran No.19A Rt.002/002,MARGA JAYA,KEC. BEKASI SELATAN,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,420/8446-Disdik.Pem.Pauddikmas,26-09-2019,420/8446-Disdik.Pem.Pauddikmas,26-09-2019,Lihat SK Operasional,2020-07-13 13,,200,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kota Bekasi,Bekasi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9615D71F-C336-41C6-95F2-50F0656295D5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981283,LKP Danish Educa,K9981283,Jl. SDN Pekayon Poncol Gg.H. Ranta II Rt.13/14 No.16,PEKAYON JAYA,KEC. BEKASI SELATAN,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.1/2570-Disdik.Paudpenmas,11-03-2019,421.1/2570-Disdik.Paudpenmas,11-03-2019,Lihat SK Operasional,2019-09-23 08,,120,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kota Bekasi,Bekasi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/44171490-E0AB-48B7-8777-D8045F605845,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998545,LKP FLUENT,K9998545,Ruko Rose Garden 6 No.5 Grand Galaxy City,JAKA SETIA,KEC. BEKASI SELATAN,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.1/0009/LKP/DPMPTSP.PPJU/OL.23,20-02-2023,421.1/0009/LKP/DPMPTSP.PPJU/OL.23,20-02-2023,Lihat SK Operasional,2023-03-09 06,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kota Bekasi,Bekasi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A9871332-CE4B-413B-BDE7-8F31CD8A2DAC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997267,LKP GANESHA OPERATION GALAXY,K9997267,Grand Galaxy City Blok RGO No. 15,JAKA SETIA,KEC. BEKASI SELATAN,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,420/3958-Disdik.Pem.PAUDDIKMAS,12-05-2021,420/3958-Disdik.Pem.PAUDDIKMAS,12-05-2021,Lihat SK Operasional,2021-05-04 18,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
