prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Riau,Kota Pekanbaru,Tenayan Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/17144604-8118-4577-84BC-9135FD84E10F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667180,LKP NORA,K5667180,JL. BUKIT BARISAN,TENGKERANG TIMUR,KEC. TENAYAN RAYA,KOTA PEKANBARU,PROV. RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,15,15-07-2009,420/BID.PAUDNI.KEB.2/VIII/2016/8411,18-08-2016,Lihat SK Operasional,2016-11-08 16,,"1,000",,2.,,,,norasalon01@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Riau,Kota Pekanbaru,Tenayan Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/84131769-F162-4321-8EF0-0C21F7339446,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5669265,LKP. SANGGAR SENAM SARTIKA,K5669265,Jl. Sail Gg. baru No. 26,REJOSARI,KEC. TENAYAN RAYA,KOTA PEKANBARU,PROV. RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,08,10-05-2010,420/BID.PAUD.PNF.1/XII/2016/11919,06-12-2016,Lihat SK Operasional,2018-07-13 09,C,200,,2.,,,,sanggar.sartika@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Riau,Kota Pekanbaru,Tenayan Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/75C0446C-2633-4F59-9256-FDC895649299,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69956431,PDF Ulya Al-Munawwarah,69956431,Jl. Pesantren Nomor 42,TENGKERANG TIMUR,KEC. TENAYAN RAYA,KOTA PEKANBARU,PROV. RIAU,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Riau,Kota Pekanbaru,Tenayan Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/586642A5-D8A4-4BA0-B1E6-A45727044868,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69956423,PDF Wustho Al-Munawwarah,69956423,Jl. Pesantren Nomor 42,TENGKERANG TIMUR,KEC. TENAYAN RAYA,KOTA PEKANBARU,PROV. RIAU,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Riau,Kota Pekanbaru,Tenayan Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3AC749ED-DBC1-4484-98F5-27181A5FD7D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9956977,PKBM ASMIDA LEARNING CENTER,P9956977,JL. GUNUNG RAYA NO. 70,REJOSARI,KEC. TENAYAN RAYA,KOTA PEKANBARU,PROV. RIAU,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,NO. 68,31-10-2011,NO. 420/BID.PAUD.PNF.2/IX/2017/5387,29-09-2017,Lihat SK Operasional,2017-02-04 06,,250,,2.,,,,pkbmalc10@gmail.com,http,.532394300000,101.526358700000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Riau,Kota Pekanbaru,Tenayan Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6B1C191F-32E9-4848-A38F-6F82B4DE86F6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9908712,PKBM BAITUL FAJAR,P9908712,"JL. KAMPUNG BARU NO 02, KELURAHAN SIALANG SAKTI KECATAMATAN TENAYAN RAYA",KULIM,KEC. TENAYAN RAYA,KOTA PEKANBARU,PROV. RIAU,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,31,20-06-2020,40/06.06/DPMPTSP/XII/2020,10-12-2020,Lihat SK Operasional,2021-01-28 08,B,"1,058",1. Axis,2. Lainnya (Kabel),PLN,,,PKBMBaitulfajar07@yahoo.com,http,.489300000000,101.515600000000,10,0,0,12,Sehari Penuh/5 hari,,2022/2023-2,1,3,0,1,0,0,0,4,6,10,0,0,0,1,9,0,8,2,1,3,3,2,0,1,0,5,5,2013,Axis
Riau,Kota Pekanbaru,Tenayan Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2F3A8B13-9A73-4D23-9A9B-3D5417A6E5AC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9908431,PKBM BINA KREASI,P9908431,"JL.MELATI INDAH NO.08 KEL.TANGKERANG TIMUR, KEC.TENAYAN RAYA, KOTA PEKANBARU, PR",TENGKERANG TIMUR,KEC. TENAYAN RAYA,KOTA PEKANBARU,PROV. RIAU,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AK5527,29 Tahun 2007,12-09-2007,25/06.06/DPMPTSP/IX/2020,25-09-2020,Silakan Upload SK (link file tidak valid) => [681633-963030--],2022-08-22 00,C,0,1. Telkom Speedy,2. Telkom Speedy,PLN & Diesel,,,kreasipkbmbina@gmail.com,,.484100000000,101.490300000000,2,0,0,13,Sehari Penuh/5 hari,,2022/2023-2,"2,200",7,0,1,1,0,0,9,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,1,1,2013,Telkom Speedy
Riau,Kota Pekanbaru,Tenayan Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FF0028D7-191A-47E0-A042-33B224A29F7B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9908723,PKBM NUSANTARA,P9908723,jl. kuda laut c28 tenayan raya pekanbaru,KULIM,KEC. TENAYAN RAYA,KOTA PEKANBARU,PROV. RIAU,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,NOTARIS,29-02-2008,NO,08-07-2020,Lihat SK Operasional,2021-11-08 18,C,80,1. Telkomsel Flash,2. Lainnya (Kabel),PLN,,,Pkbmnusantara05@gmail.com,,.475800000000,101.491500000000,6,0,0,8,Sehari Penuh/3 hari,,2022/2023-2,"1,300",7,0,0,0,0,0,10,0,6,0,0,0,0,6,0,3,3,2,4,0,0,0,0,0,1,5,2013,Telkomsel Flash
Riau,Kota Pekanbaru,Tenayan Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/427E4153-D799-44EF-8DDA-E459E55578F2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9997063,PKBM TAHFIZH AT TAMAM,P9997063,Jl. Bukit Senyum No. 4 - Bukit Barisan,TENGKERANG TIMUR,KEC. TENAYAN RAYA,KOTA PEKANBARU,PROV. RIAU,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,No.7/06.03/DPMPTSP/XII/2020,03-12-2020,No.38/06.06/DPMPTSP/XII/2020,03-12-2020,Lihat SK Operasional,2021-01-14 16,,0,1. Lainnya,2. Lainnya (Serat Optik),PLN,,,pkbmtahfizhattamam@gmail.com,,.000000000000,.000000000000,41,0,0,24,Sehari Penuh/5 hari,,2022/2023-2,"29,676",22,0,0,3,0,0,43,3,41,0,0,0,0,41,2,5,34,31,6,2,1,1,0,0,18,23,2013,Lainnya
Riau,Kota Pekanbaru,Tenayan Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E07D65D1-36D6-44E6-8A69-133BEFC7B1FA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69971675,PP Al Quds,69971675,Jl. Pesantren (Parit Indah Ujung) RT. 01 RW.05,KULIM,KEC. TENAYAN RAYA,KOTA PEKANBARU,PROV. RIAU,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,B.-2728/KK.04.5/PP.00.7/0,31-05-2017,B.-2728/KK.04.5/PP.00.7/0,31-05-2017,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
