prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Jawa Barat,Kab. Cianjur,Cibeber,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/93DD45A7-33EC-4107-83A1-880063DCA740,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998077,LKP CERDAS PRATAMA,P9998077,Jl. Raya Cibeber Km. 11 No 81,PEUTEUYCONDONG,KEC. CIBEBER,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,25/SK-LKP/II.2021,11-02-2021,421.9/034/PAUDNI/KB/2022,12-03-2021,Lihat SK Operasional,2022-03-29 23,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Barat,Kab. Cianjur,Cibeber,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5C9C2776-5689-42B6-99CF-30DBAF74DA45,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997939,LKP NURUL MUSTOPA,K9997939,Kp. Kebon Pedes Rt. 001 Rw. 001,PEUTEUYCONDONG,KEC. CIBEBER,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,014/SK-LKP.WR.VII.2021,03-11-2021,421.9/1279/PAUDNI/KB/2022,05-11-2021,Lihat SK Operasional,2022-03-29 23,,350,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Barat,Kab. Cianjur,Cibeber,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1D3993EB-63F2-4DFB-A6A9-4A76BFB4C941,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996605,LKP UKHTI PELANGI,K9996605,Kp. Gelar Rt. 002 Rw. 004,PEUTEUYCONDONG,KEC. CIBEBER,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,259/VIII.2020,26-08-2020,421.9/ 1150 / PAUDNI-K/KAB/2020,10-08-2020,Lihat SK Operasional,2020-09-03 15,,200,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Barat,Kab. Cianjur,Cibeber,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F67F8291-DB0C-4AB7-A850-B7C8AF8E72CC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9997832,PKBM ADYATAMA,P9997832,Kp. Kanoman Rt.002 Rw. 006,KANOMAN,KEC. CIBEBER,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Adyatama Nusantara,AW7788,008.112/KI/VII/2021,07-10-2021,421.9/1279.a/PAUDNI-K/KAB/2021,05-11-2021,Lihat SK Operasional,2021-12-09 09,,"6,720",1. Indosat IM3,2. Indosat IM3,PLN,,,,,.000000000000,.000000000000,13,0,0,2,Sehari Penuh/3 hari,,2022/2023-2,"5,500",2,0,0,2,1,2,7,4,12,0,1,0,4,9,0,9,4,5,2,2,1,2,0,1,9,4,2013,Indosat IM3
Jawa Barat,Kab. Cianjur,Cibeber,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B826313C-46E6-4EB8-B5EA-0598E35FEF0B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998124,PKBM AL - BADRIYAH,P9998124,Kp. Nanggeleng Rt. 004 Rw. 002,CIBAREGBEG,KEC. CIBEBER,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN AL-INAYAH RANCAGOONG,AN8266,80/PKBM-BD/VI/2022,10-03-2022,421.9/  253 / PAUDNI /KAB/2022,17-03-2022,Lihat SK Operasional,2022-08-19 15,,600 m2,1. Telkom Speedy,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Cianjur,Cibeber,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/854884D7-79F8-414D-8996-36B8FBA308FA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998613,PKBM AL -MUSLIH,P9998613,Kp. Sukalaksana Rt. 01 Rw. 01,SUKARAHARJA,KEC. CIBEBER,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,SK/23/PKBM.SK/VII/2022,20-10-2022,421.9/ 1351 /PAUDNI/KAB/2022,31-10-2022,Lihat SK Operasional,2022-12-13 11,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Barat,Kab. Cianjur,Cibeber,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E64D9074-6E3E-44E7-8A56-067474E4A149,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998442,PKBM AL AKMAL,P9998442,Jl. Lemburtengah Km. 11,SALAMNUNGGAL,KEC. CIBEBER,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,008/ 21/ Al-AK/VII/2022,23-06-2022,421.9/ 853 / PAUDNI/KAB/2022,27-07-2022,Lihat SK Operasional,2022-08-23 12,,"1,000",1. -,2. -,PLN,,,,,.000000000000,.000000000000,0,0,0,2,Sehari Penuh/3 hari,,2022/2023-2,"1,300",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kab. Cianjur,Cibeber,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C78DA30A-0FBB-48BB-91AF-AD7EA5470D20,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9997285,PKBM AL IHSAN,P9997285,Kp. Kaum Kidul Rt. 006 Rw. 001,CIHAUR,KEC. CIBEBER,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,420/II/2021/Ks,16-02-2021,421.9/ 036 / PAUDNI-K/KAB/2020,12-03-2020,Lihat SK Operasional,2021-03-31 17,,250,,2.,,,,pkbm.alihsancbr@gmail.com,,-6.939900000000,107.129100000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2013,
Jawa Barat,Kab. Cianjur,Cibeber,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CBF4CCB6-CA12-4158-86BB-0C1A51848187,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9970498,PKBM AL THAFARIZ,P9970498,Jl. Raya Cibeber Km. 13 Mayak Kaler RT. 03 RW. 05,MAYAK,KEC. CIBEBER,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,08/YMTB/VII/2018,09-04-2018,421.9/591/PAUDNI K/KAB/2018,28-06-2018,Lihat SK Operasional,2018-07-31 14,,600,1. -,2. XL (GSM),PLN,,,,,-6.919200000000,107.122800000000,5,0,0,7,Sore/6 hari,,2022/2023-2,450,3,0,0,2,0,0,2,4,5,0,0,0,0,5,0,3,2,0,2,0,1,2,0,0,4,1,2013,Tidak Ada
Jawa Barat,Kab. Cianjur,Cibeber,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BFF50B9D-BD66-4016-964B-EBFD2B2C3A1D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9996832,PKBM AL-AMIN,P9996832,Jln. Raya Cibaregbeg Kp. Bolang RT. 02 RW. 01,CIMANGGU,KEC. CIBEBER,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN ISLAM AL AMIN CIANJUR,AX3754,421.9/115a/PAUDNI.K/KAB/2020,02-09-2020,421.9/115a/PAUDNI.K/KAB/2020,02-09-2020,Lihat SK Operasional,2020-10-06 14,,200,1. Telkom Speedy,2. Telkom Speedy,PLN,,,,,-6.919890900000,107.194250000000,9,0,0,4,Siang/6 hari,,2022/2023-2,0,4,0,0,0,0,0,10,0,9,0,0,0,0,9,0,1,8,6,0,0,0,3,0,0,3,6,Paket C IPS 2013,Telkom Speedy
