prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Jawa Timur,Kota Surabaya,Dukuh Pakis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3E3E410D-5B5F-48E2-9F70-3766155E9499,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0560295,Lembaga Pendidikan Primagama Dukuh Kupang,K0560295,Jl. Raya Dukuh Kupang Barat No. 101,DUKUH KUPANG,KEC. DUKUH PAKIS,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/4495/436.6.4/2013,29-03-2013,188/9719/436.6.4/2016,18-10-2016,Lihat SK Operasional,2018-11-22 12,,0,,2.,,,0315662600,,0401.jatim@primagama.co.id,-7.283700000000,112.708300000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Timur,Kota Surabaya,Dukuh Pakis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DE34F500-E52B-49F8-8356-FC1A1D54951F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5666443,LKP Andy Institute,K5666443,Darmo Park II Blok III No. 16-17 Jl. Mayjend Sungkono,DUKUH PAKIS,KEC. DUKUH PAKIS,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/8095/436.6.4/2013,03-10-2013,188/6090/436.7.1/2018,25-06-2018,Lihat SK Operasional,2018-10-24 16,,144,,2.,,5616762,5673653,j.andyhartanto@gmail.com,www.andyinstitute.com,-7.293113500000,112.710570300000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Timur,Kota Surabaya,Dukuh Pakis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C9E4B907-3120-4794-9053-41BB259224D2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668272,LKP C3N CHINESE COURSE,K5668272,Jl.Abdul Wahab Siamin Ruko Villa Bukit Mas RP-05,DUKUH KUPANG,KEC. DUKUH PAKIS,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,188/1938/436.6.4/2015,11-03-2015,188/4123/436.7.1/2017,02-05-2017,Lihat SK Operasional,2017-10-23 14,,67,,2.,,,,,,-7.297530900000,112.706854200000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Timur,Kota Surabaya,Dukuh Pakis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A535CABD-EF1F-41BB-B651-FB0C7C8E37A1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9989724,LKP CENDEKIA UTAMA,K9989724,Hotel Singgasana Lt.2 Jl.Gunungsari 170,GUNUNGSARI,KEC. DUKUH PAKIS,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.9/6072/436.7.1/2018,04-06-2018,188/10408/436.7.1/2019,29-08-2019,Lihat SK Operasional,2019-09-20 09,,0,,2.,,,,,,-7.303107600000,112.719768900000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Timur,Kota Surabaya,Dukuh Pakis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/29CD2C8A-42F0-49D2-9ADE-4F18B7793B0E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997384,LKP CIPTA MULYA SURABAYA,K9997384,JL. DUKUH KUPANG BARAT I NO. D-7,DUKUH PAKIS,KEC. DUKUH PAKIS,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/21174/436.7.1/2020,08-12-2020,188/9486/436.7.1/2021,01-05-2021,Lihat SK Operasional,2021-06-30 22,,0,,2.,,,,,,-7.287744000000,112.709145800000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Timur,Kota Surabaya,Dukuh Pakis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/21E20951-BA8D-4DD9-BFBB-335DA4F5B6B5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667570,LKP ENGLISH FIRST Dukuh Pakis,K5667570,Ruko Villa Bukit Mas Jl.Abdul Wahab Siamin RD 2-5,DUKUH PAKIS,KEC. DUKUH PAKIS,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,188/16495/436.6.4/2016,25-11-2016,188/16495/436.6.4/2016,25-11-2016,Lihat SK Operasional,2017-03-13 15,A,134,,2.,,,0315677600,hard@edukagroup.com,www.ef.co.id,-7.297002000000,112.707452900000,1,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,KBK Bahasa,
Jawa Timur,Kota Surabaya,Dukuh Pakis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E7E7E3D7-6D31-437E-9193-2A073A8EF943,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0560311,LKP Global Art,K0560311,Jl. HR. Muhammad No. 373-383 Ruko Golden Palace Blok C.15-16,PRADAHKALI KENDAL,KEC. DUKUH PAKIS,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,031-7380033,,,-7.285600000000,112.693500000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Timur,Kota Surabaya,Dukuh Pakis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0428922D-D332-4FF5-AD1A-4C3BC7AA5D7F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0560289,LKP Key English Language Training (KELT),K0560289,Jl. Golf Family Timur I Kav.63,KEC. DUKUH PAKIS,KOTA SURABAYA,PROV. JAWA TIMUR,INDONESIA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,A,0,,2.,,0317341970,0317343535,graha@k-elt.com,www.k-elt.com,-7.293300000000,112.688900000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Timur,Kota Surabaya,Dukuh Pakis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F1054AD4-FC47-43FF-BA6A-BBCD9EADB2A8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997796,LKP KUMON DUKUH KUPANG BARAT,K9997796,Jl.DUKUH KUPANG BARAT I/180,DUKUH KUPANG,KEC. DUKUH PAKIS,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.9/8393/436.6.4/2010,19-11-2010,188/23741/436.7.1/2021,28-12-2021,Lihat SK Operasional,2022-02-04 00,,0,,2.,,,,,,-7.283465700000,112.709912800000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Timur,Kota Surabaya,Dukuh Pakis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/05F47582-EA34-453E-A1F3-36665B21ED31,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668302,LKP MATAHATI INTI PERMATA,K5668302,"Ruko Surya Inti Permata II Blok C73-75, Jl.HR.Muhammad",PRADAHKALI KENDAL,KEC. DUKUH PAKIS,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,12/104.100/m5/15/2001,25-01-2001,188/9522/436.7.1/2017,12-10-2017,Silakan Upload SK (link file tidak valid) => [432693-230950--],2021-03-26 22,,0,,2.,,,(031) 7349834,matahaticenter@gmail.com,,-7.283600000000,112.686900000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Umum,
