prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Jawa Barat,Kab. Garut,Mekarmukti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9FD3E6B6-8EEB-463C-A3F4-0C9B99E2C1EC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997394,LKP AL MASUM,K9997394,KP. CIKARO RT. 02 RW. 10,MEKARMUKTI,KEC. MEKARMUKTI,KAB. GARUT,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,800/664-DISDIK,22-04-2021,800/664-DISDIK,22-04-2021,Lihat SK Operasional,2021-07-01 12,,100,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Barat,Kab. Garut,Mekarmukti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6D9B7B83-EBA2-49A9-924C-D917571E326A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667176,LKP AL-HIDAYAH,K5667176,KP. CIPEER RT. 02/01,MEKARMUKTI,KEC. MEKARMUKTI,KAB. GARUT,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,29,29-11-2006,045.2/3029-DISDIK,05-10-2011,Lihat SK Operasional,2016-11-08 06,,200,,2.,,,,lkpalhidayahm@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,KBK Seni Rupa dan Kriya,
Jawa Barat,Kab. Garut,Mekarmukti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/04AA5E75-4F51-4E38-9C78-6C12F641613B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997539,LKP AL-KAUTSAR,K9997539,Kp. Pasir Eunteung RT 03 RW 03,MEKARMUKTI,KEC. MEKARMUKTI,KAB. GARUT,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,800/979-Disdik,21-07-2021,800/979-Disdik,21-07-2021,Lihat SK Operasional,2021-10-11 07,,70,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Barat,Kab. Garut,Mekarmukti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B2239504-3689-4AB8-9C88-D95158711EDC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990393,LKP ALHIDAYAH COMPUTER,K9990393,Kp. Cihurang RT 03 RW 03,MEKARMUKTI,KEC. MEKARMUKTI,KAB. GARUT,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AL-HIDAYAH GARUT,AD4438,800/470-Disdik,26-03-2020,800/470-Disdik,26-03-2020,Lihat SK Operasional,2020-06-19 19,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Barat,Kab. Garut,Mekarmukti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/55FFA560-0E7B-45C0-A5D8-ED1966B69CA4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667912,LKP BAHARI PUTERA MUNAWAR,K5667912,KP. CIBIHBUL RT. 01 RW. 01,CIJAYANA,KEC. MEKARMUKTI,KAB. GARUT,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,008/YBFM/V/2016,02-05-2016,421.1/1762-DISDIK,07-06-2017,Lihat SK Operasional,2017-06-13 10,,500,,2.,,,,aasep8584@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,KBK Teknologi Informasi dan Komunikasi,
Jawa Barat,Kab. Garut,Mekarmukti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/91B988D2-3C85-4B32-BFF9-4113446E0079,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9984987,LKP SABILULUNGAN PLUS,P9984987,KP. SUKAGALIH RT. 01 RW. 02,MEKARSARI,KEC. MEKARMUKTI,KAB. GARUT,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,800/17-DISDIK,07-01-2020,800/17-DISDIK,07-01-2020,Lihat SK Operasional,2020-01-28 08,,90,,2.,,,,saidahlkp@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Barat,Kab. Garut,Mekarmukti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D1405AC5-5754-4CEE-A1CC-569D713D8F2C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9984997,PKBM AL MA SUM GARSELA,P9984997,Kp. Cipanitih RT 02 RW 03,MEKARSARI,KEC. MEKARMUKTI,KAB. GARUT,PROV. JAWA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,800/12-Disdik,07-01-2020,800/12-Disdik,07-01-2020,Silakan Upload SK,,,100,1. -,2. Telkomsel Flash,PLN,,,,,-7.507765300000,107.560758700000,6,0,0,6,Sehari Penuh/3 hari,,2022/2023-2,900,3,0,0,0,0,0,1,6,6,0,0,0,0,6,0,1,5,0,2,0,4,0,0,0,2,4,2013,Tidak Ada
Jawa Barat,Kab. Garut,Mekarmukti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FAB8AD0E-D4FD-4840-8158-9849BD339BF1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998256,PKBM BINA NUSANTARA,P9998256,Kp. Limusnunggal,KARANGWANGI,KEC. MEKARMUKTI,KAB. GARUT,PROV. JAWA BARAT,SWASTA,PKBM,Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Almajaniyah Garut Selatan,AD4440,800/645-Disdik,20-04-2022,800/645-Disdik,20-04-2022,Lihat SK Operasional,2022-06-21 11,,"1,000",1. -,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,6,0,0,2,Sehari Penuh/3 hari,,2022/2023-2,900,1,0,0,0,0,0,2,4,6,0,0,0,0,6,0,4,2,3,2,0,1,0,0,0,4,2,2013,Tidak Ada
Jawa Barat,Kab. Garut,Mekarmukti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/133E16FA-D113-4E4D-9B55-71F99FE80245,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9980098,PKBM KREATIF BANGSA,P9980098,KP. Talancakeong RT 01 RW 02,JAGABAYA,KEC. MEKARMUKTI,KAB. GARUT,PROV. JAWA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/177-DISDIK,04-01-2019,421.9/177-DISDIK,04-01-2019,Lihat SK Operasional,2022-12-14 14,,"5,000",1. Indosat IM3,2. Telkomsel Flash,PLN,,,kreatifpkbm@gmail.com,,-7.554500000000,107.574100000000,4,0,0,15,Sehari Penuh/3 hari,,2022/2023-2,900,12,1,0,1,0,0,6,1,4,0,0,0,0,4,0,2,2,3,1,0,0,0,0,0,2,2,2013,Indosat IM3
Jawa Barat,Kab. Garut,Mekarmukti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A8F7AEF-B5C6-441F-8C53-863640F57920,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9985007,PKBM NURUL HIKMAH,P9985007,KP. TALANCA KEONG RT. 02 RW. 02,JAGABAYA,KEC. MEKARMUKTI,KAB. GARUT,PROV. JAWA BARAT,SWASTA,PKBM,Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Almajaniyah Garut Selatan,AD4440,800/39-DISDIK,10-01-2020,800/39-DISDIK,10-01-2020,Silakan Upload SK,,,30,1. -,2. Telkomsel Flash,PLN,,,,,-7.519411100000,107.561680000000,6,0,0,3,Sehari Penuh/3 hari,,2022/2023-2,450,3,0,0,0,0,0,1,6,6,0,0,0,0,6,0,0,6,5,0,0,0,1,0,0,3,3,2013,Tidak Ada
