prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Papua Pegunungan,Kab. Jayawijaya,Wamena,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/709EC45C-7D7A-4633-861F-C2C07A334468,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997020,LKP CHAVRUTA MUSICA,K9997020,Jln. Pattimura Kelurahan Wamena Kota Distrik Wamena,WAMENA KOTA,KEC. WAMENA,KAB. JAYAWIJAYA,PROV. PAPUA PEGUNUNGAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,001/LKP-CH/V/2019,06-05-2019,421.9/112/DP/2020,26-08-2020,Lihat SK Operasional,2021-02-23 06,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Papua Pegunungan,Kab. Jayawijaya,Wamena,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/04AC4AA8-373A-46C4-9E97-5D7C60BC2F61,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990212,LKP OI-RENTAL WAMENA,K9990212,Jln. Gatot Subroto Wamena,WAMENA KOTA,KEC. WAMENA,KAB. JAYAWIJAYA,PROV. PAPUA PEGUNUNGAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,02/KET-YOP/SK/I/2017,07-01-2017,421.9/053/DP/IX/2019,17-09-2019,Lihat SK Operasional,2020-03-06 09,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Papua Pegunungan,Kab. Jayawijaya,Wamena,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F26EF24-1416-4DFC-8CA1-A147C9204783,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997178,LKP OMEGA,K9997178,Jln. Papua,SINAPUK,KEC. WAMENA,KAB. JAYAWIJAYA,PROV. PAPUA PEGUNUNGAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.9/58/DP/2021,20-02-2020,421.9/59/DP/2020,20-02-2020,Lihat SK Operasional,2021-04-07 06,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Papua Pegunungan,Kab. Jayawijaya,Wamena,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/179329F2-48B9-40D3-BEEA-938DC9DC5263,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990299,LKP PELANGI BALIM,K9990299,Jln. Yos Sudarso,SINAKMA,KEC. WAMENA,KAB. JAYAWIJAYA,PROV. PAPUA PEGUNUNGAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.9/41/DP/2020,20-02-2020,421.9/42/DP/2020,20-02-2020,Lihat SK Operasional,2020-12-04 00,,0,,2.,,,,,,-.000600000000,.000100000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Papua Pegunungan,Kab. Jayawijaya,Wamena,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BBA6AFE4-A94F-48CB-AA38-89B9C6CD8CA8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997341,LKP YAYASAN HARAPAN PAPUA AP MILI INAMENDEK,K9997341,Jln. Jenderal Sudirman Desa Honelama II,HONELAMA DUA,KEC. WAMENA,KAB. JAYAWIJAYA,PROV. PAPUA PEGUNUNGAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,002/YPHI/SK/XII/2020,05-10-2020,421.9/61/DP/2020,20-04-2020,Lihat SK Operasional,2021-06-09 23,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Papua Pegunungan,Kab. Jayawijaya,Wamena,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E817DCB1-BB0B-4934-AF61-EB9BBBC98669,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9908617,PKBM ANAK JALANAN MAPLIMA,P9908617,"JL.AHMAD YANI NO.35 MAPLIMA, WAMENA, KAB.JAYA WIJAYA - PAPUA",WAMENA KOTA,KEC. WAMENA,KAB. JAYAWIJAYA,PROV. PAPUA PEGUNUNGAN,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,,,,Silakan Upload SK,,,0,,2.,,,,p.anakjalanan195@gmail.com,,-4.110990700000,138.880294300000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Papua Pegunungan,Kab. Jayawijaya,Wamena,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D2C51DCC-1657-4757-B3B5-367304C5501C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9934353,PKBM GERBANG PENA,P9934353,JL. SANGER POTIKELEK WAMENA,KEC. WAMENA,KAB. JAYAWIJAYA,PROV. PAPUA PEGUNUNGAN,INDONESIA,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0,,2.,,,,pkbmgerbangpena@gmail.com,,-3.970800000000,138.774600000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Papua Pegunungan,Kab. Jayawijaya,Wamena,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/638E0F50-1C82-416C-B72D-C2CD3A4C5AB6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9934407,PKBM GSJA FILADELFIA,P9934407,JL. BHAYANGKARA,SINAKMA,KEC. WAMENA,KAB. JAYAWIJAYA,PROV. PAPUA PEGUNUNGAN,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,4.2.1/9/52/P&P/2021,04-05-2021,4.2.1/9/51/DP/2021,04-05-2021,Lihat SK Operasional,2021-09-29 09,,0,1. Telkomsel Flash,2. -,PLN,,,pkbmgsjafiladelfia@gmail.com,,-3.970800000000,138.774600000000,0,0,0,2,Siang/6 hari,,2022/2023-2,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Telkomsel Flash
Papua Pegunungan,Kab. Jayawijaya,Wamena,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/985A9347-FB25-4C82-90B3-A1A26DAFDF4B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9997170,PKBM IMANUEL,P9997170,Jln. Patimura Wamena,HONELAMA,KEC. WAMENA,KAB. JAYAWIJAYA,PROV. PAPUA PEGUNUNGAN,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,4.2.1/9/011/DP/2017,23-01-2017,4.2.1/9/12/DP/2020,23-01-2020,Lihat SK Operasional,2021-02-18 17,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Papua Pegunungan,Kab. Jayawijaya,Wamena,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/34D63732-74CA-47D7-9E58-E62AB8D75DDE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9996612,PKBM NAWI,P9996612,Jln. Hom-Hom,SINAPUK,KEC. WAMENA,KAB. JAYAWIJAYA,PROV. PAPUA PEGUNUNGAN,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,4.2.1/9/100/DP/2020,01-06-2020,4.2.1/9/99/DP/2020,02-06-2020,Lihat SK Operasional,2020-08-19 17,,0,,2.,,,,,,-4.097956600000,138.936540100000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Papua Pegunungan,Kab. Jayawijaya,Wamena,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/393A38AA-82C8-4127-B59B-C1A455B93BC7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9959932,PKBM PANORAMA PIKHE,P9959932,Jln. Jendral Sudirman-potikelek,HONELAMA,KEC. WAMENA,KAB. JAYAWIJAYA,PROV. PAPUA PEGUNUNGAN,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,4.2.1/9/332/P&P/2014,03-04-2014,4.2.1/9/331/P&P/2014,03-04-2014,Lihat SK Operasional,2017-04-13 11,,"8,112",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,pkbmpanoramapikhe@gmail.com,,-4.096975800000,138.928080200000,5,0,0,9,Sore/6 hari,,2022/2023-2,"1,300",4,0,0,2,0,0,0,5,5,0,0,0,0,5,0,0,5,1,2,1,1,0,0,0,3,2,2013,Telkomsel Flash
Papua Pegunungan,Kab. Jayawijaya,Wamena,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C5B8A4B5-D89D-4F86-A76C-C096D724809B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9908615,PKBM PELANGI BALIEM,P9908615,JL. YOS SUDARSO RT/RW 002/02 KEL. WAMENA DISTRIK WAMENA KAB. JAYAWIJAYA PROV. PA,WAMENA KOTA,KEC. WAMENA,KAB. JAYAWIJAYA,PROV. PAPUA PEGUNUNGAN,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,18,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,pkbmpelangiku@gmail.com,,-3.970800000000,138.774600000000,4,0,0,3,Sore/6 hari,,2022/2023-2,"1,300",4,0,0,0,0,0,0,4,4,0,0,0,0,4,0,1,3,2,0,1,1,0,0,0,1,3,2013,Telkomsel Flash
Papua Pegunungan,Kab. Jayawijaya,Wamena,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/098F88A6-F62A-4479-88E1-985F87D3DBDE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9934436,PKBM SINAR BALIEM WAMENA,P9934436,JL. PAPUA KEL. SINAPUK KEC. WAMENA KAB. JAYAWIJAYA PROV. PAPUA,SINAPUK,KEC. WAMENA,KAB. JAYAWIJAYA,PROV. PAPUA PEGUNUNGAN,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.9/140/D&P/2018,10-05-2018,421.9/141/P&P/2018,09-12-2018,Lihat SK Operasional,2023-02-14 09,,"2,500",1. Telkomsel Flash,2. -,PLN,,,,,-3.970800000000,138.774600000000,2,0,0,7,Siang/6 hari,,2022/2023-2,"1,200",4,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,2,2013,Telkomsel Flash
