prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Sulawesi Selatan,Kab. Soppeng,Lalabata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4B542897-CC35-4E47-B1AD-3A0F173EFEF6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997151,KURSUS JAHIT YASSISOPPENGI,K9997151,Laburawung,LAPAJUNG,KEC. LALABATA,KAB. SOPPENG,PROV. SULAWESI SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,18/KPTS-DLT/KLP/III/2021,25-03-2021,59/PK/PO/SIUP/DPMPTNT/XI/2019,06-11-2019,Lihat SK Operasional,2021-03-30 12,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sulawesi Selatan,Kab. Soppeng,Lalabata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2B8843DA-6507-46FA-961D-7CDEBDF00116,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667915,LKP AL-MUBARAK,K5667915,TOGIGI,LALABATA RILAU,KEC. LALABATA,KAB. SOPPENG,PROV. SULAWESI SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,27,15-12-2016,005/SK/DIK/I/2017,10-01-2017,Lihat SK Operasional,2017-06-13 13,,0,,2.,,,,al.mubarak.course@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sulawesi Selatan,Kab. Soppeng,Lalabata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC91B49A-51AB-4B85-9FD4-E287FDB72A93,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668927,LKP ASKA,K5668927,BTN PEPABRI,LALABATA RILAU,KEC. LALABATA,KAB. SOPPENG,PROV. SULAWESI SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,09/KLU/VIII/2017,29-08-2017,421.9/139/SK/DIK/I/2018,12-02-2018,Lihat SK Operasional,2018-03-23 09,,0,,2.,,,,lkpaskasoppeng@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sulawesi Selatan,Kab. Soppeng,Lalabata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CEEF27AB-2E9B-4100-ABA0-3AFA78376632,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667888,LKP BILAL,K5667888,Jalan Kayangan,LALABATA RILAU,KEC. LALABATA,KAB. SOPPENG,PROV. SULAWESI SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,03/LKP-BL/VIII/2016,07-08-2016,105/SK/DIK/I/2017,25-01-2017,Lihat SK Operasional,2017-06-05 11,B,110,,2.,,,,lkpbilal@gmail.com,,.000000000000,.000000000000,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sulawesi Selatan,Kab. Soppeng,Lalabata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B00001B1-A94B-40BB-BE21-C4D37C41F5B6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5659300,LKP Media Ilmu Komputer,K5659300,Jl.Poros Cabege - Mallaroe Desa Maccile Kec.Lalabata Kab.Soppeg,MACCILE,KEC. LALABATA,KAB. SOPPENG,PROV. SULAWESI SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,172/DMC/KEP/I/2008,21-01-2008,2531/SK/DIK/XI/2013,13-11-2013,Lihat SK Operasional,2016-10-03 17,,0,,2.,,,,chaktisci@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sulawesi Selatan,Kab. Soppeng,Lalabata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A6A4F062-DFA6-4537-92F3-DFCFDAD00011,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5666988,LKP Smart Student Association,K5666988,Jalan Kesatria,BOTTO,KEC. LALABATA,KAB. SOPPENG,PROV. SULAWESI SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,120/KBT/KTTS/VII/2016,18-07-2016,137/SK/DIK/V/2016,18-05-2016,Lihat SK Operasional,2016-09-07 22,,0,,2.,,,,soppeng.ssa@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sulawesi Selatan,Kab. Soppeng,Lalabata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/35F451AF-21A4-455E-8DDD-BA78AD60F165,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5659297,LKP STEKOM,K5659297,JALAN KESATRIA N0.27 KEL.BOTTO KEC.LALABATA,BOTTO,KEC. LALABATA,KAB. SOPPENG,PROV. SULAWESI SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AF6940,05/SK/stekom/IV/2009,16-04-2009,211/SK/DIK/X/2016,12-10-2016,Lihat SK Operasional,2019-04-18 11,B,0,,2.,,,,stekom.soppen@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sulawesi Selatan,Kab. Soppeng,Lalabata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/032EBB31-CEEB-4404-B5CF-3DF6A706C52E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70009183,PPs.  Tahfizhul Qur'an Al-Imam Hafsh Soppeng,70009183,Jl. Pemuda No. 154,BOTTO,KEC. LALABATA,KAB. SOPPENG,PROV. SULAWESI SELATAN,SWASTA,Pondok Pesantren,,Kementerian Agama,,,AHU-0000470.AH.01.04.Tahun 2019,12-01-2019,B.0401/Kk.21.20/3/PP.00.1/I/2020,23-01-2020,Lihat SK Operasional,2023-03-02 08,,"2,521",,2.,,,,,,.000000000000,.000000000000,0,23,8,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sulawesi Selatan,Kab. Soppeng,Lalabata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4046C5FA-367A-4129-A75D-74FE835E08FA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9945791,SKB Kabupaten Soppeng,P9945791,Jl. Pemuda No. 11 A Watansoppeng,BOTTO,KEC. LALABATA,KAB. SOPPENG,PROV. SULAWESI SELATAN,NEGERI,SKB,"Paket A, Paket B, Paket C,  dan PAUD","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,4 TAHUN 2016,18-02-2016,11 TAHUN 2016,16-05-2016,Lihat SK Operasional,2017-04-10 11,,0,1. Telkom Speedy,2. Telkom Speedy,PLN,048421063,048421063,skbkabsoppeng@gmail.com,http,-4.314400000000,119.920600000000,4,0,0,16,2013,Sehari Penuh/5 hari,,2022/2023-2,"1,300",2,0,1,0,3,0,0,1,1,0,3,0,3,1,0,1,3,0,1,0,0,2,1,0,1,3,Telkom Speedy
Sulawesi Selatan,Kab. Soppeng,Lalabata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/07D9D2CD-A64B-4A03-BA4E-7B27B40D8A11,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5659302,YAYASAN PENDIDIKAN AN-NAILAH,K5659302,Jalan Kayangan,LALABATA RILAU,KEC. LALABATA,KAB. SOPPENG,PROV. SULAWESI SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,07/YPA/IX/2012,17-09-2012,255/SK/DIK/XII/2015,17-12-2015,Lihat SK Operasional,2016-09-06 11,B,110,,2.,,,,ypannailah@gmail.com,,-4.363200000000,119.888300000000,0,0,0,0,KBK Teknologi dan Rekayasa,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
