prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Jawa Barat,Kab. Garut,Caringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EABDDC13-C253-4D66-B1C4-6780B8D8FE25,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998562,LKP BINTANG MANDIRI KREATIF,K9998562,Kp. Cibentang Rt. 06 Rw. 01,SUKARAME,KEC. CARINGIN,KAB. GARUT,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,800/ 1245-Disdik,27-08-2020,800/ 1245-Disdik,27-08-2020,Lihat SK Operasional,2023-03-14 13,,20,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Barat,Kab. Garut,Caringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B541AAE5-C143-4705-8D73-BC45F8C16EAA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9996208,PKBM BAROKATUL HUDA,P9996208,KP. RANCABUAYA,PURBAYANI,KEC. CARINGIN,KAB. GARUT,PROV. JAWA BARAT,SWASTA,PKBM,Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan BAROKATUL HUDA,AA2850,800/383-DISDIK,09-03-2020,800/383-DISDIK,09-03-2020,Lihat SK Operasional,2020-03-20 08,,0,1. -,2. Telkomsel Flash,PLN,,,pkbm.barokatulhuda@yahoo.com,,-7.522500000000,107.492800000000,4,0,0,3,Siang/6 hari,,2022/2023-2,900,3,0,0,0,0,0,4,0,4,0,0,0,0,4,0,1,3,0,0,2,2,0,0,0,2,2,2013,Tidak Ada
Jawa Barat,Kab. Garut,Caringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C8F0AF08-5D7E-4E46-A32D-F06D6756F6B5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9997743,PKBM CAHAYA HARAPAN BANGSA,P9997743,Kp. Cisarua RT 01 RW 05,SUKARAME,KEC. CARINGIN,KAB. GARUT,PROV. JAWA BARAT,SWASTA,PKBM,Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Maslahatul Ummah Garsel,AX9014,800/269-Disdik,24-02-2021,800/269-Disdik,24-02-2021,Lihat SK Operasional,2021-10-15 06,,200 m2,1. -,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Garut,Caringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BCD33CD7-5E49-4D3B-B9E6-ACFCC5A15F6D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9996288,PKBM DARUSALAM GARSEL,P9996288,KP. JOHAR RT. 02 RW. 05,INDRALAYANG,KEC. CARINGIN,KAB. GARUT,PROV. JAWA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Darusalam Garsela,AX3019,800/559-DISDIK,13-04-2020,800/559-DISDIK,13-04-2020,Lihat SK Operasional,2020-09-21 06,,0,1. -,2. Telkomsel Flash,PLN,,,pkbmdarusalamgarsel@gmail.com,,-7.477547200000,107.500375800000,2,0,0,6,Sore/6 hari,,2022/2023-2,450,3,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,1,1,2013,Tidak Ada
Jawa Barat,Kab. Garut,Caringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8E10E4ED-0E94-4A6A-8ECB-0FB2C8DC11FA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9984627,PKBM NURUL IHSAN,P9984627,KP. PASANTREN,CARINGIN,KEC. CARINGIN,KAB. GARUT,PROV. JAWA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/1143-DISDIK,22-07-2019,045/377-Disdik,15-08-2022,Lihat SK Operasional,2023-01-26 05,,0,1. -,2. Telkomsel Flash,PLN,,,pkbmnurul40@gmail.com,,-7.452000000000,107.507500000000,1,0,0,6,Sehari Penuh/3 hari,,2022/2023-2,450,6,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2013,Tidak Ada
Jawa Barat,Kab. Garut,Caringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B3463ACD-4A22-41CF-A62C-BA55B86774E2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9996379,PKBM NURUL IMAN CARINGIN,P9996379,KP. SAGA RT. 03 RW. 09,PURBAYANI,KEC. CARINGIN,KAB. GARUT,PROV. JAWA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Assyifaun Nawwaful Fahmi (YANAFA),AA2856,800/558-DISDIK,13-04-2020,800/558-DISDIK,13-04-2020,Lihat SK Operasional,2020-06-15 20,,250,1. -,2. Telkomsel Flash,PLN,,,pkbmnurulimancaringin@gmail.com,,-7.499866200000,107.434253900000,4,0,0,8,Sore/6 hari,,2022/2023-2,900,2,0,0,0,0,0,3,1,4,0,0,0,0,4,0,4,0,0,3,1,0,0,0,0,3,1,Paket C IPA 2013,Tidak Ada
Jawa Barat,Kab. Garut,Caringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/57879D24-FCE2-40AA-8985-07A2CF468262,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9997053,PKBM PURI BERKAH,P9997053,Kp. Sirah Jambe RT 03 RW 08,CARINGIN,KEC. CARINGIN,KAB. GARUT,PROV. JAWA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,800/2240-Disdik,08-12-2020,800/2240-Disdik,08-12-2020,Lihat SK Operasional,2021-01-12 07,,"1,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,pkbmpuriberkah@gmail.com,,.000000000000,.000000000000,2,0,0,5,Sehari Penuh/3 hari,,2022/2023-2,450,3,0,0,0,0,0,1,2,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,2,0,Paket C IPS 2013,Telkomsel Flash
Jawa Barat,Kab. Garut,Caringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0251069B-555E-4A1F-847E-1E4119626A1E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9997605,PKBM Samudera Sabilulungan,P9997605,Kp. Muara Ciawi,SAMUDERAJAYA,KEC. CARINGIN,KAB. GARUT,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan HIKMAH DIRA SABILULUNGAN,AX0726,800/1037-Disdik,09-08-2021,800/1037-Disdik,09-08-2021,Lihat SK Operasional,2021-08-18 17,,400,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,pkbmsamuderasabilulungan@gmail.com,,.000000000000,.000000000000,2,0,0,9,Sehari Penuh/3 hari,,2022/2023-2,450,9,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,2013,Telkomsel Flash
Jawa Barat,Kab. Garut,Caringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30B113C6-B84F-4145-8619-D73E103E56A5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2963803,PKBM TUNAS HARAPAN,P2963803,Kp. Pasanggrahan,INDRALAYANG,KEC. CARINGIN,KAB. GARUT,PROV. JAWA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.1/3721-Disdik,31-08-2016,421.1/3721-Disdik,31-08-2016,Lihat SK Operasional,2016-09-06 13,,280,1. Indosat IM3,2. Telkomsel Flash,PLN,,,pkbmtunasharapancaringin@gmail.com,http,-7.091300000000,108.122700000000,1,0,0,5,Sehari Penuh/3 hari,,2022/2023-2,900,4,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,Paket C IPS 2013,Indosat IM3
Jawa Barat,Kab. Garut,Caringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D2216548-2DB9-4854-895A-327D0A551160,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69995063,Pondok Pesantren Darurrohman,69995063,Kp. Babakan Rt 04 Rw 10,KEC. CARINGIN,KAB. GARUT,PROV. JAWA BARAT,INDONESIA,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
