prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Sumatera Utara,Kab. Padang Lawas,Barumun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9D64814-C011-47AA-8007-A7510F8D2E29,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997032,LKP AL-AZHAR KOMPUTER,K9997032,Lingkungan VI Pasar Sibuhuan,PASAR SIBUHUAN,KEC. BARUMUN,KAB. PADANG LAWAS,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,95,19-02-2021,421.0/474/PNFI/2021,25-02-2021,Lihat SK Operasional,2021-03-04 10,,140,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kab. Padang Lawas,Barumun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BD289C65-8EF1-4B53-BE51-45B5083F0802,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668247,LKP EETC KOMPUTER,K5668247,LINK VI PASAR SIBUHUAN,PASAR SIBUHUAN,KEC. BARUMUN,KAB. PADANG LAWAS,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,04,28-04-2008,421.9/1341/PNFI/2017,09-09-2017,Lihat SK Operasional,2017-10-17 08,,60,,2.,,,,eetckomputer@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,KBK Teknologi dan Rekayasa,
Sumatera Utara,Kab. Padang Lawas,Barumun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6C7F2B27-7673-4915-853A-EFEFCC1A9417,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5657617,LKP GLORY ENGLISH COURSE,K5657617,JL./ K. H. DEWANTARA NO. 47 SIBUHUAN KEC. BARUMUN,PASAR SIBUHUAN,KEC. BARUMUN,KAB. PADANG LAWAS,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,NOTARIS,11-09-1996,421.9/167/2015,21-10-2015,Lihat SK Operasional,2016-09-06 15,,60,,2.,,,,lkpgloryenglish@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kab. Padang Lawas,Barumun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F3AAEAF1-ED09-46D7-AEE5-9471497891C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667106,LKP HAMZAH COMPUTER,K5667106,JL. KH DEWANTARA LINK VI,PASAR SIBUHUAN,KEC. BARUMUN,KAB. PADANG LAWAS,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,NOMOR;C-388.HT03.01.Th2009,05-07-2005,421.9/4244/PNF-PAUD/2015,05-11-2015,Lihat SK Operasional,2016-10-19 12,,80,,2.,,,,amrispul.amris@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kab. Padang Lawas,Barumun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AD18FE89-9CC5-4CC2-90B1-D282E1D0E5BE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5657640,LKP ILMA KHOIRIYAH,K5657640,"Jl. PLN Lingkungan VI Pasar Sibuhuan, Kab. Padang Lawas",PASAR SIBUHUAN,KEC. BARUMUN,KAB. PADANG LAWAS,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,34,11-06-2013,421.9/2206/PLS/2016,30-05-2016,Lihat SK Operasional,2016-08-05 09,,100,,2.,,,,ilmakursus@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kab. Padang Lawas,Barumun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95B4DAF0-152A-4310-BAC5-B5423897C332,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996577,LKP KOMPUTER AL-FAJAR,K9996577,Jl. Kihajar Dewantara Sibuhuan,PASAR SIBUHUAN,KEC. BARUMUN,KAB. PADANG LAWAS,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,202,26-03-2019,421.9/1185/PNFI/2020,21-07-2020,Lihat SK Operasional,2020-08-26 11,,60,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kab. Padang Lawas,Barumun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AF90DF8D-64F7-405D-8A0C-22D2A19CBA4A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981322,LKP KURNIA LELE,K9981322,BULU SONIK,BULU SONIK,KEC. BARUMUN,KAB. PADANG LAWAS,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,02,01-04-2019,9120201451665,16-04-2019,Lihat SK Operasional,2019-04-29 15,,48,,2.,,,,kurnialele@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kab. Padang Lawas,Barumun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B84E1DEA-BEAF-4CA9-BC41-F5B6958134BB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668701,LKP LEISCT ISLAMIC COMPUTER HOUSE,K5668701,DESA JANJI LOBI,JANJI LOBI,KEC. BARUMUN,KAB. PADANG LAWAS,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,47,14-09-2017,421.9/1466/PNFI/2017,18-10-2017,Lihat SK Operasional,2018-01-29 11,,40,,2.,,,,marulianahmad@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,KBK Teknologi Informasi dan Komunikasi,
Sumatera Utara,Kab. Padang Lawas,Barumun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BEBE0ED9-E4EF-4297-AC15-4F3003009649,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5657635,LKP RAZA COMPUTER,K5657635,"Link V Desa Janjilobi, Kec. Barumun, Kab. Padang Lawas",JANJI LOBI,KEC. BARUMUN,KAB. PADANG LAWAS,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,NOTARIS RC.//PP.03.1/011/2012,24-10-2012,421.9/6798/PLS/2014,23-12-2014,Lihat SK Operasional,2016-08-15 11,,21,,2.,,,,razacomputer24@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kab. Padang Lawas,Barumun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08F19CDD-CA55-42E1-BFCD-87FDA0B05BCF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5657633,LKP SAMIUN COMPUTER,K5657633,"Jl. Prof. H.M. Yamin, SH. Ds. Hasahatan Julu, Kec. Barumun, Kab. Padang Lawas",HASAHATAN JULU,KEC. BARUMUN,KAB. PADANG LAWAS,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,149,28-10-2011,421.9/2035/pls/2016,29-04-2016,Lihat SK Operasional,2016-08-04 16,C,260,,2.,,,,samiuncomputer@yahoo.co.id,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,
