prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Jawa Barat,Kab. Bandung,Baleendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00943166-2366-4C1A-BE84-6F2E4237EBE4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5650303,LKP  MAHKOTA MOJANG BANDUNG,K5650303,Jl. Raya Kawung Sari No. 358 Rt. 03 / 10,WARGAMEKAR,KEC. BALEENDAH,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,KKNI Level 2,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Mahkota Modjang Bandung,AL2511,421.10/2579-Disdik/2017,01-08-2017,421.10 / 3779 - Disdik / 2018,22-10-2018,Lihat SK Operasional,2019-05-03 07,C,268,,2.,,,,mahkotammb@gmail.com,http,-7.021800000000,107.677700000000,0,0,0,2,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bandung,Baleendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/05273897-CAB9-48B9-90EB-5497D947EECD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981474,LKP BELA DIRI TIGER MARTIAL ARTS,K9981474,Komp. Matahari Regency Blok C 2 No. 32 Rt. 12  / 08,BALEENDAH,KEC. BALEENDAH,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AJ6925,421.10 / 4631 - Disdik / 2018,23-11-2018,421.10 / 4631 - Disdik / 2018,23-11-2018,Lihat SK Operasional,2020-12-06 00,,180,,2.,,,,,,-7.008000000000,107.630600000000,0,0,0,0,KBK Kesehatan,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Bandung,Baleendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9BDA8313-8C6F-4ACB-AD25-3DD523E597C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998221,LKP Citra Education,K9998221,Jl. Laswi No.142,MANGGAHANG,KEC. BALEENDAH,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,1283000240546,29-08-2022,421/2324.2-DISDIK/2022,28-07-2022,Lihat SK Operasional,2022-08-30 08,,0,,2.,,08815735088,,lkpcitraedu@gmail.com,,.000000000000,.000000000000,0,0,0,0,KBK Bahasa,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bandung,Baleendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C16B083B-07F6-4243-92C7-CA480FD714CB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5650335,LKP Diamond,K5650335,Jl.Laswi Gg.Sukaluyu No.78 RT 04 RW 07,BALEENDAH,KEC. BALEENDAH,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Darul Hikmah Care,AJ6925,421.10/ 2582- Disdik/2017,08-01-2017,421.10 / 1639- Disdik / 2020,19-06-2017,Lihat SK Operasional,2020-12-01 19,,168,,2.,,,,lkpdimaond@gmail.com,,-7.009300000000,107.629600000000,0,0,0,0,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Bandung,Baleendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4848E180-F56C-4957-88F6-54B53CCAD7A1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5650334,LKP DIVANI  21,K5650334,Kp. Nusa No. 84 Rt. 03 /  15,RANCAMANYAR,KEC. BALEENDAH,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,21.10/2493-Disdikbud/2015,11-09-2015,421.10 / 450 - Disdik / 2018,30-01-2018,Silakan Upload SK,,C,70,,2.,,,,nusarancamanyar84@gmail.com,,.000000000000,.000000000000,0,0,0,0,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bandung,Baleendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E8C31BD-4603-48E7-B268-98C0A422344F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5650287,LKP EPRY,K5650287,Jl. Mangle II No. 99 Komp.Galih Pawarti Baleendah,BALEENDAH,KEC. BALEENDAH,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.10/ 2580- Disdik/2017,08-01-2017,421.10/ 2580- Disdik/2017,08-01-2017,Silakan Upload SK,,Terakreditasi,90,,2.,,,,lkp.epry@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Bandung,Baleendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE6C8B0D-FB0E-4670-BEF8-D3C55B563722,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990146,LKP JANUAR,K9990146,Kp. Ciodeng No. 84 Rt. 01 / 08,BOJONGMALAKA,KEC. BALEENDAH,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.10 / 3185 - Disdik / 2018,04-09-2018,421.10 / 3185 - Disdik / 2018,04-09-2018,Lihat SK Operasional,2020-02-18 10,,132,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,KBK Teknologi dan Rekayasa,,,2022/2023-2,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bandung,Baleendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/888AAED3-E7A7-4145-BBF4-72E3D8E5F0E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668267,LKP L.A ENGLISH COURSE,K5668267,Jl. Adipati Agung No. 43 Rt. 07 / 10,BALEENDAH,KEC. BALEENDAH,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.10 / 2585 - Disdik / 2017,09-10-2017,421.10 / 2585 - Disdik / 2017,09-10-2017,Lihat SK Operasional,2017-12-14 08,C,100,,2.,,,,,,-7.004600000000,107.623300000000,5,0,0,0,KBK Bahasa,,,2022/2023-2,,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,1,4,
Jawa Barat,Kab. Bandung,Baleendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6FC495CA-55B0-4F32-9F72-5CE6951962C6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996688,LKP LEMBAGA PENDIDIKAN BISNIS ADMINISTRASI INDONESIA,K9996688,Jl. Adipati Agung No.50-51 Baleendah,BALEENDAH,KEC. BALEENDAH,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.10/107/-Disdik/2018,15-03-2018,421.10/1068-Disdik/2018,14-03-2018,Lihat SK Operasional,2021-06-21 12,,500,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Bandung,Baleendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/29333794-5929-4CFE-9713-3F9B8AD713C3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998335,LKP Madhani Home Care,K9998335,Jl. Cijati Panyaengan Perum Bukit Griya Indah Blok-C No. 13 RT 06 RW 06,WARGAMEKAR,KEC. BALEENDAH,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,NIB.2009220208158,20-09-2022,421/3731-Disdik/2022,24-10-2022,Lihat SK Operasional,2022-11-04 10,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Bandung,Baleendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0681DA8B-159A-4781-A003-B2AFD7F5979E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998279,LKP MANDIRI,K9998279,Jl.Laswi no 32 RT.06/06,BALEENDAH,KEC. BALEENDAH,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AJ6925,NIB. 1707220008127,17-07-2022,421/3162-Disdik/2022,13-09-2022,Lihat SK Operasional,2022-09-30 19,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Barat,Kab. Bandung,Baleendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/19EC4BBB-DFD2-415D-A27B-B6C60C2009DF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5650328,LKP Mulya,K5650328,Jl. RAA Wiranata Kusumah Kp. Mulyasari No. 6 RT. 06/18,BALEENDAH,KEC. BALEENDAH,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,"KKNI Level 1, KKNI Level 2,  dan KKNI Level 3","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.10/2650 - Disdik/2017,01-08-2017,421.10/764 - Disdik/2017,22-03-2017,Lihat SK Operasional,2017-12-29 14,B,56,,2.,,,,lkpmulya@yahoo.com,,-7.001500000000,107.625300000000,0,0,0,4,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,4,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bandung,Baleendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5DF427A-CE83-497D-B829-D8C9D29593EB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981302,LKP PITALOKA,K9981302,Kp. Nusa Rt. 02 / 14,RANCAMANYAR,KEC. BALEENDAH,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.10 / 369 - Disdik / 2019,14-01-2019,421.10 / 369 - Disdik / 2019,14-01-2019,Lihat SK Operasional,2019-04-22 09,,200,,2.,,,,,,-6.990700000000,107.597800000000,0,0,0,0,KBK Seni Pertunjukan,,,2022/2023-2,,0,0,0,0,0,1,2,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,
