prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur
Aceh,Kota Lhokseumawe,Blang Mangat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C5656854-774C-4F23-981C-CBCB05AA3989,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107570,Akademi Kebidanan Darussalam,10107570,Jalan Iskandar Muda No 24,JAMBO TIMU,KEC. BLANG MANGAT,KOTA LHOKSEUMAWE,PROV. ACEH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,176DO2004,28-10-2004,,,Silakan Upload SK,,,2.300 m2,1.,2.,,0645-41150,,akbid.darussalam@gmail.com,akbiddarussalam.ac.id,5.181133300000,97.151903800000
Aceh,Kota Lhokseumawe,Blang Mangat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/47D7B5DD-2BBC-428A-A77A-3389BA39F2E7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016554,Akademi Keperawatan Kesdam Iskandar Muda Lhokseumawe,70016554,Jl. Alkalali No.9 Hagu Selatan Lhokseumawe,BLANG CUT,KEC. BLANG MANGAT,KOTA LHOKSEUMAWE,PROV. ACEH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,43/D/O/2011,04-03-2011,,,Silakan Upload SK,,,4.221 m2,1.,2.,,064540066,,info@akimal.ac.id,www.akimal.ac.id,5.189957000000,97.143916000000
Aceh,Kota Lhokseumawe,Blang Mangat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6AA3C5CD-A3DB-4019-B7BE-764AAA2AE7FE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107571,Akademi Keuangan Perbankan Nasional,10107571,Jalan Merdeka Timur No 135 A Cunda,JAMBO TIMU,KEC. BLANG MANGAT,KOTA LHOKSEUMAWE,PROV. ACEH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,572DT2007,20-03-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,,0645-42-208,,,,
Aceh,Kota Lhokseumawe,Blang Mangat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F6C4C9C7-A9E2-4131-A143-013B8B26FDF3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107572,Akademi Sekretari Manajemen Tanah Rencong,10107572,Jalan Teuku Maharaja No 16 Mon Geudong,ASAN KAREUNG,KEC. BLANG MANGAT,KOTA LHOKSEUMAWE,PROV. ACEH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,083/D/OT/2021,26-04-2021,,,Silakan Upload SK,,,0 m2,1.,2.,,064541215,0645-40521,asmtanahrencong@gmail.com,www//http.asmtr/lsm.com,,
Aceh,Kota Lhokseumawe,Blang Mangat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80AB4118-C0B1-4EC3-88BF-955EEC0E3E4E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018043,Institut Agama Islam Negeri Lhokseumawe,70018043,,KEC. BLANG MANGAT,KOTA LHOKSEUMAWE,PROV. ACEH,INDONESIA,NEGERI,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,Perpres Nomor,01-08-2016,,,Silakan Upload SK,,,0 m2,1.,2.,,(0645) 40329,(0645) 47267,info@iainlhokseumawe.ac.id,www.iainlhokseumawe.ac.id,5.127555100000,97.153258300000
Aceh,Kota Lhokseumawe,Blang Mangat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/23555D30-1309-4E25-B76A-50C03DEA338E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107573,Politeknik Negeri Lhokseumawe,10107573,Jalan Medan-Banda Aceh Km 280 Buketrata-Kota Lhokseumawe,JEULEUKAT,KEC. BLANG MANGAT,KOTA LHOKSEUMAWE,PROV. ACEH,NEGERI,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,35DIKTIKEP1990,09-05-1990,,,Silakan Upload SK,,,0 m2,1.,2.,,0645-42785,0645-42785,poltek@pnl.ac.id,www.pnl.ac.id,5.119991000000,97.157170000000
Aceh,Kota Lhokseumawe,Blang Mangat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1FBCE522-ED4F-498F-9C04-8AE2B6B91CE0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019776,Sekolah Tinggi Ilmu Al-Qur'an Darussalam Lhokseumawe Aceh,70019776,Jalan Iskandar Muda No. 24 F Kampung Jawa Lama Kota Lhokseumawe Aceh,ASAN KAREUNG,KEC. BLANG MANGAT,KOTA LHOKSEUMAWE,PROV. ACEH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Nomor,06-03-2017,,,Silakan Upload SK,,,0 m2,1.,2.,,,,stiqdarussalam@gmail.com,,,
Aceh,Kota Lhokseumawe,Blang Mangat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DC7A750E-46DB-4474-9ADD-373723194496,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107575,Sekolah Tinggi Ilmu Ekonomi Lhokseumawe,10107575,Jalan Merdek Barat No. I B Kuta Blang Lhokseumawe,JAMBO TIMU,KEC. BLANG MANGAT,KOTA LHOKSEUMAWE,PROV. ACEH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,2413-2412DTK-I2009,03-06-2009,,,Silakan Upload SK,,,10 m2,1.,2.,,(0645) 6500877,(0645) 6500877,stielhokseumawe@yahoo.com,https,5.180121600000,97.133362400000
Aceh,Kota Lhokseumawe,Blang Mangat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6FB93BF9-94C0-4CA1-A3D9-E6F718ED96BE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019939,Sekolah Tinggi Ilmu Hukum Al-Banna,70019939,,KEC. BLANG MANGAT,KOTA LHOKSEUMAWE,PROV. ACEH,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,495/KPT/I/2018,06-06-2018,,,Silakan Upload SK,,,0 m2,1.,2.,,,,stihalbanna@gmail.com,www.stih-albanna.ac.id,5.183287300000,97.114369500000
Aceh,Kota Lhokseumawe,Blang Mangat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FC50CF5B-9AFE-4329-B8BD-066B9FAB0688,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021160,STAIN Malikussaleh,70021160,"Jl. Medan-Banda Aceh Km. 275 no.1, Buket Rata, Lhokseumawe, Aceh",BLANG CUT,KEC. BLANG MANGAT,KOTA LHOKSEUMAWE,PROV. ACEH,NEGERI,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,064540329,064547267,stainmal@kemenag.go.id,www.stainmall.com,5.127586000000,97.153146000000
