prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur
D.K.I. Jakarta,Kota Jakarta Timur,Kramat Jati,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/321739DE-151E-4376-BC26-26FD63E384C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016503,Akademi Keperawatan Andalusia Jakarta,70016503,Jl. Raya Condet No. 16 A Batu Ampar Jakarta Timur,KEC. KRAMAT JATI,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,78/E/O/2011,12-04-2011,,,Silakan Upload SK,,,0 m2,1.,2.,,,021-55655372,akper@andalusia.ac.id,,-6.212790000000,106.595530000000
D.K.I. Jakarta,Kota Jakarta Timur,Kramat Jati,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2A4BE4E0-B3D4-4865-82A6-6CDA33D7BC18,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016809,Akademi Pariwisata Pertiwi,70016809,Jalan Dewi Sartika Kav 2-3,BALE KAMBANG,KEC. KRAMAT JATI,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,80D01999,08-04-1999,,,Silakan Upload SK,,,0 m2,1.,2.,,021-8015206,021-809047/8015349,info@akpar-pertiwi.acid,www.akpar-pertiwi.ac.id,,
D.K.I. Jakarta,Kota Jakarta Timur,Kramat Jati,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4C8DF80E-B7DB-4082-8231-94C02F9F4D8F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019870,Sekolah Tinggi Ilmu Ekonomi Moh Husni Thamrin,70019870,Jl Raya Pondok Gede No 23-25 Kramat Jati,CAWANG,KEC. KRAMAT JATI,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,2686DT2003,23-09-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,021-8092235,021-8096411 EXT-1201,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Kramat Jati,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0DAA311-BC14-43A0-951C-A5366007D491,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019999,Sekolah Tinggi Ilmu Kesehatan Binawan,70019999,Jalan Kalibata Raya N0 25-30,CAWANG,KEC. KRAMAT JATI,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,586/KPT/I/2018,23-07-2018,,,Silakan Upload SK,,,0 m2,1.,2.,,(021) 80880883,(021) 80880882,stikes@binawan-ihs.ac.id,www.binawan-ihs.ac.id,-6.257895200000,106.863058800000
D.K.I. Jakarta,Kota Jakarta Timur,Kramat Jati,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DB5B6B08-2F53-426A-985F-310A55269A69,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020599,Sekolah Tinggi Teologi Obaja Jakarta,70020599,,KEC. KRAMAT JATI,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,929,28-12-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,,085216162932,sttobaja@gmail.com,sttobaja.ac.id,,
D.K.I. Jakarta,Kota Jakarta Timur,Kramat Jati,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0D0A027-2530-485B-9A6D-E929FCED333A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107867,STIKES Mohammad Husni Thamrin,20107867,Jl Raya Pondok Gede No 23-25,CAWANG,KEC. KRAMAT JATI,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,60D02005,11-05-2005,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Kramat Jati,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C4536EBD-152F-41CF-9957-D281DA3E0308,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107879,STMIK Muhammad Husni Thamrin,20107879,Jl Raya Pondok Gede No 23-25 Kramatjati,CAWANG,KEC. KRAMAT JATI,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,106DO2000,13-07-2000,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Kramat Jati,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A4A8C7E9-113D-4D9A-8593-9090E7A3A61A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022268,Universitas Binawan,70022268,Jl. Kalibata Raya No. 25-30,CAWANG,KEC. KRAMAT JATI,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,606/KPT/I/2018,24-07-2018,,,Silakan Upload SK,,,123.000 m2,1.,2.,,021 80880883,021 80880882,ubinawan@binawan.ac.id,www.binawan.ac.id,-6.257895200000,106.863058800000
D.K.I. Jakarta,Kota Jakarta Timur,Kramat Jati,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/87292805-CE8D-477D-8950-E2E66F893E9C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107908,Universitas Kristen Indonesia,20107908,"Jalan Mayjen Sutoyo, Cawang",BALE KAMBANG,KEC. KRAMAT JATI,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,601/KPT/I/2018,23-07-2018,,,Silakan Upload SK,,,129 m2,1.,2.,,021 8093948,"021 8094245, 8009190",baa@uki.ac.id; baak@uki.ac.id,https,-6.245059500000,106.872574200000
D.K.I. Jakarta,Kota Jakarta Timur,Kramat Jati,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE807AFC-C42B-460E-BE3B-FAFBE0AC8F0B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022433,Universitas Mohammad Husni Thamrin Jakarta,70022433,Jl. Pondok Gede No. 23-25,KEC. KRAMAT JATI,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,357/E/O/2013,30-08-2013,,,Silakan Upload SK,,,2.547 m2,1.,2.,,021-8092235,021-8096411,info@thamrin.ac.id,www.thamrin.ac.id,-6.287720000000,106.874690000000
