prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur
Jawa Tengah,Kota Salatiga,Argomulyo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1C9EB9E-7B2B-497E-AEA8-587F40C3F4ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016246,Akademi Kebidanan Ar-Rum Salatiga,70016246,Jalan Soekarno Hatta No 10,LEDOK,KEC. ARGOMULYO,KOTA SALATIGA,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,2921DTK-VI2009,03-08-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,(0298) 329354,(0298) 329353/329354,akbid_arrum@yahoo.com,arrum.ac.id,,
Jawa Tengah,Kota Salatiga,Argomulyo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E104A35D-79D2-45EB-84FA-C9E536E9A6D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016271,Akademi Kebidanan Bhakti Nusantara Salatiga,70016271,"jl.Argosari No.25 Randuacir,Argomulyo, Salatiga",LEDOK,KEC. ARGOMULYO,KOTA SALATIGA,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,047OT/2021,01-04-2021,,,Silakan Upload SK,,,0 m2,1.,2.,,0298 314241,0298 314241,akbid_bn@ymail.com,www.akbidbhaktinusantara.com,-7.344371700000,110.510638700000
Jawa Tengah,Kota Salatiga,Argomulyo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FA67F631-C17B-42A3-A1C2-AC6D30F67956,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016894,Akademi Teknik Wacana Manunggal Semarang,70016894,"Jl. Jagalan no. 8 Cebongan, Argomulyo, Kota Salatiga",NOBOREJO,KEC. ARGOMULYO,KOTA SALATIGA,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,854/M/2020,15-09-2020,,,Silakan Upload SK,,,0 m2,1.,2.,,,(0298)6031983,atwm.smg@gmail.com,http,-7.365100000000,
Jawa Tengah,Kota Salatiga,Argomulyo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DD4C583F-321B-474A-8661-38851FFCFE5D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70017919,IAIN Salatiga,70017919,,KEC. ARGOMULYO,KOTA SALATIGA,PROV. JAWA TENGAH,INDONESIA,NEGERI,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,Nomor,17-10-2014,,,Silakan Upload SK,,,250.827 m2,1.,2.,,0298 323433,0298 323706,administrasi@iainsalatiga.ac.id,iainsalatiga.ac.id,-7.309983000000,110.479044000000
Jawa Tengah,Kota Salatiga,Argomulyo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/06A96257-9B34-4F2C-9717-8FFF27BE9D91,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019065,Politeknik Bhakti Semesta,70019065,,LEDOK,KEC. ARGOMULYO,KOTA SALATIGA,PROV. JAWA TENGAH,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,103/D/OT/2021,26-04-2021,,,Silakan Upload SK,,,6.187 m2,1.,2.,,,(0298) 322388,sekretariat@bhaktisemesta.ac.id,bhaktisemesta.ac.id,-7.343429600000,110.506720300000
Jawa Tengah,Kota Salatiga,Argomulyo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2BB10BA2-078E-4A6A-82BA-3C3869B476B3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332235,Sekolah Tinggi Bahasa Asing Satya Wacana,20332235,Jalan Kartini 16-17,KEC. ARGOMULYO,KOTA SALATIGA,PROV. JAWA TENGAH,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,7D01988,20-08-1998,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,
Jawa Tengah,Kota Salatiga,Argomulyo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C4E3554-BA1B-46D7-ADB3-801A04B26FA0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332236,Sekolah Tinggi Ilmu Ekonomi AMA,20332236,Jalan Diponegoro No. 39 Salatiga,NOBOREJO,KEC. ARGOMULYO,KOTA SALATIGA,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,22D2000,23-04-2000,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-7.321975000000,110.500006000000
Jawa Tengah,Kota Salatiga,Argomulyo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E25E27B6-F2FE-4D2F-8182-700139DE2A0C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019982,Sekolah Tinggi Ilmu Kesehatan Ar-Rum,70019982,,KEC. ARGOMULYO,KOTA SALATIGA,PROV. JAWA TENGAH,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,218/KPT/I/2019,20-03-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,(0298) 329354,(0298) 329353,stikesarrum@gmail.com,https,,
Jawa Tengah,Kota Salatiga,Argomulyo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E866EB39-6AD7-41FA-A2D8-FA62209199B0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020498,Sekolah Tinggi Teologi Efata Salatiga,70020498,"Jl. Bangau 25, Klaseman, Kelurahan Mangunsari, Kecamatan Sidomukti",CEBONGAN,KEC. ARGOMULYO,KOTA SALATIGA,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,5.600 m2,1.,2.,,0298326661,0298326661,efataseminary@gmail.com,sttefata.ac.id,-7.330760000000,110.491050000000
Jawa Tengah,Kota Salatiga,Argomulyo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DEDBA54E-2EB8-4619-B489-FA4622132623,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020598,Sekolah Tinggi Teologi Nusantara Salatiga,70020598,"Jl. Raya Kopeng Km 3, Bendosari  Kota Salatiga, Jawa Tengah",NOBOREJO,KEC. ARGOMULYO,KOTA SALATIGA,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,0298 328368,0298 328368,sttnusantara@yahoo.co.id,https,,
