prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Lampung,Kota Bandar Lampung,Teluk Betung Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9AE4565C-D65E-4141-A73E-875F94EAB6FC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10809532,Akademi Akuntansi Dan Manajemen Mitra Lampung,10809532,Jalan ZA Pagar Alam No 7 Gedong Meneng,KEC. TELUK BETUNG BARAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,168DO1999,25-11-1999,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-6.224032000000,106.803518000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lampung,Kota Bandar Lampung,Teluk Betung Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7513C05-7242-4EDF-A7ED-0C5426417B8C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10809533,Akademi Akuntansi Lampung,10809533,Jalan Pelita I No 24-b Labuhan Ratu,KEC. TELUK BETUNG BARAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,115DIKTIKEP1996,30-04-1996,,,Silakan Upload SK,,,0 m2,1.,2.,,0721-703480,0721-703470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lampung,Kota Bandar Lampung,Teluk Betung Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08A363E6-1977-4A57-8F2B-EE98C15C440B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016148,Akademi Bahasa Asing Dian Cipta Cendikia,70016148,"Jl. Cut Nyak Dien No. 65, Durian Payung Bandar Lampung",SUKARAME II,KEC. TELUK BETUNG BARAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,234/D/O/2007,28-12-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,0721-783788,0721-250766,aba@dcc.ac.id,www.dcc.ac.id,-5.418934600000,105.247457000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lampung,Kota Bandar Lampung,Teluk Betung Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/14CE5A1E-14DE-4420-8218-3C5408EBBF6D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016179,Akademi Farmasi Cendikia Farma Husada,70016179,Jl. Pulau Enggano Tirtayasa No. 100 Sukabumi Bandar Lampung,KEC. TELUK BETUNG BARAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,150/M/2020,31-01-2020,,,Silakan Upload SK,,,0 m2,1.,2.,,0721 774471,,akfarcefada@gmail.com,www.akfarcefada.ac.id,-5.393042300000,105.299581700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lampung,Kota Bandar Lampung,Teluk Betung Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F0FC3ED-C6D0-46EF-A544-9DCC0701CDF6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016392,Akademi Kebidanan Nadira,70016392,Jalan Kapten Abdoel Haq No. 16 Rajabasa Bandar Lampung,KEC. TELUK BETUNG BARAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,027/D/OT/2021,22-02-2021,,,Silakan Upload SK,,,0 m2,1.,2.,,0721-709335,0721-783116,akbid_nadira@yahoo.com,nadira.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lampung,Kota Bandar Lampung,Teluk Betung Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2738EEB7-BF8F-402F-976E-D835BD900BC1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10809538,Akademi Keperawatan Baitul Hikmah,10809538,Jalan Pancasila Sakti No 1 Langkapura,KEC. TELUK BETUNG BARAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,012SKYBHIII2005,01-03-2005,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-4.914780800000,104.407139800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lampung,Kota Bandar Lampung,Teluk Betung Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DB111EE2-ADEE-4338-A37D-65084BCAC277,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10809539,Akademi Keperawatan Bunda Delima,10809539,Jalan Bakau No 5 Kel Tanjung Raya Kec. KedamaianKota Bandar Lampung,BAKUNG,KEC. TELUK BETUNG BARAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,HK.00.06.1.1.3430,12-08-1994,,,Silakan Upload SK,,,0 m2,1.,2.,,0721 254977,0721 254977,bundad5.94@gmail.com,www.bundadelima.ac.id,-5.422525600000,105.277628100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lampung,Kota Bandar Lampung,Teluk Betung Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2961810C-FFEA-49DB-8F77-B16343570FD2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10809542,Akademi Manajemen Informatika Dan Komputer Lampung,10809542,Jalan Cut Mutia No 19-A,BATU PUTU,KEC. TELUK BETUNG BARAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,15,22-08-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-5.370356400000,105.236379200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lampung,Kota Bandar Lampung,Teluk Betung Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EA701970-1A5E-4299-88AA-B105F738A16E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10809543,Akademi Pariwisata Satu Nusa,10809543,Jalan Cut Mutiah No 19 A Telukbetung,BATU PUTU,KEC. TELUK BETUNG BARAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,3991989,11-02-1989,,,Silakan Upload SK,,,0 m2,1.,2.,,0721-700299,0721-700299,akparsanptssatunusa@yahoo.com,www.akparsan.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lampung,Kota Bandar Lampung,Teluk Betung Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C41A9A5-36B4-4FEC-9A4B-B669094D5D00,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016915,AKAFARMA Putra Indonesia Lampung,70016915,JL. PRAMUKA NO 27 KEMILING Bandar Lampung,SUKARAME II,KEC. TELUK BETUNG BARAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,411/E/O/2012,11-12-2012,,,Silakan Upload SK,,,0,,2.,,0721271119,0721271114,aragustinare@gmail.com,http,-5.381278000000,105.219417000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
