prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur
Papua,Kab. Jayapura,Kaureh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/356F312A-B5C3-4CDA-84A6-AF75F493A646,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018039,Institut Agama Islam Negeri Fattahul Muluk Papua,70018039,,KEC. KAUREH,KAB. JAYAPURA,PROV. PAPUA,INDONESIA,NEGERI,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,Prepres Nomor,05-04-2018,,,Silakan Upload SK,,,12.000 m2,1.,2.,,0967572126,0967572125,info@iainfmpapua.ac.id,https,-2.578428100000,140.629889800000
Papua,Kab. Jayapura,Kaureh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/069120D3-1FF6-410B-9C62-13803C299F6D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018192,Institut Seni Budaya Indonesia Tanah Papua,70018192,,KEC. KAUREH,KAB. JAYAPURA,PROV. PAPUA,INDONESIA,NEGERI,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,127 Tahun 2014,09-10-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,,,tanahpapua.isbi@gmail.com,www.isbi-tanahpapua.ac.id,2.581981600000,140.649001900000
Papua,Kab. Jayapura,Kaureh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8B175B3A-9F6C-495A-8847-1934A927F7A3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018222,Institut Teknologi dan Bisnis Karya Pembangunan Papua,70018222,,KEC. KAUREH,KAB. JAYAPURA,PROV. PAPUA,INDONESIA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,388/E/O/2021,22-09-2021,,,Silakan Upload SK,,,8.000 m2,1.,2.,,,,itbkpp.papua@gmail.com,http,-2.563937700000,140.516632600000
Papua,Kab. Jayapura,Kaureh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/270B31EE-F406-40CA-BE0B-20EFE809F163,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019747,Sekolah Tinggi Ifta Jayapura,70019747,,KEC. KAUREH,KAB. JAYAPURA,PROV. PAPUA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,DJ.III/kep/HK.00.5/479/2014,15-12-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,
Papua,Kab. Jayapura,Kaureh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1186A0FB-CDFB-4B72-9DA7-E112FD24786F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020041,Sekolah Tinggi Ilmu Kesehatan Jayapura,70020041,Jl. Caravan Sentani no 64. Kabupaten Jayapura,LAPUA,KEC. KAUREH,KAB. JAYAPURA,PROV. PAPUA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,156DO2009,25-09-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,,0967-594731,stikes_jayapura@yahoo.co.id,,-2.568802500000,140.492380900000
Papua,Kab. Jayapura,Kaureh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58A0F325-0AFD-4307-8FCE-FD396BC10676,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020469,"Sekolah Tinggi Teologi Baptis Papua, Abepura",70020469,Jl. Jeruk Nipis Kotaraja Abepura Papua,LAPUA,KEC. KAUREH,KAB. JAYAPURA,PROV. PAPUA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,,(0967)5185579,sttbaptis79papua@gmail.com,,-2.595173000000,140.679179000000
Papua,Kab. Jayapura,Kaureh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C90663D-63B3-4E66-8622-B6DCA437EE99,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020663,Sekolah Tinggi Teologi Walter Post Jayapura Papua,70020663,,KEC. KAUREH,KAB. JAYAPURA,PROV. PAPUA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-2.555925000000,140.508379700000
Papua,Kab. Jayapura,Kaureh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F27C11B5-1D65-422C-9BCF-DE22CEA6CBEF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021189,STAK Negeri Sentani,70021189,Jl. Raya Sentani Depapre Kotak Pos 374,LAPUA,KEC. KAUREH,KAB. JAYAPURA,PROV. PAPUA,NEGERI,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,,,,Silakan Upload SK,,,70.000 m2,1.,2.,,09675195065,09675195065,stakpnsentani@kemenag.go.id,www.stakpnsentani.ac.id,-2.523003200000,140.439407800000
Papua,Kab. Jayapura,Kaureh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DE35EE05-A162-43E9-9B1D-495DE3F9B314,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021192,STAK Oikumene Noseni Biak Numfor,70021192,,KEC. KAUREH,KAB. JAYAPURA,PROV. PAPUA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,
Papua,Kab. Jayapura,Kaureh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/14A2759A-CE83-48EB-85C9-DB4F8DE00F20,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021436,STIMIK Sepuluh Nopember Jayapura,70021436,JL.ARDIPURA II NO.22 B POLIMAK,LAPUA,KEC. KAUREH,KAB. JAYAPURA,PROV. PAPUA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,31DO2006,03-03-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,0967533799,0967533769,kampus.it@stimiksepnop.ac.id,www.stimiksepnop.ac.id,,
Papua,Kab. Jayapura,Kaureh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2870DB76-8F98-4310-9416-32A4633E54E6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021443,STIPER Santo Thomas Aquinas Jayapura,70021443,Jalan Akuatan-Kemiri I No 04 Sentani,KEC. KAUREH,KAB. JAYAPURA,PROV. PAPUA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,79DO2001,05-07-2001,,,Silakan Upload SK,,,0 m2,1.,2.,,0967-591-831,,stipersta143010@stipersta.ac.id,stipersta.ac.id,-2.553771900000,140.489195000000
