prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur
Jawa Barat,Kab. Garut,Talegong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C8080152-3A48-44FC-AE3A-EF96625CB338,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016517,Akademi Keperawatan Bidara Mukti,70016517,Jl.Pembangunan No.112 Tarogong Kidul Kab.Garut,KEC. TALEGONG,KAB. GARUT,PROV. JAWA BARAT,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,12/D/O/2010,18-02-2010,,,Silakan Upload SK,,,0 m2,1.,2.,,,(0262)2248380,akperbidaramuktigarut@ymail.com,www.akperbidaramukti.ac.id,,
Jawa Barat,Kab. Garut,Talegong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE19E9CA-A636-426E-936B-DE129F430911,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016598,Akademi Keperawatan Pemkab Garut,70016598,JL. PROKLAMASI NO. 05 TAROGONG GARUT,SUKAMULYA,KEC. TALEGONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,354/E/O/2012,10-10-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,(0262)232212,(0262)232212,akperpemdagarut@ymail.com,akperpemkabgarut.ac.id,,
Jawa Barat,Kab. Garut,Talegong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/299E738D-BD5F-4CA9-88AB-86E8A5E7BAFB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238078,Akademi Manajemen Informatika Dan Komputer Garut,20238078,Jalan Pahlawan No 32 Tarogong,KEC. TALEGONG,KAB. GARUT,PROV. JAWA BARAT,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,14,13-03-1996,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,
Jawa Barat,Kab. Garut,Talegong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FBC747A6-12DE-44BD-94C6-DBD49288604D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018264,Institut Teknologi Garut,70018264,,KEC. TALEGONG,KAB. GARUT,PROV. JAWA BARAT,INDONESIA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,303/E/O/2021,01-07-2021,,,Silakan Upload SK,,,0 m2,1.,2.,,0262-232773,0262-232773,info@itg.ac.id,www.itg.ac.id,-7.206929400000,107.896094600000
Jawa Barat,Kab. Garut,Talegong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6715F505-EEBE-4CF2-B378-71A6490BB242,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238079,Sekolah Tinggi Hukum Garut,20238079,Jalan H Hasan Arief No 2  Garut,SELAAWI,KEC. TALEGONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,2752DTK-IV2009,09-07-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,0262-236615,0262-236615,info@sthgarut.ac.id,www.sthgarut.ac.id,-7.190222000000,107.904024200000
Jawa Barat,Kab. Garut,Talegong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FC07D0A7-4AF3-441D-9C4E-BB5B8FEE7C93,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019821,Sekolah Tinggi Ilmu Ekonomi Dan Bisnis Syariah Nahdlatul Ulama Garut,70019821,Komplek Lembaga Pendidikan Nahdlatul Ulama Garut Jalan Pembangunan Nomor 58 Taro,MEKARMUKTI,KEC. TALEGONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,KMA No 301 Tahun 2019,22-05-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,,02622803224,stiebsnu@gmail.com,www.stiebsnu.ac.id,-7.216096200000,107.892194600000
Jawa Barat,Kab. Garut,Talegong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0CD7BFBF-7C67-4E84-9845-A0D036015737,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238081,Sekolah Tinggi Ilmu Kesehatan Garut,20238081,Jalan H Hasan Arief No 2 Tarogong,SELAAWI,KEC. TALEGONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,4001DT2003,12-12-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,,0262-4704172,admin@stikesgarut.ac.id,stikesgarut.ac.id,,
Jawa Barat,Kab. Garut,Talegong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC9BA879-5A0E-46FA-8EAE-F8637D1E5B20,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238082,Sekolah Tinggi Teknologi Garut,20238082,Jalan Mayor Syamsu No 2 Desa Jayaraga Kecamatan Tarogong Kidul,JAYARAGA,KEC. TAROGONG KIDUL,KAB. GARUT,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,39RHSMPK96,18-06-1990,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,107.894029300000,-7.206509000000
Jawa Barat,Kab. Garut,Talegong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/167DB4DB-A077-470A-BAAE-5D345BE09886,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020890,STAI Al-Musaddadiyah Garut,70020890,Jalan Mayor Syamsu No. 2 Jayaraga Tarogong Kidul,SUKALAKSANA,KEC. TALEGONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,376 Tahun 1995,21-08-1995,,,Silakan Upload SK,,,0 m2,1.,2.,,(0262)242017,(0262)232334,info@stai-musaddadiyah.ac.id,https,-7.205531000000,107.895817000000
Jawa Barat,Kab. Garut,Talegong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/49D0EA71-89E0-43A5-9226-2393D1E3CB4D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020943,STAI Darul Arqam Muhammadiyah Garut,70020943,Jl. Bratayudha No. 39 Garut,KEC. TALEGONG,KAB. GARUT,PROV. JAWA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Nomer,18-12-2000,,,Silakan Upload SK,,,0 m2,1.,2.,,0262-243400,0262-243400,staidamgarut@ymail.com,www.staidamgarut.ac.id,-7.218312000000,107.910420000000
Jawa Barat,Kab. Garut,Talegong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4143D9C3-C90D-4F8A-B396-62CD756815E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021033,STAI Muhammadiyah Garut,70021033,Jl. Raya Cikelet No. 242  Garut,KEC. TALEGONG,KAB. GARUT,PROV. JAWA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Dj.I/370/2010,10-06-2010,,,Silakan Upload SK,,,7.366 m2,1.,2.,,0262-2523153,0262-2523153,staimgarut@ymail.com,Http,-7.626640300000,107.677748000000
