prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur
Jawa Tengah,Kab. Kendal,Plantungan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EDE800CD-CA1D-498E-BEA7-3D8A80C5B980,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016417,Akademi Kebidanan Pemkab Kendal,70016417,,KEC. PLANTUNGAN,KAB. KENDAL,PROV. JAWA TENGAH,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,354/E/O/2012,10-10-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,
Jawa Tengah,Kab. Kendal,Plantungan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C4D760AB-CE2A-4FC7-8AF1-A24DD2F1D002,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332154,Akademi Kebidanan Uniska,20332154,Jalan Soekarno Hatta No 99,JATI,KEC. PLANTUNGAN,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,3296DT2008,17-09-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-6.921825800000,110.182100000000
Jawa Tengah,Kab. Kendal,Plantungan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8E3F1C9E-2C5B-4AA9-B8DA-11B5EB62452D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016546,Akademi Keperawatan Kendal,70016546,Arif Rahman No 10,KARANGANYAR,KEC. PLANTUNGAN,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,183/M/KPT?2019,18-06-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,,123456,,,,
Jawa Tengah,Kab. Kendal,Plantungan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/521797B9-26AA-4108-AB8B-FDC052EBEF22,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016571,Akademi Keperawatan Muhammadiyah Kendal,70016571,Jl. Pemuda No. 42-46 Kendal,JURANGAGUNG,KEC. PLANTUNGAN,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,14/KPT/I/2018,04-01-2018,,,Silakan Upload SK,,,0 m2,1.,2.,,0294-3868444,0294-3868444,muh_akperkendal@yahoo.com,www.akpermuhkendal.ac.id,,
Jawa Tengah,Kab. Kendal,Plantungan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DF06665E-359C-49EC-8889-0858919F8F12,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019111,Politeknik Industri Furnitur dan Pengolahan Kayu,70019111,,KEC. PLANTUNGAN,KAB. KENDAL,PROV. JAWA TENGAH,INDONESIA,NEGERI,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,538/KPT/I/2018,22-06-2018,,,Silakan Upload SK,,,0 m2,1.,2.,,,0294 3692732,humas@poltek-furnitur.ac.id,poltek-furnitur.ac.id,-6.929428000000,110.256226000000
Jawa Tengah,Kab. Kendal,Plantungan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6C5FF1A0-852A-4134-B499-17760DF2D604,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332156,Sekolah Tinggi Ilmu Kesehatan Kendal,20332156,Jalan Laut No 31 Kendal,JATI,KEC. PLANTUNGAN,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,76/D/O/2004,15-06-2004,,,Silakan Upload SK,,,5.328 m2,1.,2.,,,,,,-6.914078000000,110.207429000000
Jawa Tengah,Kab. Kendal,Plantungan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D40688FD-667D-4E3B-A35E-9A3242549F81,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020068,Sekolah Tinggi Ilmu Kesehatan Muhammadiyah Kendal,70020068,Jl. Pemuda 42 - 46 Kendal,JATI,KEC. PLANTUNGAN,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,17/KPT/I/2018,05-01-2018,,,Silakan Upload SK,,,0 m2,1.,2.,,02943686444,02943686444,stikesmuhkendal@gmail.com,www.stikesmuhkendal.ac.id,-6.923404000000,110.202063000000
Jawa Tengah,Kab. Kendal,Plantungan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1A82B368-A24B-494A-A910-E083C16B87EC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020120,Sekolah Tinggi Ilmu Kesehatan Uniska,70020120,Jl. Soekarno no.99,JURANGAGUNG,KEC. PLANTUNGAN,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,125/KPT/I/2018,02-02-2018,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,
Jawa Tengah,Kab. Kendal,Plantungan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/298A8556-33D6-42ED-BE06-6B2751CBE4C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020261,Sekolah Tinggi Islam Kendal (STIK),70020261,Jl. Soekarno-Hatta Jambearum Kendal,JATI,KEC. PLANTUNGAN,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Dj.II/315/03,03-09-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,0294-381614,0294-381614,stik.kendal@yahoo.co.id,stik-kendal.ac.id,110.179045300000,-6.922949800000
Jawa Tengah,Kab. Kendal,Plantungan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3676340A-35A6-46F2-8064-A0D5C86BCA47,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021540,STIT Muhammadiyah Kendal,70021540,Jl.Sukorejo - Parakan KM.5 Kecamatan Patean,JURANGAGUNG,KEC. PLANTUNGAN,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,593 Tahun 2012,24-05-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,0294642016,02943652959,stitm_kendal@yahoo.co.id,www.stitmkendal.ac.id,-7.100869000000,110.065725000000
