prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur
Jawa Barat,Kota Cimahi,Cimahi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6657CE6F-952F-4ED2-8EFF-AA617AE85DEB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238407,Akademi Fisioterapi Rumah Sakit Dustira,20238407,Jalan dr. Dustira No 1,KEC. CIMAHI SELATAN,KOTA CIMAHI,PROV. JAWA BARAT,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,S.K.,30-05-2002,,,Silakan Upload SK,,,0 m2,1.,2.,,022-6648345,022-6648345,akfisrsdustira@yahoo.co.id,www.akfisrsdustira.ac.id,,
Jawa Barat,Kota Cimahi,Cimahi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/891E3D93-9440-4D8C-A94B-5A3F39FFE649,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238410,Akademi Keperawatan RS Dustira,20238410,Jalan dustira no 1 Cimahi,KEC. CIMAHI SELATAN,KOTA CIMAHI,PROV. JAWA BARAT,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,53/D/O/2005,10-05-2005,,,Silakan Upload SK,,,650 m2,1.,2.,,,,,,6.884893000000,107.532454000000
Jawa Barat,Kota Cimahi,Cimahi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F486AA38-65DE-423E-8FD7-CDD8751F59A3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019265,Politeknik TEDC,70019265,Jl. Politeknik -  Pesantren Km. 2 Cibabat - Cimahi Utara,UTAMA,KEC. CIMAHI SELATAN,KOTA CIMAHI,PROV. JAWA BARAT,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,07,02-05-2001,,,Silakan Upload SK,,,0 m2,1.,2.,,0226645951,0226645951,info@poltektedc.ac.id,www.poltektedc.ac.id,-6.873735700000,107.562064600000
Jawa Barat,Kota Cimahi,Cimahi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F7CA9586-5597-4B9F-8C01-CF19400DF625,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238412,Sekolah Tinggi Ilmu Administrasi Cimahi,20238412,Jalan Raya Cibeber No 148 - Cimahi SelatanKota Cimahi,CIBEBER,KEC. CIMAHI SELATAN,KOTA CIMAHI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,NO.73DO2004,02-06-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,022-667-6561,022-667-6561,info@stiacimahi.ac.id,stiacimahi.ac.id,,
Jawa Barat,Kota Cimahi,Cimahi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00B18E97-6D1B-49E6-AF87-3144FBEE6483,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238413,Sekolah Tinggi Ilmu Kesehatan Budhi Luhur Cimahi,20238413,Jalan Kerkof No 243 Leuwigajah Cimahi Selatan,LEUWIGAJAH,KEC. CIMAHI SELATAN,KOTA CIMAHI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,102D02006,19-06-2006,,,Silakan Upload SK,,,7 m2,1.,2.,,,,,,-6.906060300000,107.519129800000
Jawa Barat,Kota Cimahi,Cimahi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6A0971E-D413-46A8-9403-70739A0CC9AF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238414,Sekolah Tinggi Ilmu Kesehatan Jenderal Achmad Yani,20238414,Jalan Terusan Jend Sudirman Cimahi,CIBEUREUM,KEC. CIMAHI SELATAN,KOTA CIMAHI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,02,06-06-2002,,,Silakan Upload SK,,,0 m2,1.,2.,,022-6631624,022-6631622-23,info@stikesayani.ac.id,www.stikesayani.ac.id,,
Jawa Barat,Kota Cimahi,Cimahi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1E30C81A-3174-4EE9-9D16-62D9C6B498DD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020280,Sekolah Tinggi Keguruan dan Ilmu Pendidikan Pasundan,70020280,Jalan Permana 32-B,KEC. CIMAHI SELATAN,KOTA CIMAHI,PROV. JAWA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,67SKYDPV1986,12-07-1986,,,Silakan Upload SK,,,14.640 m2,1.,2.,,022-6630345,022-6628311,baak@stkippasundan.ac.id,www.stkippasundan.ac.id,-6.858852000000,107.552705900000
Jawa Barat,Kota Cimahi,Cimahi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A79A2BEA-F5D3-4086-A5A7-6757AFBE7439,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020634,Sekolah Tinggi Teologi Saint Paul Bandung,70020634,"Jl. Purbasari No.3, Padasuka",UTAMA,KEC. CIMAHI SELATAN,KOTA CIMAHI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,DJ.III/Kep/HK.00.5/14/2009,06-01-2009,,,Silakan Upload SK,,,1.010 m2,1.,2.,,,022 6550982,admin@sttsaintpaul.ac.id,https,,
Jawa Barat,Kota Cimahi,Cimahi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3B10A9E4-C63E-46AB-8D8D-C5FBEDBF094C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020891,STAI Al-Musdariyah Cimahi,70020891,Jl. Kamarung no 25 Kelurahan Citeurep Kecamatan Cimahi Utara,KEC. CIMAHI SELATAN,KOTA CIMAHI,PROV. JAWA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Dj.II/30/2004,02-03-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,+622286616419,+622286616419,stai_almusdariyah@yahoo.com,staialmusdariyah.ac.id,-6.855675000000,107.549853000000
Jawa Barat,Kota Cimahi,Cimahi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4D16E2CA-0D6E-4809-834B-D5AD4189F020,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021093,STAI Siliwangi Bandung,70021093,Jalan Terusan Jenderal Sudirman Kebon Rumput Cimahi,KEC. CIMAHI SELATAN,KOTA CIMAHI,PROV. JAWA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Kartika Jaya Cabang XIX Siliwangi,AA4900,SK Menteri Agama No. 79 Tahun 1971,22-12-1971,,,Silakan Upload SK,,,0 m2,1.,2.,,022-86617520,022-86617520,stai_siliwangi@yahoo.co.id,www.stai-siliwangi.ac.id,7.341722100000,113.371983600000
