prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Jawa Timur,Kota Surabaya,Karang Pilang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/77EAE987-9E55-425A-87D0-23A1EDDCD5A7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20541521,Akademi Akupunktur Surabaya,20541521,Jalan Indrapura No 17,KARANG PILANG,KEC. KARANG PILANG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,4427DT2006,29-11-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Karang Pilang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A8293681-28B5-4708-A518-C8321A011544,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016141,Akademi Angkatan Laut Surabaya,70016141,"Akademi TNI Angkatan Laut, Bumimoro Morokrembangan, Surabaya",KEC. KARANG PILANG,KOTA SURABAYA,PROV. JAWA TIMUR,INDONESIA,NEGERI,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,244/D/O/2010,29-12-2010,,,Silakan Upload SK,,,0 m2,1.,2.,,(031) 3291095.,"031 3291094, 3291092",akademi@aal.ac.id,www.aal.ac.id/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Karang Pilang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/32209DAA-F967-44F5-88CA-A392E196974C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016145,Akademi Bahasa Asing Bakti Pertiwi,70016145,Jl PB Sudirman Tanggul,KARANG PILANG,KEC. KARANG PILANG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,684DT2007,21-03-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,0336-444274,0336-7711345441745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Karang Pilang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/541C3EE9-8329-48CC-A4F8-62EE4FA68EA5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20541523,Akademi Bahasa Asing Webb,20541523,Jalan Sumatera No 31-F,KARANG PILANG,KEC. KARANG PILANG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,3376DT2003,13-10-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Karang Pilang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F526375-F8CA-4156-BDAD-8ED90407F962,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016199,Akademi Farmasi Surabaya,70016199,JL Ketintang Madya No 81 Surabaya (Belakang SMA Al Falah Ketintang Surabaya),KEBRAON,KEC. KARANG PILANG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,192/E/O/2012,21-05-2012,,,Silakan Upload SK,,,5.228 m2,1.,2.,,0318280996,0318280996,info@akfarsurabaya.ac.id,akfarsurabaya.ac.id,-7.313267000000,112.724569000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Karang Pilang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ECB1BBED-00C6-457F-8476-8C25EB324CC5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016220,Akademi Gizi Surabaya,70016220,Jl. Bendul Merisi 126 Surabaya,KEDURUS,KEC. KARANG PILANG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,354/E/O/2012,10-10-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,0318431872,"0318431872, 03184995",akademigizisurabaya@gmail.com,akademigizisurabaya.ac.id,-7.306090000000,112.746425000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Karang Pilang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/42B1E333-13D4-4066-8114-4BC55B53A882,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016464,Akademi Kebidanan Surya Sehat,70016464,Surabaya,KEC. KARANG PILANG,KOTA SURABAYA,PROV. JAWA TIMUR,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,11DO2009,02-03-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,031-5947185,031-5947185 ext.106,Suryasehatyes@gmail.com,www.suryasehat.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Karang Pilang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/71D91303-DC7E-4ACA-8F44-F8934F63E548,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20541527,Akademi Kuliner Monas Pasifik,20541527,Jl. Bratang Binangun No 37,KARANG PILANG,KEC. KARANG PILANG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,2282DTK-VII2009,29-08-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,031 501 8353,031 501 2118,info@monaskuliner.ac.id,www.monaskuliner.ac.id,-7.296757000000,112.759761000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Karang Pilang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0A62003F-7A7D-40E0-8F4E-C45AF34A8FB7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016810,Akademi Pariwisata Prapanca Surabaya,70016810,,KEC. KARANG PILANG,KOTA SURABAYA,PROV. JAWA TIMUR,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Karang Pilang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/97B60F3E-95EF-4627-96E5-1F4BBAAD3D2D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016861,Akademi Sekretari Dan Manajemen Indonesia Surabaya,70016861,"Jl. Raya Menganti 133 (Kramat), Wiyung",KEC. KARANG PILANG,KOTA SURABAYA,PROV. JAWA TIMUR,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,47,20-11-2001,,,Silakan Upload SK,,,5 m2,1.,2.,,031-7673322,031-7671122,info@asmisurabaya.ac.id,www.asmisurabaya.ac.id,-7.666395000000,112.844639800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
