prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur
Aceh,Kota Langsa,Langsa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/803A1F39-1642-4583-8D7A-BDDFA246D9CD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016295,Akademi Kebidanan Bustanul Ulum Langsa,70016295,Jalan Syiah Kuala No 48 B,ALUE PINEUNG,KEC. LANGSA TIMUR,KOTA LANGSA,PROV. ACEH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,182/D/O/2005,29-12-2005,,,Silakan Upload SK,,,0 m2,1.,2.,,0641 21050,0641 21253,akbid.ydbu@yahoo.com,www.akbidydb.ac.id,,
Aceh,Kota Langsa,Langsa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3DFC13AB-A487-409E-BCEF-165A50BF2C72,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016330,Akademi Kebidanan Harapan Ibu Langsa,70016330,Jl Lilawangsa Geudubang Jawa,SUNGAI LUENG,KEC. LANGSA TIMUR,KOTA LANGSA,PROV. ACEH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,175DO2006,24-08-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,0641 22802,,harapanibu@akbid.ac.id,http,4.469126100000,97.942886900000
Aceh,Kota Langsa,Langsa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08CA23FD-3B56-4645-AA90-497F2F270C49,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70017910,IAIN Langsa,70017910,,KEC. LANGSA TIMUR,KOTA LANGSA,PROV. ACEH,INDONESIA,NEGERI,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,Nomor,17-10-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,(0641) 425139,(0641) 23129,info@iainlangsa.ac.id,iainlangsa.ac.id,4.458442000000,97.969757000000
Aceh,Kota Langsa,Langsa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6053F2BF-650F-4E74-99F0-EDE0CE87450B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107581,Sekolah Tinggi Ilmu Kesehatan Langsa,10107581,Jalan Prof A Madjid Ibrahim,MATANG PANYANG,KEC. LANGSA TIMUR,KOTA LANGSA,PROV. ACEH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,2416DTK-22009,04-06-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,4.479395000000,97.977769000000
Aceh,Kota Langsa,Langsa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/873D7664-BC9D-47DA-9747-BE691DAE0A4B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020146,Sekolah Tinggi Ilmu Manajemen Pase,70020146,Jalan Kebun Baru No 05 A Paya Bujok Seuleumak,ALUE MERBAU,KEC. LANGSA TIMUR,KOTA LANGSA,PROV. ACEH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,422DIKTIKEP1992,08-09-1992,,,Silakan Upload SK,,,5.768 m2,1.,2.,,0641-20885,0641-20885,stimpase@yahoo.com,sia.stimpase-langsa.ac.id,4.498119500000,97.946707700000
Aceh,Kota Langsa,Langsa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10C30635-7F1D-4A33-9462-01D00E93B88A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021182,STAIN Zawiyah Cot Kala Langsa,70021182,Jl Meurandeh Kota Langsa,BUKET MEUDANG ARA,KEC. LANGSA TIMUR,KOTA LANGSA,PROV. ACEH,NEGERI,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,(0641) 425139,(0642) 23129,info@stainlangsa.ac.id,www.stainlangsa.ac.id,,
Aceh,Kota Langsa,Langsa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95C510A0-F3FC-4BE3-8B30-D90A675E8EC6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021320,STIKES Bustanul Ulum Langsa,70021320,Jalan Syiah Kuala No 48 B,ALUE PINEUNG,KEC. LANGSA TIMUR,KOTA LANGSA,PROV. ACEH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,250/E/O/2014,18-07-2014,,,Silakan Upload SK,,,13.074 m2,1.,2.,,0,0641 4841261,info@stikesydb.ac.id,http,4.477533000000,97.962187000000
Aceh,Kota Langsa,Langsa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4DEEBA7B-746B-4890-933C-05DDA1109FEB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107583,STIKES Cut Nyak Dhien Langsa,10107583,Jalan Perumnas No 45 Paya Bujok Seulemak,ALUE MERBAU,KEC. LANGSA TIMUR,KOTA LANGSA,PROV. ACEH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,290DO2006,20-12-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,0641424390,064123363,stikescnd_2006@yahoo.co.id,http,,
Aceh,Kota Langsa,Langsa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/003D0AC6-90C3-4DC4-9E90-7B21F86D6F32,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022576,Universitas Sains Cut Nyak Dhien,70022576,,KEC. LANGSA TIMUR,KOTA LANGSA,PROV. ACEH,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,580/E/O/2014,17-10-2014,,,Silakan Upload SK,,,25.000 m2,1.,2.,,,0641-23363,info@uscnd.ac.id,www.uscnd.ac.id,4.498264300000,97.946398300000
Aceh,Kota Langsa,Langsa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F1CD03D4-4296-4D83-88D5-73FD5EBC7DB6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022579,Universitas Samudra,70022579,Jalan Kampus Meurandeh -Langsa,BUKET MEUDANG ARA,KEC. LANGSA TIMUR,KOTA LANGSA,PROV. ACEH,NEGERI,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,PERPRES NO 37 tahun 2013,13-05-2013,,,Silakan Upload SK,,,0 m2,1.,2.,,0641-426535,0641-426534,info@unsam.ac.id,unsam.ac.id,4.457781000000,97.971485000000
