prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Jawa Tengah,Kab. Sukoharjo,Weru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95181745-98D4-4ECC-90C7-FEB21CEC2122,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016115,Akademi Akuntansi Surakarta,70016115,"Jl. Slamet Riyadi 361 Windan, Makamhaji, Kartasura, Sukoharjo",JATINGARANG,KEC. WERU,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,069301986,08-10-1986,,,Silakan Upload SK,,,0 m2,1.,2.,,(0271) 726156,(0271) 726156,akademiakuntansi@gmail.com,aas-yai.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Sukoharjo,Weru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/928511E0-8E76-4026-BA68-D7A364FB841D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016159,Akademi Bahasa Asing Prawira Martha Sukoharjo,70016159,Jl Prawira Martha 01 Kranggan Kartasura,JATINGARANG,KEC. WERU,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,18DO2002,28-01-2002,,,Silakan Upload SK,,,0 m2,1.,2.,,0271 784152,0271 780130,prawira_martha@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Sukoharjo,Weru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9718BA85-8B01-427B-821E-BCB7F121DBD7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332119,Akademi Farmasi Bhakti Mulia,20332119,Jl Raya Solo-Sukoharjo Km 9,ALASOMBO,KEC. WERU,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,2545DT2007,24-08-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Sukoharjo,Weru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F773F0EC-7BB0-47CE-A5E4-561C7554DC4F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016269,Akademi Kebidanan Bhakti Mulia,70016269,Sukoharjo,KARANGMOJO,KEC. WERU,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,155DO2008,25-07-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,0271-592577,0271-592577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Sukoharjo,Weru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/179A4A2C-E2E3-4B5D-81F2-B743B3E6B305,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332120,Akademi Keperawatan Bhakti Mulia,20332120,Jl Raya Solo-Sukoharjo Km 9,ALASOMBO,KEC. WERU,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,1332DT2001,28-09-2001,,,Silakan Upload SK,,,0 m2,1.,2.,,0271-592577,0271-592577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Sukoharjo,Weru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B555A74A-0A17-4B8E-8B81-59534E2375DC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016579,Akademi Keperawatan Panti Kosala,70016579,"Jln. Raya Solo-Baki Km. 4 Gedangan Solo baru, Grogol Sukoharjo",JATINGARANG,KEC. WERU,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,159DO2004,17-09-2004,,,Silakan Upload SK,,,0,,2.,,0271 621672,0271 621313,akperpk@yahoo.com,www.akperpantikosala.ac.id,-7.605220000000,110.796280000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kab. Sukoharjo,Weru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6399429E-4157-45A5-B87B-60908502F554,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016819,Akademi Pelayaran Nasional Surakarta,70016819,Jl Adi Sumarmo 40 Kartasura,JATINGARANG,KEC. WERU,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,4848DT2006,20-12-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,0271-782738,(0271)782738,apn_skr@yahoo.com,www.apn-surakarta.ac.id,-7.549522000000,110.743290000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Sukoharjo,Weru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9F42EB2F-0548-449E-8841-F1B22C0890F6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016905,Akademi Teknologi Warga Surakarta,70016905,"Jalan Raya Solo-Baki Km 2 Kwarasan Solo Baru, Grogol, Sukoharjo",ALASOMBO,KEC. WERU,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,01,01-01-1974,,,Silakan Upload SK,,,0 m2,1.,2.,,0271-621178,"0271-621176, 621178",at_warga@atw.ac.id,www.atw.ac.id,-7.599158000000,110.805626000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Sukoharjo,Weru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/922CF71E-5349-4537-A414-BBD7FFCE2C37,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016970,AMIK Cipta Darma,70016970,Jl. Ahmad Yani No.181 Gembongan Kartasura,JATINGARANG,KEC. WERU,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,044DT2007,08-01-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,0271-7851507,"0271-7851501,7851507",amikomsolo@amikomsolo.ac.id,www.amikomsolo.ac.id,-7.547448000000,110.748704000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Sukoharjo,Weru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40B8C84E-EE4A-463E-B0A9-2250EA7C9B58,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70017926,IAIN Surakarta,70017926,"Jl. Pandawa Pucangan Kartasura, Sukoharjo Jawa Tengah",KARANGTENGAH,KEC. WERU,KAB. SUKOHARJO,PROV. JAWA TENGAH,NEGERI,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,Nomor 1 Tahun 2011,03-01-2011,,,Silakan Upload SK,,,0 m2,1.,2.,,0271782774,0271781516,info@iain-surakarta.ac.id,www.iain-surakarta.ac.id,-7.557743700000,110.735132400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
