prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
D.I. Yogyakarta,Kab. Sleman,Moyudan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DF47D5D2-13B3-49B3-90DF-03FBC15D3A78,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016711,Akademi Komunikasi Radya Binatama,70016711,Jalan Raya Janti No. 3/47 Yogyakarta,KEC. MOYUDAN,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,180 D  O  1999,13-07-1999,,,Silakan Upload SK,,,0 m2,1.,2.,,(0274) 4333577,0274 4333577,akrb@akrb.ac.id,www.akrb.ac.id,-7.783440900000,110.396888500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Sleman,Moyudan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B49C52E5-43D4-436A-B043-BC3C7499D9BF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016778,Akademi Maritim Ganesha Yogyakarta,70016778,Jalan Tentara Pelajar No 24 Bumijo,KEC. MOYUDAN,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,59/M/KPT/2019,25-02-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,62-274-512366,62-274-7461992,amganesha@plasa.com,www.amgjogja.tk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Sleman,Moyudan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF872713-6135-4D7B-89F7-6C108EA92737,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016781,Akademi Maritim Yogyakarta,70016781,"Jalan Raya Magelang KM 4,4",KEC. MOYUDAN,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,253DIKTIKEP1993,10-05-1993,,,Silakan Upload SK,,,0,,2.,,(0274) 586263,(0274) 586263,akademi@akademimaritim.com,www.akademimaritim.com // www.amy.ac.id,-7.767238000000,110.364530000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
D.I. Yogyakarta,Kab. Sleman,Moyudan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/72B56610-900E-483A-935F-C52D78F37CBC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20404630,Akademi Pariwisata BSI Yogyakarta,20404630,"Ringroad Barat, Ambarketawang, Gamping, Sleman, Yogyakarta",KEC. MOYUDAN,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,2601/D/T/2004,07-07-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,0274 434 2599,0274 434 2536,akpar.yogyakarta@bsi.ac.id,www.bsi.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Sleman,Moyudan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F334C65-DE34-4598-B87F-DBB341C05E70,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016811,Akademi Pariwisata Stipary,70016811,Jl. Ringroad Timur No. 4 Maguwoharjo Depok Sleman DIY.,KEC. MOYUDAN,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,41D01996,17-07-1996,,,Silakan Upload SK,,,0 m2,1.,2.,,0274-4332832,0274-4332832,stipary_akpar@yahoo.com,www.stipary.ac.id,-7.791913300000,110.454247400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Sleman,Moyudan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CDE08E39-E6A6-41AD-9DB1-2C978387AB06,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016817,Akademi Pariwisata Yogyakarta,70016817,"Jalan Baladewa, Babarsari, Glendongan, Tambak Bayan, Caturtunggal, Kecamatan Dep",KEC. MOYUDAN,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,800DT2004,19-02-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,0274-511791,0274-511791,akparyo.abadigroup@gmail.com,akparyo.ac.id,-7.776674000000,110.417992500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Sleman,Moyudan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/89857507-2CD3-4AEE-A6D2-E53289C801DA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20404637,Akademi Pertanian Yogyakarta,20404637,Tegalwaras Ngaglik Sleman,KEC. MOYUDAN,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,0683_0_1986,06-10-1986,,,Silakan Upload SK,,,8.601 m2,1.,2.,,,,,,-7.736874000000,110.371476700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Sleman,Moyudan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/717DC031-F3EF-4C16-9EA0-BD00DCC0179B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016856,Akademi Sekretari dan Manajemen Indonesia Desanta,70016856,"Jalan Wates Km. 7.5 , Balecatur , Gamping Sleman",KEC. MOYUDAN,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,052D01994,07-07-1994,,,Silakan Upload SK,,,2.445 m2,1.,2.,,0274-453073,0274-453073,desanta054022@yahoo.com,www.asmidesanta.ac.id,-7.812798000000,110.292383000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Sleman,Moyudan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DFF6E0FD-39CC-4CE3-B5F8-7FA9678A219E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016889,Akademi Teknik Radiodiagnostik dan Radioterapi (ATRO),70016889,Jl. Magelang Km.8 Mlati Sleman Yogyakarta,KEC. MOYUDAN,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,130/E/O/2011,20-06-2011,,,Silakan Upload SK,,,0 m2,1.,2.,,0274 - 866877,0274 - 866877,atrocitrabangsa@yahoo.co.id,www.atrocb.ac.id,-6.119479400000,110.735264800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Sleman,Moyudan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/56766B30-4167-40F1-BC10-E0D8EB0B4E63,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20404646,Akademi Teknologi Otomotif Nasional,20404646,Jalan Lingkar Utara Nganti Sendangadi Mlati Sleman,KEC. MOYUDAN,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,139/M/KPT/2017,07-03-2017,,,Silakan Upload SK,,,0 m2,1.,2.,,0274-562612,0274-7008357,zaenal_atona@yahoo.com.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
