prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Jawa Timur,Kota Malang,Lowokwaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4B905B4E-4B0D-44E3-AB13-12736A32F5E2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016482,Akademi Kebidanan Wira Husada Nusantara,70016482,"Jalan Kecubung No 2, Tlogomas",JATIMULYO,KEC. LOWOKWARU,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,233DO2007,30-11-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,0341-558873,0341-558873,akbidwhnmlg@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Malang,Lowokwaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F2B639C4-4562-49A8-821A-EB74EACCB482,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20541612,Institut Pertanian Malang,20541612,"Jl Soekarno-HattaPerumahan Griya ShantaMalang, Jawa Timur",JATIMULYO,KEC. LOWOKWARU,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,0395/O/1986,23-05-1986,,,Silakan Upload SK,,,0 m2,1.,2.,,0341-485539,0341-495541,admin@ipm.ac.id,www.ipm.ac.id,-7.939920000000,112.620462000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Malang,Lowokwaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C7F3356C-D1C9-4DB4-9071-DA50FE7EC0CA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018186,Institut Sains Dan Teknologi Palapa,70018186,JL. BATU PERMATA TLOGOMAS,JATIMULYO,KEC. LOWOKWARU,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,009BAN-PTAK-XS1VII2006,16-12-2000,,,Silakan Upload SK,,,0 m2,1.,2.,,(0341)412611,(0341) 412611,institutsains.teknologipalapa@gmail.com,,-7.937573000000,112.628060000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Malang,Lowokwaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D161036D-CF8A-408E-B14F-D9F5B4BA8FB2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018274,Institut Teknologi Nasional Malang,70018274,Jalan Bendungan Sigura-gura 2 Jalan Raya Karanglo Km-2,JATIMULYO,KEC. LOWOKWARU,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,010401983,04-06-1969,,,Silakan Upload SK,,,0 m2,1.,2.,,0341-553015,0341-551431,rektorat@scholar.itn.ac.id,www.itn.ac.id,-7.957851000000,112.612122000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Malang,Lowokwaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/05AD0002-D0B8-4113-8B0E-6C7CC26E07B7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20541614,Politeknik Negeri Malang,20541614,Jalan Soekarno Hatta No 9,JATIMULYO,KEC. LOWOKWARU,KOTA MALANG,PROV. JAWA TIMUR,NEGERI,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,03DJKEP1979,27-01-1979,,,Silakan Upload SK,,,238.305 m2,1.,2.,,,,,,-7.946778000000,112.615987000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Malang,Lowokwaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CFF67D4D-4AC4-4A9A-9718-0C7AA907B0A7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20541618,Sekolah Tinggi Ilmu Administrasi Malang,20541618,Jalan Baiduri Bulan No 1,JATIMULYO,KEC. LOWOKWARU,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,95  1981,30-05-1981,,,Silakan Upload SK,,,10.000 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Malang,Lowokwaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A6697586-2377-42C2-A73A-2B6F7B2B3015,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019806,Sekolah Tinggi Ilmu Ekonomi Asia Malang,70019806,Jl Borobudur 21,LOWOKWARU,KEC. LOWOKWARU,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,90D2008,28-05-2008,,,Silakan Upload SK,,,0,,2.,,0341 - 472305,0341 - 478494,asia@asia.ac.id,www.stieasia.ac.id,-7.939822200000,112.636617000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Timur,Kota Malang,Lowokwaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FB845C92-5EDE-441B-B7A6-7A53365F6D7A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20541623,Sekolah Tinggi Ilmu Ekonomi Kertanegara,20541623,Jl Cengger Ayam I No 5,KEC. LOWOKWARU,KOTA MALANG,PROV. JAWA TIMUR,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,12YPIK081999,20-09-1999,,,Silakan Upload SK,,,2.425 m2,1.,2.,,,,,,-7.945956200000,112.629007900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Malang,Lowokwaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5066BB4D-7868-450E-8CBF-88CC97F6E9D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20541625,Sekolah Tinggi Ilmu Ekonomi Malangkucecwara,20541625,Jl Terusan Candi Kalasan,TUNJUNGSEKAR,KEC. LOWOKWARU,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,73DPTB1973,13-09-1973,,,Silakan Upload SK,,,0 m2,1.,2.,,0341-495619,0341-41813,info@stie-mce.ac.id,www.stie-mce.ac.id,-7.942404800000,112.637886300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Malang,Lowokwaru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E4B9F257-FF05-4F79-AC41-9A33B7B96B00,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20541628,Sekolah Tinggi Ilmu Hukum Sunan Giri,20541628,Jl Joyo Raharjo 240-A Merjosari,JATIMULYO,KEC. LOWOKWARU,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,3,01-11-1979,,,Silakan Upload SK,,,0 m2,1.,2.,,0341-578924,0341-551641,stihsunangirimlg@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
