prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur
Nusa Tenggara Barat,Kota Mataram,Ampenan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C678CEF-F58A-40E8-8B78-4EAA1CBB5A29,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016267,Akademi Kebidanan Bhakti Kencana,70016267,Jalan Sultan Salahuddin No. 32 Tanjung Karang Mataram NTB,AMPENAN SELATAN,KEC. AMPENAN,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,140DO2007,03-08-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,0370-647130,0370-647130,bhaktikencana@yahoo.co.id,www.bhaktikencana-mataram.ac.id,-8.601672000000,116.080292000000
Nusa Tenggara Barat,Kota Mataram,Ampenan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51CA1DD1-4533-42E4-86C1-782D2B5609BA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50205432,Akademi Pariwisata Mataram,50205432,Jl Panji Tilar Negara No 99 X Ampenan,BINTARO,KEC. AMPENAN,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,407/KPT/I/2017,24-07-2017,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-8.592681000000,116.082902000000
Nusa Tenggara Barat,Kota Mataram,Ampenan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BD454A89-FB1B-4107-BA48-6A19699C01FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50205433,Akademi Sekretari Dan Manajemen Mataram,50205433,Jalan Prasarana No 5,PEJARAKAN KARYA,KEC. AMPENAN,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,36,14-03-1997,,,Silakan Upload SK,,,0 m2,1.,2.,,0370-635007,0370-628418,akademik@asm-mataram.ac.id,www.asm-mataram.ac.id,-8.591452000000,116.092225000000
Nusa Tenggara Barat,Kota Mataram,Ampenan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66756E6A-3DC0-4257-BE90-5F1FF7583265,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70017912,IAIN Mataram,70017912,Jl. Pendidikan No.35 Mataram,AMPENAN SELATAN,KEC. AMPENAN,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,NEGERI,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,Dj.I/221/2007,29-05-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,(0370)621298,(0370)621298,admin@iainmataram.ac.id,iainmataram.ac.id,,
Nusa Tenggara Barat,Kota Mataram,Ampenan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/85BBE6F3-9F4C-4A0A-95DD-377E9ED91D80,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018126,Institut Keguruan Dan Ilmu Pendidikan Mataram,70018126,,KEC. AMPENAN,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,INDONESIA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,831/KPT/I/2019,23-09-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,
Nusa Tenggara Barat,Kota Mataram,Ampenan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/62D2D517-0D9C-43FE-96FE-F05BD7514D75,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019309,Poltekkes Kemenkes Mataram,70019309,Jl. Praburangkasari Dasan Cermen Mataram,BANJAR,KEC. AMPENAN,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,NEGERI,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,355/E/O/2012,10-10-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,0370-621383,0370-631160,poltekkes.mataram@yahoo.co.id,http,-8.607105100000,116.130386200000
Nusa Tenggara Barat,Kota Mataram,Ampenan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9BEF3E46-0416-4D11-BFBF-A5F970C55AC3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50205435,Sekolah Tinggi Ilmu Administrasi Mataram,50205435,Jalan Bung Karno No.60 Pesongoran Mataram NTB,AMPENAN SELATAN,KEC. AMPENAN,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,030701989,24-05-1989,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-8.600406000000,116.112630000000
Nusa Tenggara Barat,Kota Mataram,Ampenan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/984844B5-152B-47AE-B197-9753FA0C72A9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50205436,Sekolah Tinggi Ilmu Ekonomi 45 Mataram,50205436,Jl Bung Karno Pesonggoran Pagutan,BINTARO,KEC. AMPENAN,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,0348091,19-06-1991,,,Silakan Upload SK,,,0 m2,1.,2.,,(0370) 637076,(0370) 637076,,,-8.589987000000,116.112500200000
Nusa Tenggara Barat,Kota Mataram,Ampenan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ACC200C5-D9E1-46AA-9486-BC88B25147F7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50205437,Sekolah Tinggi Ilmu Ekonomi AMM,50205437,Jalan Pendidikan No 1,AMPENAN SELATAN,KEC. AMPENAN,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,42D02005,12-04-2005,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-8.587262200000,116.101019100000
Nusa Tenggara Barat,Kota Mataram,Ampenan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DCE11DEE-9A80-40E4-86B6-E53DF52F5D5E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019876,Sekolah Tinggi Ilmu Ekonomi Nasional,70019876,Jalan Cempaka No 5,AMPENAN SELATAN,KEC. AMPENAN,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,10YPNSKVIII1987,01-09-1987,,,Silakan Upload SK,,,0 m2,1.,2.,,0370-638-169,0370-638-169,steknasmataram@gmail.com,https,-8.580270400000,116.104539400000
