prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur
Jawa Timur,Kab. Lamongan,Sukorame,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/25C57BBD-6A53-4BD8-8528-73B26E1B5242,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016608,Akademi Keperawatan Pemkab Lamongan,70016608,Jalan Kusuma Bangsa No 7A,SEMBUNG,KEC. SUKORAME,KAB. LAMONGAN,PROV. JAWA TIMUR,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,354/E/O/2012,10-10-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,(0322) 324352,(0322) 324352,akperlamongan@yahoo.com,www.akperkablamongn.ac.id,,
Jawa Timur,Kab. Lamongan,Sukorame,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2F921B4B-123A-4115-A5CE-611E952230F1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018071,Institut Agama Islam Tarbiyatut Tholabah Lamongan Jawa Timur,70018071,Jln. Raya Daendles Nomor. 01 Desa Kranji Kec. Paciran,MRAGEL,KEC. SUKORAME,KAB. LAMONGAN,PROV. JAWA TIMUR,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Nomor,22-12-2016,,,Silakan Upload SK,,,0 m2,1.,2.,,(0322) - 4662547,,iaitabah@iai-tabah.ac.id,http,112.379646900000,-6.875451900000
Jawa Timur,Kab. Lamongan,Sukorame,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9176315C-5755-4663-879A-1573351EF9D9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018177,Institut Pesantren Sunan Drajat Lamongan,70018177,,KEC. SUKORAME,KAB. LAMONGAN,PROV. JAWA TIMUR,INDONESIA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Nomor,11-06-2015,,,Silakan Upload SK,,,0 m2,1.,2.,,0322 3326799,0322 665415,info@insud.ac.id,insud.ac.id,-6.880933400000,112.390422800000
Jawa Timur,Kab. Lamongan,Sukorame,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA5A75D1-6D87-487E-84F8-1E850DFFD03D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018212,Institut Teknologi dan Bisnis Ahmad Dahlan Lamongan,70018212,,KEC. SUKORAME,KAB. LAMONGAN,PROV. JAWA TIMUR,INDONESIA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,940/M/2020,06-10-2020,,,Silakan Upload SK,,,0 m2,1.,2.,,,0322 - 315987,kampusahmaddahlan@gmail.com,https,-7.123202000000,112.418128300000
Jawa Timur,Kab. Lamongan,Sukorame,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7F09583-B66D-43C5-B1C1-B2E97AFE9849,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019775,Sekolah Tinggi Ilmu Al-Qur'an Dan Sains Al-Ishlah Lamongan Jawa Timur,70019775,,KEC. SUKORAME,KAB. LAMONGAN,PROV. JAWA TIMUR,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Nomor,09-12-2016,,,Silakan Upload SK,,,0 m2,1.,2.,,,,stiqsisendang@gmail.com,https,-6.894797000000,112.342800000000
Jawa Timur,Kab. Lamongan,Sukorame,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AF0BDA04-0467-4A1C-9CDF-FD60029C1E3C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020200,Sekolah Tinggi Ilmu Tarbiyah Al-Fattah Siman Lamongan,70020200,PP. AL-FATTAH SIMAN SEKARAN LAMONGAN,KEC. SUKORAME,KAB. LAMONGAN,PROV. JAWA TIMUR,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,nomor,19-06-1990,,,Silakan Upload SK,,,0 m2,1.,2.,,0322-3382086,0322-3382086,stitaf@gmail.com,www.stitaf.ac.id,-7.045953000000,112.286343000000
Jawa Timur,Kab. Lamongan,Sukorame,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D6E6445-387A-444D-B575-8A9F98077ABE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021034,"STAI Muhammadiyah Paciran, Lamongan",70021034,"Jln. Raya Daendels KM 74,2 Paciran Lamongan 62264 Jawa Timur",MRAGEL,KEC. SUKORAME,KAB. LAMONGAN,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,01-04-2010,,,Silakan Upload SK,,,0 m2,1.,2.,,,,staim.paciran@yahoo.co.id,https,-7.426607900000,112.576574500000
Jawa Timur,Kab. Lamongan,Sukorame,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/19592C20-05ED-49D3-A05B-9332B0A77FA0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021075,STAI Raden Qosim Lamongan,70021075,Jl. Raden Qosim No.88 RT,MRAGEL,KEC. SUKORAME,KAB. LAMONGAN,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Dj.I/302/2008,04-09-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,(0322) 611303,(0322) 665415,stairasunandrajat@yahoo.com,www.staira.ac.id,,
Jawa Timur,Kab. Lamongan,Sukorame,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/35806B99-90C4-45D8-BA87-911A36664605,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021103,STAI Sunan Drajat Lamongan,70021103,Jln. K.H. Musthofa Kranji Paciran Lamongan,SEWOR,KEC. SUKORAME,KAB. LAMONGAN,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Nomor,16-02-1995,,,Silakan Upload SK,,,0 m2,1.,2.,,(0322) 663163,(0322) 663163,staidra_kranji@yahoo.co.id,www.staidra.ac.id,,
Jawa Timur,Kab. Lamongan,Sukorame,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5FB1ABE4-26C0-47A0-8D13-61E5F5C0EC13,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20541453,STIKES Muhammadiyah Lamongan,20541453,"Jalan Raya Plalangan, Plosowahyu Km 02 Lamongan",KEC. SUKORAME,KAB. LAMONGAN,PROV. JAWA TIMUR,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,14DDA1972,10-02-1972,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,
