prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Barat,Kab. Tasikmalaya,Sukaresik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/948A7701-6DB6-43BD-A6C0-EE78DAB4F295,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708267,MIN 4 Tasikmalaya,60708267,Jl.Ciawi-Panumbangan No. 86  Kp. Sudimara Ds. Sukaratu Kec. Sukaresik,MARGAMULYA,KEC. SUKARESIK,KAB. TASIKMALAYA,PROV. JAWA BARAT,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,,,Keputusan Menteri Agama No 212 Tahun 2015,27-07-2015,Lihat SK Operasional,2019-01-23 09,A,0,,2.,,,,,,-7.154800000000,108.181900000000,0,134,146,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Tasikmalaya,Sukaresik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/919F0E16-83CB-439E-AA33-56FAF01A944F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708268,MIS AL BURHAN,60708268,kp. karanganyar ds. cipondok kec. sukaresik kab. tasikmalaya,CIPONDOK,KEC. SUKARESIK,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,1/YAI/VII/1967,17-07-1967,1/10/23/09/063,05-02-1981,Lihat SK Operasional,2020-07-22 21,A,0,,2.,,,,,,-7.154600000000,108.169800000000,0,90,85,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Tasikmalaya,Sukaresik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B611002-28ED-4026-85A6-8E39D107C86F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69956156,MIS Darul Hikmah,69956156,Bojongsoban 002/009,TANJUNGSARI,KEC. SUKARESIK,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,Lainnya,,0234/IPM/2016,20-06-2016,Nomor 490 Tahun 2016,20-06-2016,Lihat SK Operasional,2023-04-11 09,A,0,,2.,,,,,,.000000000000,.000000000000,0,30,37,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Tasikmalaya,Sukaresik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F99CC94-A4D9-4D46-B56B-7D03EBB23518,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708269,MIS LENGKONGRASA,60708269,Kp. Sukamanah RT/RW 01/08,SUKAPANCAR,KEC. SUKARESIK,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,1/10/23/09/060,05-02-1981,10.06/4/PP.00.4/777/2010,15-06-2010,Lihat SK Operasional,2019-11-27 10,A,0,,2.,,,,,,-7.133900000000,108.174700000000,0,53,55,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Tasikmalaya,Sukaresik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5620F88A-2612-4667-AE66-BB917A1EA433,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708270,MIS MUHARA,60708270,Kp. Muhara,BANJARSARI,KEC. SUKARESIK,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,1/10/23/09,05-02-1981,32-06/MI/183/2010,15-06-2010,Lihat SK Operasional,2019-10-01 13,B,0,,2.,,,,,,-7.145900000000,108.176800000000,0,80,64,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Tasikmalaya,Sukaresik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/92BABEC1-7AD2-4124-BA42-E32C766DDB9A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708271,MIS SUKAMENAK,60708271,Cimanggu Pst. Rt.14 Rw. 07,SUKAMENAK,KEC. SUKARESIK,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,1/10/23/09/064,05-02-1981,32-06/MI/184/2010,15-06-2010,Lihat SK Operasional,2019-12-19 09,A,0,,2.,,,,,,-7.167500000000,108.174500000000,0,109,107,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Tasikmalaya,Sukaresik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7DBC3E4-3DC2-4CCD-A361-2490ACBAF4D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20278578,MTs Al Mutaaly,20278578,Bojongsoban RT. 02 RW. 08,TANJUNGSARI,KEC. SUKARESIK,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,Wi/1/HK  008/262/1994,19-09-1994,D/W.i/MT/356/94,23-08-1994,Lihat SK Operasional,2019-12-26 12,B,0,,2.,,,,,,-7.152200000000,108.199000000000,0,44,45,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Tasikmalaya,Sukaresik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D5FA8BD2-3E79-44F1-9329-E5B57DEB5A37,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20278576,MTSS AL MISFALAH,20278576,Jl. Hanjuangresik Kp. Kubang Buleud 05/02,SUKARATU,KEC. SUKARESIK,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-7.157300000000,108.186100000000,0,15,12,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Tasikmalaya,Sukaresik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/16883880-67F0-46EE-8370-FB312A3AF6FA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20278577,MTSS AL MUNAWWAROH,20278577,Komplek Pesantren Al Munawwaroh Dusun Cideres Rt.022 Rw.011,SUKAMENAK,KEC. SUKARESIK,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,2/10/23/09/12,05-02-1981,2/10/23/09/12,05-02-1981,Lihat SK Operasional,2019-12-16 12,,0,,2.,,,,,,-7.175700000000,108.190700000000,0,53,55,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Tasikmalaya,Sukaresik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F488AC88-8146-4ECE-AAA6-955CBC3DC81A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20278579,MTSS DARUL HIKMAH,20278579,Komplek Bale Desa Sukapancar,SUKAPANCAR,KEC. SUKARESIK,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-7.142200000000,108.180000000000,0,92,91,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
