prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Maluku,Kab. Maluku Tenggara,Manyeuw,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E06805FB-30F5-E011-BD41-D7102194D8D3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60100780,SD INPRES SELAYAR,60100780,OHOI SELAYAR,SELAYAR,KEC. MANYEUW,KAB. MALUKU TENGGARA,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,332/1987,01-04-1997,421.2/317/2022,10-06-2022,Lihat SK Operasional,2022-06-13 11,Sertifikat Kedaluwarsa,"1,656",1. -,2. -,PLN,,,sdn.inpres.selayar01@gmail.com,,-5.705220000000,132.649653300000,12,33,30,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,2,9,0,0,3,6,6,0,0,1,11,1,5,6,2,1,2,2,2,2,1,4,8,1,1,1,1,1,1,6,0,0,0,1,0,0,0,,,
Maluku,Kab. Maluku Tenggara,Manyeuw,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/605E7BFB-30F5-E011-9D0E-3D2152240BAA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60100910,SD NASKAT DEBUT,60100910,Desa Debut,DEBUT,KEC. MANYEUW,KAB. MALUKU TENGGARA,PROV. MALUKU,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN KATOLIK KEUSKUPAN AMBOINA (YPKKA),AM4775,03/SK/YPKKA/I/2012,30-01-2012,503/01/DPMPTSP/VIII/2020,28-08-2021,Lihat SK Operasional,2020-08-29 19,B,"5,500",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdnk.debut@gmail.com,,-5.739680000000,132.684151700000,9,54,51,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,1,2,6,0,1,2,3,3,2,1,3,6,1,7,1,1,0,3,1,0,2,2,1,8,1,1,1,1,1,1,1,2,3,0,0,1,0,0,,,
Maluku,Kab. Maluku Tenggara,Manyeuw,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80C77AFB-30F5-E011-A8B7-F7BCCD2F5FF6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60100874,SD NASKAT DON BOSCO NGILNGOF,60100874,Ngilngof,NGILNGOF,KEC. MANYEUW,KAB. MALUKU TENGGARA,PROV. MALUKU,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN KATOLIK KEUSKUPAN AMBOINA (YPKKA),AM4775,03/SK/YPKKA/I/2012,30-01-2012,503/01/DPMPTSP/VIII/2020,28-08-2020,Lihat SK Operasional,2020-09-08 07,B,"330,600",1. -,2. Telkom Speedy,PLN,97124,,donboscow.ngilngof@gmail.com,http,-5.672163300000,132.643760000000,8,63,64,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,4,8,0,0,0,0,6,2,0,2,6,2,3,3,0,0,3,2,0,2,1,1,7,1,1,1,1,1,1,2,4,0,0,0,0,1,0,,,
Maluku,Kab. Maluku Tenggara,Manyeuw,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30B97AFB-30F5-E011-AA95-FDBB838F76DD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60100892,SD NASKAT NAMAR,60100892,Desa Namar,NAMAR,KEC. MANYEUW,KAB. MALUKU TENGGARA,PROV. MALUKU,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN KATOLIK KEUSKUPAN AMBOINA (YPKKA),AM4775,03/SK/YPKKA/I/2012,30-01-2012,503/01/DPMPTSP/VIII/2020,22-07-1993,Lihat SK Operasional,2020-09-08 07,A,"10,000",1. -,2. Telkomsel Flash,PLN,0,0,namarnaskat1232@gmail.com,,-5.698203300000,132.655855000000,9,54,52,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,2,9,0,0,0,0,4,5,0,5,4,1,7,1,0,1,2,0,0,5,1,3,6,1,1,1,1,1,1,0,2,0,4,0,0,0,1,,,
Maluku,Kab. Maluku Tenggara,Manyeuw,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80BB7BFB-30F5-E011-9F34-FF33DEFF18C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60100873,SD NASKAT NGAYUB,60100873,DESA NGAYUB,NGAYUB,KEC. MANYEUW,KAB. MALUKU TENGGARA,PROV. MALUKU,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN KATOLIK KEUSKUPAN AMBOINA (YPKKA),AM4775,03/SK/YPKKA/I/2012,30-01-2012,503/01/DPMPTSP/VIII/2020,08-08-2020,Lihat SK Operasional,2020-08-29 19,B,"8,208",1. Telkomsel Flash,2. -,PLN,,,luly@gmail.com,,-5.683886700000,132.698486700000,5,29,19,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,1,0,5,0,0,0,0,1,4,0,2,3,0,2,3,0,0,0,0,0,3,2,0,5,1,1,1,1,1,1,3,0,3,0,0,0,1,0,,,
Maluku,Kab. Maluku Tenggara,Manyeuw,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C08C7CFB-30F5-E011-807A-61AA5A87B5EB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60100875,SD NASKAT OHOILILIR,60100875,Ohoililir,OHOILILIR,KEC. MANYEUW,KAB. MALUKU TENGGARA,PROV. MALUKU,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN KATOLIK KEUSKUPAN AMBOINA (YPKKA),AM4775,03/SK/YPKKA/I/2012,30-01-2012,503/01/DPMPTSP/VIII/2020,28-08-2020,Lihat SK Operasional,2020-09-08 07,B,"2,000",1. -,2. -,PLN,,,yanri.jamlean@gmail.com,,-5.652266700000,132.639110000000,4,27,15,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,0,4,0,0,0,0,3,0,1,2,2,0,3,1,0,0,1,1,0,1,1,1,3,1,1,1,1,1,1,0,0,6,0,0,1,0,0,,,
Maluku,Kab. Maluku Tenggara,Manyeuw,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0CB04FB-30F5-E011-8932-699F47DE9056,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60103254,SD NEGERI INPRES RUMADIAN,60103254,Jln. Karel Sadsuitubun Rumadian,RUMADIAN,KEC. MANYEUW,KAB. MALUKU TENGGARA,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.9/60/2014,17-04-2014,421.9/60/2014,17-04-2014,Lihat SK Operasional,2022-08-29 14,Sertifikat Kedaluwarsa,"2,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,gugus3keikecil@gmail.com,,-5.743080900000,132.686703800000,10,55,50,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,3,0,1,2,9,0,0,1,3,6,1,0,3,7,0,7,3,0,1,2,0,0,4,3,2,8,1,1,1,1,1,1,3,0,0,3,0,0,1,0,,,
Maluku,Kab. Maluku Tenggara,Manyeuw,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A04E05FB-30F5-E011-ACB0-2D9356564144,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60100755,SD NEGERI OHOILUK,60100755,Dusun Ohoiluk,OHOILUK,KEC. MANYEUW,KAB. MALUKU TENGGARA,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,07-01-1986,,01-01-1910,Silakan Upload SK,,C,"2,050",1. -,2. -,PLN,,,ohoiluksd@gmail.com,,-5.709784600000,132.701777100000,6,15,8,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",0,0,1,2,6,0,0,0,1,1,4,0,3,3,0,5,1,0,1,1,1,0,3,0,0,6,1,1,1,1,1,1,0,0,0,6,1,0,0,0,,,
Maluku,Kab. Maluku Tenggara,Manyeuw,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5010BEFB-30F5-E011-8E3C-CF5834B96DC8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60103293,SMP NEGERI 1 KEI KECIL,60103293,Desa Debut,DEBUT,KEC. MANYEUW,KAB. MALUKU TENGGARA,PROV. MALUKU,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,8292/0/1978,09-02-1978,,01-01-1910,Silakan Upload SK,,B,"7,740",1. Telkomsel Flash,2. Telkom Astinet,PLN,,,smpn1keke@gmail.com,,-5.737858300000,132.684633300000,25,64,57,5,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"2,400",9,2,1,0,17,0,0,8,10,6,9,0,4,21,1,15,9,4,6,4,1,3,4,3,7,18,,,,,,,0,9,0,0,1,0,0,0,1,2,2
Maluku,Kab. Maluku Tenggara,Manyeuw,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7080BEFB-30F5-E011-8200-6D7FF992FC25,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60103305,SMP NEGERI 9 KEI KECIL,60103305,Ngilngof,NGILNGOF,KEC. MANYEUW,KAB. MALUKU TENGGARA,PROV. MALUKU,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,42KTAUN2006,17-07-2006,,01-01-1910,Silakan Upload SK (link file tidak valid) => [348059-825521--],2020-08-28 07,B,"10,800",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,,,-5.672200000000,132.645600000000,8,38,20,3,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"1,300",3,1,1,2,6,0,0,2,4,0,3,1,4,4,0,6,2,2,0,1,4,0,0,1,4,4,,,,,,,0,0,3,0,0,0,1,0,1,1,1
