prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Nusa Tenggara Barat,Kota Mataram,Cakranegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D1349EF2-BAD1-45DD-8764-54C2111A1FD9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60722110,MIN 3 KOTA MATARAM,60722110,TGH. ARSAD NO.13 KR. KEMONG,KEC. CAKRANEGARA,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,INDONESIA,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-8.571289000000,116.147308000000,0,302,275,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Nusa Tenggara Barat,Kota Mataram,Cakranegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/01AA37BF-5153-460F-B87A-B31647E75CE5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60722101,MIS HAQQUL YAQIN NW,60722101,JL. P. DIPONEGORO,CAKRANEGARA UTARA,KEC. CAKRANEGARA,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-8.583728000000,116.133232000000,0,65,43,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Nusa Tenggara Barat,Kota Mataram,Cakranegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/94BDB0C6-CE92-4B54-A962-6F895226B339,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60722104,MIS MIKRAJUL ISHLAH,60722104,JL.CANDI ROROJOGGRANG NO. 10 GETAP,KEC. CAKRANEGARA,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,INDONESIA,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-8.564087000000,116.136396000000,0,135,123,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Nusa Tenggara Barat,Kota Mataram,Cakranegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EF0F6F33-2834-4BE8-BD51-BC5C7DA620DB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60722106,MIS QUBBATUL ISLAM,60722106,JL. ADE IRMA SURYANI GG. UNGGAS II,KARANG TALIWANG,KEC. CAKRANEGARA,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,MI,Kementerian Agama,,,Wx/I-b 494 1996,05-08-1996,Wx/I-b 494 1996,05-08-1996,Lihat SK Operasional,2021-04-02 09,B,0,,2.,,,,,,-8.584038000000,116.106035000000,0,147,132,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Nusa Tenggara Barat,Kota Mataram,Cakranegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B8071338-4F05-42BC-8A7D-0535F8FE0123,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50223228,MTSS HAQQUL YAQIN NW,50223228,JL. P. DIPONEGORO 38 SAYANG-SAYANG,SAYANG SAYANG,KEC. CAKRANEGARA,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-8.607298000000,116.127776000000,0,52,42,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Nusa Tenggara Barat,Kota Mataram,Cakranegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FEE26D43-6F90-4999-A800-64E0FCAD2CC1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69941521,MTsS Qubbatul Islam,69941521,Jln. Ade Irma Suryani Gg. Unggas IV Karang Taliwang,KARANG TALIWANG,KEC. CAKRANEGARA,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,MTs,Kementerian Agama,Lainnya,,NOMOR.KW.19.1/2/201.H/2015,15-07-2015,NOMOR.KW.19.1/2/201.H/2015,14-07-2015,Lihat SK Operasional,2021-04-23 09,B,0,,2.,,,,,,-8.578500000000,116.128500000000,0,23,24,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Nusa Tenggara Barat,Kota Mataram,Cakranegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7023A8E3-023C-E111-83F3-0D8723FF2910,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50204547,SD K SANTO ANTONIUS CAKRANEGARA,50204547,Jln. Pejanggik 113,CAKRANEGARA BARAT,KEC. CAKRANEGARA,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Insan Mandiri Denpasar,AM4970,495/I.20.F5/I/88,20-08-1988,1009/YSCL/DP.2/1986,15-10-1986,Lihat SK Operasional,2020-09-24 10,A,"3,380",1. -,2. Telkom Speedy,PLN,0370632090,0370632090,sdk.st.antonius.cakra@gmail.com,http,-8.586592000000,116.122495000000,28,173,169,15,Sehari Penuh/5 hari,,2022/2023-2,"6,568",18,1,1,2,0,0,18,13,25,0,3,0,8,20,0,19,9,7,8,6,2,3,1,1,9,19,0,18,0,0,0,1,0,0,SD 2013,Tidak Ada,3,2,2,3,3,2,,,
Nusa Tenggara Barat,Kota Mataram,Cakranegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C007D4E2-023C-E111-9D4B-D112885D3DB3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50204544,SD NEGERI 1 CAKRANEGARA,50204544,Jl. Elang No.18 Cakranegara,CAKRANEGARA BARAT,KEC. CAKRANEGARA,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,292 / VIII / 2001,20-09-1915,05/HP/PEM/BPN/1989,01-01-1910,Lihat SK Operasional,2022-07-21 05,A,"1,992",1. Smartfren,2. Lainnya (Serat Optik),PLN,,0370643906,sdn_1cakra@yahoo.com,http,-8.584983000000,116.126125000000,24,262,243,17,Double Shift/6 hari,,2022/2023-2,"4,000",12,0,1,8,11,4,0,9,15,1,6,2,12,12,0,18,6,4,5,5,1,2,3,4,10,14,10,1,1,0,0,1,0,0,SD 2013,Smartfren,3,3,3,3,3,2,,,
Nusa Tenggara Barat,Kota Mataram,Cakranegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C009D5E2-023C-E111-91E5-097546C7D217,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50204642,SD NEGERI 10 CAKRANEGARA,50204642,Jl. Panca Usaha No.23 Cakranegara,CILINAYA,KEC. CAKRANEGARA,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,292/VIII/2001,07-08-2001,292/VIII/2001,07-08-2001,Lihat SK Operasional,2022-08-15 08,A,"1,964",1. XL (GSM),2. Lainnya (Serat Optik),PLN,,3707502786,sdn10cakra@gmail.com,https,-8.589400000000,116.122800000000,18,190,183,13,Pagi/6 hari,,2022/2023-2,"1,300",12,0,1,2,10,4,0,4,10,1,5,2,10,8,0,14,4,4,3,6,0,1,3,1,7,11,12,0,0,0,1,0,0,0,SD 2013,XL (GSM),2,2,2,2,3,2,,,
Nusa Tenggara Barat,Kota Mataram,Cakranegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C024D5E2-023C-E111-9071-8135ED1329E5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50204654,SD NEGERI 11 CAKRANEGARA,50204654,Jl. Gora No.27 Cakranegara,CAKRANEGARA UTARA,KEC. CAKRANEGARA,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,01-01-1958,01-01-1958,292/VIII/2001,07-08-2001,Lihat SK Operasional,2022-07-21 10,A,"1,052",1. Telkom Speedy,2. Telkom Speedy,PLN,,647094,sdn11cakra@gmail.com,,-8.581845000000,116.133202000000,15,172,159,11,Double Shift/6 hari,,2022/2023-2,"5,000",4,0,1,2,8,4,0,3,10,0,4,1,8,7,0,12,3,5,2,4,1,1,1,1,3,12,0,4,0,2,0,1,0,0,SD 2013,Telkom Speedy,1,2,2,2,2,2,,,
