prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jambi,Kab. Bungo,Jujuhan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/14EB82AD-9732-48A0-8AD1-743F326C2F5B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69822422,MTSS Nurul Iman,69822422,Jl.Lintas Jujuhan Km. 4,RANTAU PANJANG,KEC. JUJUHAN,KAB. BUNGO,PROV. JAMBI,SWASTA,MTs,Kementerian Agama,Lainnya,,Kw.05.4/4/PP.03.2/781/2012,03-05-2012,Kd.05.08/6/HK.00.5/237/2014,28-11-2014,Lihat SK Operasional,2020-07-30 14,C,0,,2.,,,,,,-1.387612000000,101.742118000000,0,32,33,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jambi,Kab. Bungo,Jujuhan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/204F8A5C-0C26-E111-A3F1-2B17E5354A2F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10500987,SD NEGERI 021II RANTAU IKIL,10500987,Rantau Ikil,RANTAU IKIL,KEC. JUJUHAN,KAB. BUNGO,PROV. JAMBI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,02-02-1978,,01-01-1910,Silakan Upload SK,,B,"2,150",1. -,2. Telkomsel Flash,PLN,,,sdn21rantauikil@gmail.com,,-1.338600000000,101.747100000000,9,62,62,6,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,0,3,0,0,6,8,0,1,0,1,8,0,6,3,6,1,1,0,0,0,1,4,5,6,0,0,0,0,1,0,0,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Jambi,Kab. Bungo,Jujuhan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/007B8E5D-0C26-E111-9822-37F4923520DC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10500968,SD NEGERI 035II JUMBAK,10500968,Desa Jumbak,JUMBAK,KEC. JUJUHAN,KAB. BUNGO,PROV. JAMBI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1976,,01-01-1910,Silakan Upload SK,,B,"4,875",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,cheic_r@yahoo.co.id,,-1.271300000000,101.833600000000,7,67,65,6,Pagi/6 hari,,2022/2023-2,"1,200",6,0,1,2,4,0,0,3,4,1,1,1,3,4,0,3,4,1,2,2,0,0,1,1,3,4,0,5,1,0,0,1,0,0,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Jambi,Kab. Bungo,Jujuhan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50788D5C-0C26-E111-ABC2-51635D231DDF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10500628,SD NEGERI 043II TANJUNG BELIT,10500628,TANJUNG BELIT,TANJUNG BELIT,KEC. JUJUHAN,KAB. BUNGO,PROV. JAMBI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,0,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"4,950",1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,,sdn43tanjungbelit@gmail.com,,-1.386900000000,101.723700000000,11,101,87,7,Pagi/6 hari,,2022/2023-2,"2,300",9,0,1,1,5,0,0,6,7,1,3,0,4,7,0,10,1,2,3,3,1,1,0,1,2,9,8,0,1,0,0,1,0,0,SD 2013,Telkomsel Flash,1,1,1,1,2,1,,,
Jambi,Kab. Bungo,Jujuhan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40B88D5C-0C26-E111-9EB2-F136D2B7FCDE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10500631,SD NEGERI 046II SIRIH SEKAPUR,10500631,Desa Sirih Sekapur,SIRIH SEKAPUR,KEC. JUJUHAN,KAB. BUNGO,PROV. JAMBI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421/01/SDN-46/1982,14-06-1982,,01-01-1910,Silakan Upload SK (link file tidak valid) => [745712-837052--],2022-12-19 00,B,"7,500",1. Telkomsel Flash,2. -,PLN,,,rusydi900216@gmail.com,,-1.345800000000,101.726300000000,8,71,47,6,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,0,1,0,0,7,7,0,1,0,2,6,0,7,1,2,1,4,1,0,0,0,1,7,0,6,0,0,0,1,0,0,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Jambi,Kab. Bungo,Jujuhan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0A5A75D-0C26-E111-A9ED-91076000BDB4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10500638,SD NEGERI 053II PENUAL,10500638,PENUAL,UJUNG TANJUNG,KEC. JUJUHAN,KAB. BUNGO,PROV. JAMBI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,01-01-1982,,01-01-1910,Silakan Upload SK,,B,"1,000",1. -,2. Telkomsel Flash,PLN,,,sdpenual53@gmail.com,,-1.328800000000,101.717200000000,9,40,30,6,Pagi/6 hari,,2022/2023-2,"1,300",0,0,1,0,3,0,0,6,7,1,0,1,1,8,0,7,2,3,2,2,0,0,1,1,1,8,0,0,0,6,1,0,0,0,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Jambi,Kab. Bungo,Jujuhan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0652960-0C26-E111-87C3-8B0DA08DE057,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10500619,SD NEGERI 066II SIMPANG RANTAU IKIL,10500619,Simpang Rantau Ikil,RANTAU IKIL,KEC. JUJUHAN,KAB. BUNGO,PROV. JAMBI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421/01/SDN-066/1980,01-01-1982,,01-01-1910,Silakan Upload SK,,B,"5,895",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdn66.simp.rantauikil@gmail.com,,-1.328500000000,101.754600000000,11,118,102,9,Pagi/6 hari,,2022/2023-2,900,6,0,2,0,3,0,0,8,8,1,1,1,1,10,0,10,1,7,0,1,0,0,1,2,2,9,0,6,0,0,1,0,1,0,SD 2013,Telkomsel Flash,2,2,1,2,1,1,,,
Jambi,Kab. Bungo,Jujuhan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50C9BF5C-0C26-E111-AD10-798372F8DBFC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10500667,SD NEGERI 083II RANTAU PANJANG,10500667,Rantau Panjang,RANTAU PANJANG,KEC. JUJUHAN,KAB. BUNGO,PROV. JAMBI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,15-12-2006,,01-01-1910,Silakan Upload SK (link file tidak valid) => [745844-14773--],2022-12-19 13,C,"3,447",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn_rantaupanjang@yahoo.co.id,,-1.281500000000,101.813100000000,9,82,77,7,Pagi/6 hari,,2022/2023-2,900,4,0,1,0,3,0,0,6,7,0,1,1,1,8,1,6,2,5,2,0,0,0,0,2,3,6,0,4,0,2,0,1,0,0,SD 2013,Telkomsel Flash,1,1,1,1,1,2,,,
Jambi,Kab. Bungo,Jujuhan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0DF8B5C-0C26-E111-863B-67FE97243CBD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10500646,SD NEGERI 096II UJUNG TANJUNG,10500646,Ujung Tanjung,UJUNG TANJUNG,KEC. JUJUHAN,KAB. BUNGO,PROV. JAMBI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,31-12-1982,,01-01-1910,Silakan Upload SK,,B,"5,000",1. Telkom Speedy,2. Telkom Speedy,PLN,,,sdnno96ujungtanjung@gmail.com,,-1.390900000000,101.733700000000,8,55,43,6,Pagi/6 hari,,2022/2023-2,900,4,0,1,0,6,0,0,2,2,1,3,2,2,6,2,5,1,0,1,2,0,1,1,3,1,7,1,0,3,2,1,0,0,0,SD 2013,Telkom Speedy,1,1,1,1,1,1,,,
Jambi,Kab. Bungo,Jujuhan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40905C5C-0C26-E111-868A-891E4E7C16D0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10500578,SD NEGERI 120II PULAU JELMU,10500578,PULAU JELMU,PULAU JELMU,KEC. JUJUHAN,KAB. BUNGO,PROV. JAMBI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1980,,01-01-1910,Silakan Upload SK,,B,"4,576",1. Telkomsel Flash,2. -,PLN,,,sdnpulaujelmu818@gmail.com,,-1.349500000000,101.746900000000,10,67,88,6,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,0,7,0,0,3,6,2,1,1,2,8,0,6,4,0,4,1,0,0,2,3,1,9,0,6,0,0,0,0,1,1,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
