prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Tengah,Kab. Semarang,Tengaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2704056-3BCA-4EFF-AB6D-D3491C27C483,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60712885,MIS AL MANAR,60712885,Jl. Masjid An-Nur RT 07 RW 01,BENER,KEC. TENGARAN,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,Lk/3.c/147/Pgm/MI/1978,02-01-1978,Lk/3.c/147/Pgm/MI/1978,02-01-1978,Lihat SK Operasional,2016-08-22 09,B,0,,2.,,,,,,-7.378600000000,110.519100000000,0,19,19,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Semarang,Tengaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B81BB97-7D79-4F2B-852C-A42E5E38E442,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60712879,MIS DARUL ULUM,60712879,Dsn. Gatak RT 34 RW 08,SUGIHAN,KEC. TENGARAN,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,K/2285/IV/75,10-01-1975,K/2285/IV/75,10-01-1975,Lihat SK Operasional,2019-11-14 12,B,0,,2.,,,,,,-7.448600000000,110.552600000000,0,93,101,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Semarang,Tengaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F923017-D9A2-4BA7-9461-95ABCDF02CB6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60712884,MIS KARANGDUREN,60712884,Dsn. Wedilelo RT 34 RW 08,KARANGDUREN,KEC. TENGARAN,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,137/MI/1978,02-01-1978,137/MI/1978,02-01-1978,Lihat SK Operasional,2017-09-18 09,A,0,,2.,,,,,,-7.385400000000,110.517800000000,0,137,132,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Semarang,Tengaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A5894C16-8501-4067-9801-C64CBD8B25ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60712883,MIS KLERO,60712883,Dsn. Ngadirno RT 17 RW 04,KLERO,KEC. TENGARAN,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,Lk/5.c/142/Pgm/MI/1978,01-02-1978,Lk/5.c/142/Pgm/MI/1978,01-02-1978,Lihat SK Operasional,2017-08-10 12,B,"1,237",,2.,,,,,,-7.411800000000,110.509700000000,0,150,128,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Semarang,Tengaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/67980E89-8506-4B2B-BDB3-D2652B779374,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60712887,MIS MIFTAHUL HUDA,60712887,Dsn. Banjari RT 19 RW 07,CUKIL,KEC. TENGARAN,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,Lk/3.c/145/Pgm/MI/1978,02-01-1978,Lk/3.c/145/Pgm/MI/1978,02-01-1978,Lihat SK Operasional,2017-09-08 08,B,0,,2.,,,,,,-7.400600000000,110.531900000000,0,48,43,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Semarang,Tengaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10C20A96-7A7E-463E-84C3-6A45E790FBB2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60712889,MIS MIFTAHUL ISLAMIYAH,60712889,Dsn. Gumuk RT 01 RW 01,REGUNUNG,KEC. TENGARAN,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Semarang,AX6414,K/2286/III/75,10-01-1975,Lk/3.c/98/Pgm/MI/1978,02-01-1978,Lihat SK Operasional,2016-08-05 15,A,0,,2.,,,,,,-7.410800000000,110.531600000000,0,61,49,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Semarang,Tengaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4F911B87-45CD-45F0-B8BB-1C7EB4C57516,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60712882,MIS MIFTAHUL ULUM,60712882,Jl. Masjid Besar Dsn. Miri,DUREN,KEC. TENGARAN,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,Lk/3.c/99/Pgm/MI 1978,02-01-1978,Lk/3.c/99/Pgm/MI 1978,02-01-1978,Lihat SK Operasional,2017-08-10 22,B,974,,2.,,,,,,-7.428391000000,110.522699000000,0,68,66,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Semarang,Tengaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/18FFFE15-8996-4057-BE56-207EBE1BCBBD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69854228,MIS NU SITI HAJAR,69854228,Jl. Raya Salatiga-Solo Km. 11 No. 51,TENGARAN,KEC. TENGARAN,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Lainnya,AX6414,Kd.11.22/2/PP.00.4/2016/2013,31-12-2013,Kd.11.22/2/PP.00.4/2016/2013,31-12-2013,Lihat SK Operasional,2017-08-23 07,B,0,,2.,,,,,,-7.418600000000,110.523600000000,0,56,43,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Semarang,Tengaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ADF5E09D-2951-443B-9724-F7D8B42578A0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60712878,MIS NURUL ULUM,60712878,Jl. Ponpes Buq Dsn. Gading RT 31 RW 07,DUREN,KEC. TENGARAN,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,Lk/3.c/140/Pgm/MI/1978,02-01-1978,Lk/3.c/140/Pgm/MI/1978,02-01-1978,Lihat SK Operasional,2017-09-08 09,B,0,,2.,,,,,,-7.425900000000,110.557100000000,0,24,36,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Semarang,Tengaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20881162-65D1-4D91-816F-D8950D91F04C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69928036,MIS PROGRAM KHUSUS AL IKHLAS TENGARAN,69928036,Jl. Masjid Besar,TENGARAN,KEC. TENGARAN,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Lainnya,AX6414,Kw/MI/22/2015,02-03-2015,Kw/MI/22/2015,02-03-2015,Lihat SK Operasional,2017-09-12 07,B,0,,2.,,,,,,-7.421100000000,110.520100000000,0,278,275,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
