prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Papua Selatan,Kab. Merauke,Muting,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E07D9440-31F5-E011-91A8-7FD6BC56AB12,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69725726,SD INPRES MUTING 10,69725726,Jalur 6 AFKAB MAKMUR,AFKAB MAKMUR,KEC. MUTING,KAB. MERAUKE,PROV. PAPUA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"14,280",1. -,2. -,PLN,,,sdinpresmuting10@gmail.com,,-7.133600000000,140.724300000000,3,10,11,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",3,0,0,2,1,0,0,2,2,1,0,0,0,3,1,2,0,0,1,1,0,1,0,0,2,1,1,1,1,1,1,1,0,0,3,0,0,0,0,0,,,
Papua Selatan,Kab. Merauke,Muting,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/908C9440-31F5-E011-831A-CB0D86BF6819,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300759,SD INPRES MUTING 11,60300759,Muting 11,MANWAY BOP,KEC. MUTING,KAB. MERAUKE,PROV. PAPUA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"10,000",1. Lainnya,2. Telkom Speedy,PLN,,,sdinpresmuting11@yahoo.com,,-7.189100000000,140.676300000000,5,20,19,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya,"1,300",3,0,0,0,4,0,0,1,3,0,2,0,1,4,0,3,2,2,1,0,0,1,0,1,1,4,1,1,1,1,1,1,3,0,0,0,0,0,0,0,,,
Papua Selatan,Kab. Merauke,Muting,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50449440-31F5-E011-A55C-79A6AD2B0C73,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300754,SD INPRES MUTING 6,60300754,Jl. R.A Kartini,SIGABEL JAYA,KEC. MUTING,KAB. MERAUKE,PROV. PAPUA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,10-01-1994,421/460/202,04-07-2022,Silakan Upload SK (link file tidak valid) => [772177-912730--],2023-02-08 09,C,"10,000",1. -,2. -,PLN,,,sdmuting6@gmail.com,,-7.371000000000,140.566800000000,10,62,48,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,0,2,5,0,0,5,5,3,1,1,3,7,0,6,4,2,2,1,1,2,2,0,2,8,1,1,1,1,1,1,6,0,0,0,0,0,0,0,,,
Papua Selatan,Kab. Merauke,Muting,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0529440-31F5-E011-920A-5D5ACC900E3F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69725727,SD INPRES MUTING 7,69725727,Jalan Duku,SEED AGUNG,KEC. MUTING,KAB. MERAUKE,PROV. PAPUA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"25,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sd.in.muting7@gmail.com,,-7.060200000000,140.714900000000,10,59,59,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,2,0,0,0,8,0,0,2,2,1,7,0,4,6,0,8,2,2,0,0,1,0,5,2,4,6,1,1,1,1,1,1,0,2,0,4,0,0,0,0,,,
Papua Selatan,Kab. Merauke,Muting,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/806F9440-31F5-E011-A379-F122BB0BFB13,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300751,SD INPRES MUTING 9,60300751,Jalan Simpati,ANDAITO,KEC. MUTING,KAB. MERAUKE,PROV. PAPUA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1910,421/647/2022,15-11-2022,Lihat SK Operasional,2023-01-10 10,C,"20,000",1. -,2. -,PLN,,,sdinpresmuting9@gmail.com,,-7.092300000000,140.782800000000,3,32,30,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,3,0,0,2,3,0,0,0,0,2,1,0,2,1,0,3,0,0,0,1,0,1,1,0,1,2,1,1,1,1,1,1,0,3,0,0,0,0,0,0,,,
Papua Selatan,Kab. Merauke,Muting,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20619440-31F5-E011-AC4E-ADDC848B534A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300752,SD INPRES MUTING VIII,60300752,Muting VIII,ENGGOL JAYA,KEC. MUTING,KAB. MERAUKE,PROV. PAPUA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1910,,01-01-1910,Silakan Upload SK (link file tidak valid) => [739073-710036--],2022-11-28 04,C,"30,000",1. -,2. -,PLN & Diesel,,,sdinpresmuting865@gmail.com,,-7.093200000000,140.640400000000,5,58,57,6,SD 2013,Double Shift/6 hari,,2022/2023-2,Tidak Ada,"1,299",6,0,0,0,3,0,0,2,2,1,2,0,2,3,1,3,1,1,0,2,0,1,1,0,1,4,1,1,1,1,1,1,2,3,1,0,0,0,0,0,,,
Papua Selatan,Kab. Merauke,Muting,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A057FA40-31F5-E011-8282-2976A9E24384,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300537,SD YPK PAKHAS,60300537,Pachas,PACHAS,KEC. MUTING,KAB. MERAUKE,PROV. PAPUA SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PSW YPK Merauke,AJ4195,,01-01-1910,,01-01-1910,Silakan Upload SK,,Tidak Terakreditasi,"10,000",1. -,2. -,PLN,,,,,-7.214000000000,140.622600000000,3,33,26,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",8,0,0,2,1,0,0,2,3,0,0,0,0,3,2,1,0,0,1,0,0,2,0,0,1,2,1,1,1,1,1,1,8,0,0,0,0,0,0,0,,,
Papua Selatan,Kab. Merauke,Muting,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E082FA40-31F5-E011-984F-29319B7E7FFE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69727982,SD YPK WAAN,69727982,"Kampung Waan, Waan,  Merauke - Papua",WAN,KEC. MUTING,KAB. MERAUKE,PROV. PAPUA SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PSW YPK Merauke,AJ4195,NOMOR,25-10-1948,NOMOR,30-10-2014,Lihat SK Operasional,2022-08-30 00,C,"20,000",1. -,2. -,Tenaga Surya,,,sdypkwaan2@gmail.com,,-7.382600000000,140.594200000000,0,43,37,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,3,0,0,0,0,0,0,,,
Papua Selatan,Kab. Merauke,Muting,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0FD3041-31F5-E011-9B86-E76D49AC6771,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300543,SD YPPK BOHA,60300543,Kampung Boha,BOHA,KEC. MUTING,KAB. MERAUKE,PROV. PAPUA SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN DAN PERSEKOLAHAN KATOLIK MERAUKE,AJ4188,09,03-01-1969,422/020/B.SD/2020,06-11-2020,Lihat SK Operasional,2020-11-20 01,Tidak Terakreditasi,"4,200",1. -,2. -,Tidak Ada,0,,sdyppkboha@yahoo.com,,-7.290600000000,140.599800000000,4,26,39,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,3,0,0,0,0,0,0,4,4,0,0,0,1,3,2,1,1,2,1,0,1,0,0,0,2,2,1,1,1,1,1,1,0,0,3,0,0,0,0,0,,,
Papua Selatan,Kab. Merauke,Muting,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4074FA40-31F5-E011-B1DA-4D8E1226DFDC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300582,SD YPPK KOLAM,60300582,Kolam,KOLAM,KEC. MUTING,KAB. MERAUKE,PROV. PAPUA SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN DAN PERSEKOLAHAN KATOLIK MERAUKE,AJ4188,90/OKW/NZ.Merauke-33,01-01-1910,421/175/2020,21-10-2020,Lihat SK Operasional,2020-10-30 09,C,"5,000",1. -,2. -,PLN,,,sdyppkkolam1928@gmail.com,,-7.254600000000,140.435500000000,0,48,51,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,3,0,0,0,0,,,
