prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Riau,Kab. Kampar,Kampar Kiri Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4E5C2720-9EC8-47C8-9983-605A8964EE40,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69957761,Lpm Tanjung Karang,69957761,Tanjung Karang - Batusasak,TANJUNG KARANG,KEC. KAMPAR KIRI HULU,KAB. KAMPAR,PROV. RIAU,SWASTA,MTs,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,.000000000000,.000000000000,0,8,12,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Riau,Kab. Kampar,Kampar Kiri Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8CB96755-0BF5-46BC-A7AB-2171EB1A8D08,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69754461,MTSS LPM GEMA,69754461,DESA GEMA,GEMA,KEC. KAMPAR KIRI HULU,KAB. KAMPAR,PROV. RIAU,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-.157366000000,101.078431000000,0,72,47,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Riau,Kab. Kampar,Kampar Kiri Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20A867C7-1311-E211-92A3-D94E5579F761,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69787625,SDN 008 PANGKALAN KAPAS,69787625,PANGKALAN KAPAS,PANGKALAN KAPAS,KEC. KAMPAR KIRI HULU,KAB. KAMPAR,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,420/Dikpora BP/2010/1266,01-01-1981,421/Dikpora-Sekr/12076,29-07-2022,Lihat SK Operasional,2022-10-02 19,C,"2,900",,2.,,,,,,-.205200000000,100.809100000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,SD 2013,,,,,,,,,,
Riau,Kab. Kampar,Kampar Kiri Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0336AC7-1311-E211-B5A3-6D881325501C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10400424,UPT SD NEGERI 001 GEMA,10400424,JL. H. AHMAD NO.02  GEMA,GEMA,KEC. KAMPAR KIRI HULU,KAB. KAMPAR,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,420/Dikpora BP/2010/1266,01-01-1979,421/Dikpora-Sekr/12076,29-07-2022,Lihat SK Operasional,2022-10-02 19,B,"8,162",1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,0,sdn.gema@yahoo.com,,-.149719600000,101.071701300000,13,91,84,7,Pagi/6 hari,,2022/2023-2,900,4,2,1,1,6,0,0,7,7,2,4,0,4,9,0,9,4,0,3,4,0,3,1,2,3,10,0,1,3,2,0,0,1,0,SD 2013,2,1,1,1,1,1,Telkomsel Flash,,,
Riau,Kab. Kampar,Kampar Kiri Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20FFE1C7-2FF5-E011-BE4C-17B2B12E1252,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10400415,UPT SD NEGERI 002 TANJUNG BELIT,10400415,TANJUNG BELIT,TANJUNG BELIT,KEC. KAMPAR KIRI HULU,KAB. KAMPAR,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/Dikpora BP/2010/1266,01-01-1982,421/Dikpora-Sekr/12076,29-07-2022,Lihat SK Operasional,2022-10-02 19,B,"3,816",1. -,2. Telkomsel Flash,PLN,,,tanjungbelit002@yahoo.com,,-.310800000000,101.127800000000,9,41,36,6,Pagi/6 hari,,2022/2023-2,900,7,0,0,0,6,0,0,3,3,0,3,3,7,2,1,7,1,0,0,3,1,2,0,3,3,6,0,2,5,0,0,0,0,0,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Riau,Kab. Kampar,Kampar Kiri Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20006AC7-1311-E211-87D5-4971EBB196F6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10400591,UPT SD NEGERI 003 TANJUNG BELIT SELATAN,10400591,TANJUNG BELIT SELATAN,TANJUNG BELIT SELATAN,KEC. KAMPAR KIRI HULU,KAB. KAMPAR,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,420/Dikpora BP/2010/1266,01-01-1980,421/Dikpora-Sekr/12076,29-07-2022,Lihat SK Operasional,2022-10-02 19,C,"15,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn003tbs@gmail.com,,.196300000000,100.660400000000,11,75,60,7,Pagi/6 hari,,2022/2023-2,900,5,0,0,2,4,1,0,6,7,1,3,0,4,7,1,10,0,0,4,2,1,3,0,1,4,7,5,0,0,0,0,0,0,0,SD 2013,1,1,1,1,2,1,Telkomsel Flash,,,
Riau,Kab. Kampar,Kampar Kiri Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E002E1C7-2FF5-E011-9203-A9D2CE322409,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10400600,UPT SD NEGERI 004 BATU SANGGAN,10400600,JL. SEI. SUBAYANG BATU SANGGAN,BATU SANGGAN,KEC. KAMPAR KIRI HULU,KAB. KAMPAR,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/Dikpora BP/2010/1266,02-01-1978,421/Dikpora-Sekr/12076,29-07-2022,Lihat SK Operasional,2022-10-02 19,B,"1,596",1. -,2. -,Tidak Ada,,,sdnegeribts@gmail.com,,-.249700000000,101.024700000000,9,12,16,6,Pagi/6 hari,,2022/2023-2,0,6,0,0,0,3,0,0,6,6,1,2,0,3,6,0,8,1,0,3,2,1,1,2,0,5,4,0,0,6,0,0,0,0,1,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Riau,Kab. Kampar,Kampar Kiri Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60CCE0C7-2FF5-E011-9478-45FF036AA8C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10494758,UPT SD NEGERI 005 AUR KUNING,10494758,DESA AUR KUNING,AUR KUNING,KEC. KAMPAR KIRI HULU,KAB. KAMPAR,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/Dikpora BP/2010/1266,01-01-1979,421/Dikpora-Sekr/12076,29-07-2022,Lihat SK Operasional,2022-10-02 19,C,"2,500",1.,2.,Diesel,,,,,-.261400000000,101.049000000000,9,43,23,6,Pagi/6 hari,,2022/2023-2,0,6,0,0,0,6,0,0,3,3,1,4,1,5,4,0,5,4,0,2,1,1,0,1,4,4,5,2,3,1,0,0,0,0,0,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Riau,Kab. Kampar,Kampar Kiri Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90531729-4CC4-E211-90C9-BB45CF0B0283,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10494763,UPT SD NEGERI 006 KOTA LAMA,10494763,KOTA LAMA,KOTA LAMA,KEC. KAMPAR KIRI HULU,KAB. KAMPAR,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/Dikpora BP/2010/1266,03-01-1977,421/Dikpora-Sekr/12076,29-07-2022,Lihat SK Operasional,2022-10-02 19,C,"3,808",1. -,2. -,PLN,,,sdn006kotalama@yahoo.com,,-.153200000000,101.016100000000,9,8,10,5,Pagi/6 hari,,2022/2023-2,900,5,0,0,0,4,0,0,5,5,2,2,0,3,6,1,8,0,0,2,3,1,1,0,2,4,5,0,2,3,0,0,0,0,0,SD 2013,0,1,1,1,1,1,Tidak Ada,,,
Riau,Kab. Kampar,Kampar Kiri Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/601CE1C7-2FF5-E011-9006-2D0E59B3C3FF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10400605,UPT SD NEGERI 007 LUDAI,10400605,LUDAI,LUDAI,KEC. KAMPAR KIRI HULU,KAB. KAMPAR,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/Dikpora BP/2010/1266,02-01-1978,421/Dikpora-Sekr/12076,29-07-2022,Lihat SK Operasional,2022-10-02 19,C,"3,600",1. -,2. -,Tidak Ada,,,sdn007ludai@yahoo.com,,-.182300000000,100.876600000000,4,12,12,6,Pagi/6 hari,,2022/2023-2,0,4,0,0,0,1,0,0,3,3,0,1,0,2,2,0,3,1,1,0,2,0,0,1,0,3,1,2,2,0,0,0,0,0,0,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
