prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6
Gorontalo,Kab. Gorontalo Utara,Tomilito,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/908DECD0-6585-E111-8E8E-6728F3A95A01,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500399,SMP NEGERI 1 TOMILITO,40500399,Jln Trans Sulawesi,DAMBALO,KEC. TOMILITO,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,10-01-1998,-420/DIKPORA-KAB/SEK/1294/VIII/2016,20-09-1999,Lihat SK Operasional,2016-08-18 11,A,"9,900",1. -,2. Lainnya (Wavelan),PLN,0,,smpnegeri1tomilito@gmail.com,,.882900000000,122.942900000000,15,52,69,6,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,200",9,2,1,1,12,0,0,3,6,0,8,1,8,7,1,13,1,4,2,2,3,0,3,1,3,12,2,2,2,9,0,0,0,0,1,0,0,,,,,,
Gorontalo,Kab. Gorontalo Utara,Tomilito,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0F4E103-4EF7-44C2-A927-363203FA6859,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69788500,MTsS AR RAYYAN,69788500,JLN. TRANS SULAWESI KM 17.,DAMBALO,KEC. TOMILITO,KAB. GORONTALO UTARA,PROV. GORONTALO,SWASTA,MTs,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,.903700000000,122.949700000000,0,24,32,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Gorontalo,Kab. Gorontalo Utara,Tomilito,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0699DD0-6585-E111-9827-5169E98CF0DA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500690,SD NEGERI 1 TOMILITO,40500690,Dusun Hukolo,DAMBALO,KEC. TOMILITO,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,014/K.D/VII/1984,04-12-1948,,01-01-1910,Silakan Upload SK,,B,"4,320",1. Telkomsel Flash,2. -,PLN,,,ngabito.nurdin@yahoo.com,,.878000000000,122.939100000000,8,36,40,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,0,6,0,0,0,3,2,0,3,5,0,3,0,6,2,0,8,0,2,3,2,1,0,0,0,2,6,,,,0,6,0,0,0,0,0,2,1,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Tomilito,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0929DD0-6585-E111-A9E6-A3801399F0C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500606,SD NEGERI 2 TOMILITO,40500606,JALAN TRANS SULAWESI,HUIDU MELITO,KEC. TOMILITO,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,06-01-1953,,01-01-1910,Silakan Upload SK,,B,"2,542",1. -,2. -,PLN,,,sdn2tomilito@gmail.com,,.923300000000,122.965100000000,8,42,30,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,6,0,0,0,3,1,0,4,6,0,2,0,2,6,0,8,0,0,2,4,2,0,0,0,3,5,,,,0,0,6,0,0,0,0,1,1,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Tomilito,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6056BDD0-6585-E111-9594-E1AA8A83DF06,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500323,SD NEGERI 3 TOMILITO,40500323,Dusun Bengel,MUTIARA LAUT,KEC. TOMILITO,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,Dinas Pendidikan Gorontalo Utara,31-05-1954,420/Dikpora-Kab/Dikdas/108.a/IX/2015,31-08-2015,Lihat SK Operasional,2019-07-04 22,C,"1,500",1. -,2. -,PLN,0,0,sdn3tomilito@yahoo.com,,.963800000000,122.949100000000,8,35,20,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,6,0,1,0,4,0,0,4,6,1,1,0,3,5,0,5,3,1,3,1,0,0,2,1,4,4,,,,0,6,0,0,0,0,1,0,1,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Tomilito,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4029BDD0-6585-E111-A096-9395C9AE6BEE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500615,SD NEGERI 4 TOMILITO,40500615,Dusun Datahu,BUBODE,KEC. TOMILITO,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,22-05-1959,,01-01-1910,Silakan Upload SK,,B,"3,720",1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,,tomilitosdn4@gmail.com,,.879900000000,122.967800000000,8,92,81,7,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,450,3,0,1,0,2,4,0,2,6,0,1,1,3,5,0,7,1,2,0,3,1,0,0,2,1,7,,,,0,3,0,4,0,1,0,0,2,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Tomilito,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2040BDD0-6585-E111-BAE5-413590045D71,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500478,SD NEGERI 5 TOMILITO,40500478,Jalan trans sulawesi,JEMBATAN MERAH,KEC. TOMILITO,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,20-10-1975,,01-01-1910,Silakan Upload SK,,B,"5,600",1. -,2. Telkom Speedy,PLN,0,,sdn5tomilito105@gmail.com,,.847900000000,122.917700000000,7,59,54,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,0,2,4,3,0,0,5,1,1,0,5,2,0,7,0,0,1,0,3,1,2,0,0,7,,,,6,0,0,0,0,0,0,1,1,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Tomilito,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0A89DD0-6585-E111-9C97-C187C2141DDA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40501811,SD NEGERI 6 TOMILITO,40501811,Jl. Trans Sulawesi Dusun Biluanga,MOLANTADU,KEC. TOMILITO,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,07-01-1978,,01-01-1910,Silakan Upload SK (link file tidak valid) => [329823-759573--],2020-08-24 19,B,"1,224",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn6tomilito@gmail.com,http,.913200000000,122.950800000000,8,45,65,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,449,6,0,1,2,6,1,0,1,2,2,3,1,5,3,0,5,3,1,3,0,0,0,1,3,3,5,,,,3,3,0,0,0,0,1,0,1,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Tomilito,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60D49DD0-6585-E111-8640-6F8142164750,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500344,SD NEGERI 7 TOMILITO,40500344,Dusun Samia,TANJUNG KARANG,KEC. TOMILITO,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"3,680",1. -,2. -,PLN,,,sdn7tomilito@gmail.com,,.940400000000,122.987800000000,6,99,80,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,200",6,0,1,0,2,0,0,4,4,0,2,0,1,5,0,4,2,1,1,0,2,0,1,1,1,5,,,,0,1,5,0,1,0,0,0,1,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Tomilito,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0BAECD0-6585-E111-B68B-33CB0B4C3E2F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40501791,SMP NEGERI 2 TOMILITO,40501791,Jalan Trans Sulawesi,HUIDU MELITO,KEC. TOMILITO,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK (link file tidak valid) => [688763-256878--],2022-08-28 22,B,"12,504",1. Lainnya (Satelit),2. Telkomsel Flash,PLN,,,smpn2tomilito@gmail.com,,.925200000000,122.965800000000,10,41,40,3,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Satelit),900,4,0,1,2,4,3,0,3,7,0,3,0,2,8,0,5,5,2,3,2,0,0,1,2,4,6,1,1,1,2,2,0,0,1,0,0,0,,,,,,
