prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Noemuti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4051446B-13FF-E111-B610-BFC3E5DFC8AF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69728328,SD NEGERI BAKI SONBAY,69728328,Bakisonbay,BIJELI,KEC. NOEMUTI,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,Kimp.601/IMB/14/N/2008,01-08-1980,570/421.1/211/DPMPTSP,06-09-2022,Lihat SK Operasional,2022-09-08 09,B,"10,080",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,adhybukou@gmail.com,,-9.588100000000,124.490100000000,8,59,53,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,1,3,5,0,0,3,4,0,4,0,5,3,0,6,2,1,0,4,1,0,0,2,2,6,1,1,1,1,1,1,0,6,0,0,0,1,0,0,,,
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Noemuti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00FE436B-13FF-E111-96B6-6971F75E34D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300958,SD NEGERI INPRES FATUMUTI,50300958,Fatumuti,FATUMUTI,KEC. NOEMUTI,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,NOMOR 40 TAHUN 1984,03-07-1984,Nomor 570/421.1/66/DPMPTSP,10-02-2003,Lihat SK Operasional,2023-02-21 08,B,"30,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdfatumuti@gmail.com,http,-9.567300000000,124.484700000000,8,68,69,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"13,000",6,0,1,2,6,0,0,2,2,0,4,2,6,2,0,8,0,0,1,2,0,1,1,3,2,6,1,1,1,1,1,1,6,0,0,0,1,0,0,0,,,
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Noemuti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8049456B-13FF-E111-B1A7-89D93EEAB56C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50307347,SD NEGERI KECIL KIUOLA,50307347,Kiuola,KIUOLA,KEC. NOEMUTI,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1913 Tahun 2010,31-12-2010,,01-01-1910,Silakan Upload SK,,C,"6,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnkecilkiuola@yahoo.com,http,-9.579600000000,124.462900000000,9,29,34,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,1,1,4,2,0,3,5,1,3,0,3,6,0,8,1,1,2,0,2,1,2,1,3,6,1,1,1,1,1,1,6,0,0,0,1,0,0,0,,,
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Noemuti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60F7446B-13FF-E111-96B0-05B610009361,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50307349,SD NEGERI KECIL NEOFMOLO,50307349,Neofmolo,BANFANU,KEC. NOEMUTI,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1913 Tahun 2010,31-12-2010,1913 TAHUN 2011,18-07-2005,Silakan Upload SK (link file tidak valid) => [770429-660224--],2023-02-06 08,,"1,000",1. -,2. Telkomsel Flash,PLN,,,sdn.neofmolo@yahoo.co.id,,-9.568500000000,124.455300000000,8,31,33,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",6,0,1,0,5,2,0,1,4,2,2,0,3,5,0,7,1,0,1,5,0,0,1,1,5,3,1,1,1,1,1,1,6,0,0,0,1,0,0,0,,,
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Noemuti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8020456B-13FF-E111-B5D8-D38FFFAEAC0A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50307351,SD NEGERI KECIL UIMONI,50307351,Uimoni,POPNAM,KEC. NOEMUTI,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,19132010,31-12-2010,,01-01-1910,Silakan Upload SK,,C,"1,500",1. Telkom Speedy,2. Telkom Speedy,PLN,,,sdnuimoni@gmail.com,,-9.629900000000,124.528600000000,6,30,19,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,900,0,0,0,0,1,1,0,4,5,1,0,0,0,6,0,5,1,0,0,3,0,2,1,0,2,4,1,1,1,1,1,1,0,0,0,7,0,0,0,1,,,
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Noemuti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B081436B-13FF-E111-BBFE-E5BD5D829D6F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300922,SD NEGERI NIFUBOKE,50300922,Nifuboke,NIFUBOKE,KEC. NOEMUTI,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,41,01-05-1975,Pend.422/79/Dispenpora/TTU/2019,28-02-2019,Lihat SK Operasional,2020-11-23 07,B,"120,800",1. Telkomsel Flash,2. -,PLN,,,sdnnifuboke@yahoo.com,,-9.573700000000,124.487900000000,7,66,66,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,1,2,6,1,0,0,1,1,5,0,5,2,0,6,1,0,0,2,2,1,0,2,2,5,1,1,1,1,1,1,6,0,0,0,1,0,0,0,,,
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Noemuti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00D5436B-13FF-E111-A44E-41F7A4915A88,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300936,SD NEGERI NUNHALA,50300936,Nunhala,NOEBAUN,KEC. NOEMUTI,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1910,01-01-1910,570/421.1/77/DPMPTSP,01-01-1983,Lihat SK Operasional,2023-03-21 14,,"14,427",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnnunhala2020@gmail.coM,,-9.617500000000,124.490300000000,9,79,78,7,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,200",7,0,1,1,6,0,0,3,3,1,5,0,5,4,0,7,2,1,0,2,4,0,0,2,3,6,1,1,1,2,1,1,3,0,4,0,0,1,0,0,,,
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Noemuti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10A3446B-13FF-E111-BB96-AF7CD07C7141,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50301025,SD NEGERI SENFATU,50301025,Senfatu,NOEBAUN,KEC. NOEMUTI,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"11,589",1. Telkomsel Flash,2. Telkomsel Flash,Lainnya,,,senfatu18@yahoo.com,,-9.447538000000,124.449691000000,7,20,17,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"5,500",7,0,2,2,4,0,0,3,3,1,3,0,3,4,0,4,3,0,0,3,0,2,1,1,3,4,1,1,1,1,1,1,7,0,0,0,2,0,0,0,,,
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Noemuti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3027446B-13FF-E111-AA41-9F19DF9A3584,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50301046,SD NEGERI TOBALA,50301046,Tobala,POPNAM,KEC. NOEMUTI,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,No.40 Tahun 1984,03-07-1984,570/421.1/76/DPMPTSP,16-02-2023,Lihat SK Operasional,2023-03-28 08,C,"253,828",1. XL (GSM),2. XL (GSM),PLN,,,sdn.tobala@yahoo.com,,-9.614400000000,124.539100000000,7,30,33,6,SD 2013,Pagi/6 hari,,2022/2023-2,XL (GSM),900,6,0,2,1,3,0,0,4,4,1,2,0,2,5,0,7,0,0,0,1,3,2,0,1,4,3,1,1,1,1,1,1,6,0,0,0,2,0,0,0,,,
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Noemuti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0DD0754-E22D-E211-9AD9-B7FDF5BA133D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50301066,SDK KIUOLA,50301066,Jln. Lotto Kiuola,KIUOLA,KEC. NOEMUTI,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Snuna,AM5445,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"10,118",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdk.kiuola@gmail.com,,-9.586500000000,124.460700000000,7,42,41,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,1,2,0,0,0,7,7,0,0,0,1,6,0,6,1,0,2,4,0,0,0,1,3,4,1,1,1,1,1,1,6,0,0,0,1,0,0,0,,,
