prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Utara,Kab. Batubara,Air Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/523D22D1-9D54-42ED-95FC-4917F188CEAD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60704006,MIS AL - WASHLIYAH PASAR LAPAN,60704006,JL. H. JAFAR NASUTION DUSUN IV DESA PASAR LAPAN,PASAR LAPAN,KEC. AIR PUTIH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,Lainnya,,,01-01-1900,,,Silakan Upload SK,,B,0,,2.,,,,,,3.278230000000,99.362311000000,0,69,40,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Batubara,Air Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2FCEDC0C-E388-455B-8307-B5B8111F6D3C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60727249,MIS AL AZZURA TANAH MERAH,60727249,JLN DATUK UMAR PLANGKI,TANAH MERAH,KEC. AIR PUTIH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,Lainnya,,,14-07-2010,,,Silakan Upload SK,,C,0,,2.,,,,,,3.269500000000,99.364100000000,0,59,41,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Batubara,Air Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/91E113B6-B022-42C2-B2C8-70686F136694,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60704003,MIS GUPPI TANJUNG KUBAH,60704003,JL. SYARIFUDDIN TANJUNG KUBAH,TANJUNG KUBAH,KEC. AIR PUTIH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,Lainnya,,,01-01-1900,,,Silakan Upload SK,,B,0,,2.,,,,,,3.563063000000,99.020210000000,0,96,77,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Batubara,Air Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A3E0616A-9731-4546-B0D8-DEEC7459704D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60704004,MIS MUHAMMADIYAH ARAS,60704004,DUSUN II PASAR I NO.60 ARAS,ARAS,KEC. AIR PUTIH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Batubara,AO5511,,,,,Silakan Upload SK,,B,0,,2.,,,,,,3.289369000000,99.387975000000,0,57,56,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Batubara,Air Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1836292B-592B-40F2-9F8B-FDEC8B1D8F6A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60704005,MIS YAPI SIPARE PARE,60704005,"JL. MEDAN-KISARAN KM 101 KEC. AIR PUTIH, DUSUN I SIPARE PARE",ARAS,KEC. AIR PUTIH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,3.298700000000,99.359100000000,0,107,101,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Batubara,Air Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5FB9CFCE-4975-4476-AE38-A547AACA5FAE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69995265,MTs DARUL ILMI,69995265,"Jalan Lintas Sumatera Km 111, Dusun Kelembis",SUKARAJA,KEC. AIR PUTIH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,Lainnya,,812,18-07-2019,812,18-07-2019,Lihat SK Operasional,2021-02-18 09,B,0,,2.,,,,,,.000000000000,.000000000000,0,47,41,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Batubara,Air Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B6AC77A-A6A1-411D-83D5-87CD9683BDDE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264504,MTSS AL - WASHLIYAH TANJUNG KUBAH,10264504,JLN SYARIFUDDIN NO. 10,TANJUNG KUBAH,KEC. AIR PUTIH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,3.286000000000,99.373900000000,0,146,139,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Batubara,Air Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/663F6CCD-C30C-4353-90E9-4CF26FAC38ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70006436,MTSS AL MUMTAZ BATU BARA,70006436,"JL. PASAR LAPAN, DUSUN MELAYU, DESA PERKOTAAN",PERKOTAAN,KEC. AIR PUTIH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,Lainnya,,331,20-01-1900,331,20-01-1900,Lihat SK Operasional,2020-12-29 08,,"3,700",,2.,,,,,,.000000000000,.000000000000,0,0,95,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Batubara,Air Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E47EB413-DDBD-48F3-844C-26AA9E806B5A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264506,MTSS YAPI SIPARE-PARE,10264506,JL. LINTAS SUMATERA NO. 42 SIPARE PARE,TANAH MERAH,KEC. AIR PUTIH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,3.299200000000,99.359000000000,0,109,109,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Batubara,Air Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4A2C33C4-AE36-4368-B292-7EDAF1927753,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70032587,SD SWASTA AL-FATIH,70032587,JL. Rambate Rata Raya,INDRASAKTI,KEC. AIR PUTIH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.2/04/005/SD/YA-BB/2022,01-08-2022,503/0001/IOSS/DPM-PSTP/IV/2022,21-04-2022,Lihat SK Operasional,2022-08-26 09,,"3,960",,2.,,,,,,.000000000000,.000000000000,4,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,5,0,4,0,0,0,0,4,0,0,4,3,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,SD 2013,,,,,,,,,,
