prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Utara,Kab. Minahasa Selatan,Amurang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/38535CBE-59A1-4028-ADC0-33D1290BFE3A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60723360,MIS ALKHAIRAAT AMURANG,60723360,AMURANG,BUYUNGON,KEC. AMURANG,KAB. MINAHASA SELATAN,PROV. SULAWESI UTARA,SWASTA,MI,Kementerian Agama,,,20 Tahun 2012,12-04-2012,62 Tahun 2010,21-09-2010,Lihat SK Operasional,2020-09-06 10,C,0,,2.,,,,,,1.183300000000,124.570400000000,0,64,60,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sulawesi Utara,Kab. Minahasa Selatan,Amurang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5EE61A9-77D8-44FD-97ED-553626BA21CA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60723359,MIS MUH. AMURANG,60723359,AMURANG,RANOYAPO,KEC. AMURANG,KAB. MINAHASA SELATAN,PROV. SULAWESI UTARA,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,1.119153000000,124.630197000000,0,51,32,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sulawesi Utara,Kab. Minahasa Selatan,Amurang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A67E9E97-0F16-454E-9F08-CC308512A55C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40105204,MTSS ALKHAIRAAT AMURANG,40105204,AMURANG,BUYUNGON,KEC. AMURANG,KAB. MINAHASA SELATAN,PROV. SULAWESI UTARA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,1.183300000000,124.570400000000,0,37,44,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sulawesi Utara,Kab. Minahasa Selatan,Amurang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/409695AC-30F5-E011-85BD-B951919B9387,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102158,SD ADVENT AMURANG,40102158,Uwuran Dua,UWURAN DUA,KEC. AMURANG,KAB. MINAHASA SELATAN,PROV. SULAWESI UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Advent,AK8066,027/DKM-DP/SK/XI/1963,08-11-1963,KEP. 268/I 16.6/Ic 90,25-09-1990,Lihat SK Operasional,2023-03-08 12,C,630,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdadventamurang@gmail.com,,1.183776700000,124.576375000000,6,51,32,6,Sehari Penuh/5 hari,,2022/2023-2,899,6,0,0,0,0,0,4,3,6,0,0,0,3,3,0,3,3,0,1,2,0,1,0,2,0,6,0,0,6,0,0,0,0,0,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Selatan,Amurang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E00A95AC-30F5-E011-AD4C-3D61EF5CE663,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102164,SD GMIM AMURANG,40102164,Ling 8,RANOYAPO,KEC. AMURANG,KAB. MINAHASA SELATAN,PROV. SULAWESI UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan GMIM Ds.A.Z.R.Wenas,AJ2216,374508,01-08-1965,33/BAP S/M-SULUT/I/2013,01-01-1910,Silakan Upload SK,,B,"2,100",1. -,2. -,PLN,,,sdgmimamurang1@gmail.com,,1.184000000000,124.571000000000,5,105,82,6,Sehari Penuh/5 hari,,2022/2023-2,450,3,0,0,1,2,0,0,3,3,0,0,2,4,1,0,3,2,0,0,1,0,0,3,1,1,4,0,1,2,3,0,0,0,1,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Selatan,Amurang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A02795AC-30F5-E011-9EB1-4DAF11060757,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102180,SD GMIM BITUNG,40102180,Ling 1,BITUNG,KEC. AMURANG,KAB. MINAHASA SELATAN,PROV. SULAWESI UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan GMIM Ds.A.Z.R.Wenas,AJ2216,,01-01-1910,268/I.16.6/IC-90,25-09-1990,Silakan Upload SK,,B,"3,750",1. -,2. -,PLN,,,sdgmimbitung2020@gmail.com,,1.190363300000,124.581066700000,4,66,44,6,Pagi/6 hari,,2022/2023-2,400,6,0,1,2,1,0,1,2,3,1,0,0,3,1,0,2,2,1,0,0,0,1,2,0,1,3,4,1,1,0,1,0,0,0,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Selatan,Amurang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/101995AC-30F5-E011-99D1-5B2D1CF27777,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102184,SD GMIM BUYUNGON,40102184,Buyungon,BUYUNGON,KEC. AMURANG,KAB. MINAHASA SELATAN,PROV. SULAWESI UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AJ2216,USd.15/I/25/69,01-07-1969,USd.15/I/25/69,01-07-1969,Silakan Upload SK,,B,"1,539",1. Telkomsel Flash,2. -,PLN,,,,,1.179023300000,124.568608300000,6,81,62,6,Sehari Penuh/5 hari,,2022/2023-2,"1,200",6,0,1,1,4,0,2,0,2,2,1,1,7,-1,0,5,1,0,0,0,0,0,5,1,0,6,6,0,0,0,1,0,0,0,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Selatan,Amurang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/802B66AC-30F5-E011-AA48-23CF1321FD48,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102257,SD INPRES AMURANG,40102257,Uwuran Dua,UWURAN DUA,KEC. AMURANG,KAB. MINAHASA SELATAN,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-04-1974,,01-01-1910,Silakan Upload SK,,C,"3,600",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdinpresamurang@gmail.com,,1.181031700000,124.580918300000,6,41,43,6,Pagi/6 hari,,2022/2023-2,0,4,0,1,2,4,0,0,2,2,0,1,3,5,1,0,4,2,0,1,1,0,0,1,3,0,6,4,0,0,2,1,0,0,0,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Selatan,Amurang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E08966AC-30F5-E011-A30C-0B1F0AA8D62F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40101927,SD INPRES KILOMETER TIGA,40101927,Kilometer Tiga,KILOMETER TIGA,KEC. AMURANG,KAB. MINAHASA SELATAN,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"2,150",1. -,2. Telkom Speedy,PLN,,,,,1.158803300000,124.583000000000,5,37,23,6,Sehari Penuh/5 hari,,2022/2023-2,900,6,0,1,2,2,0,0,3,3,2,0,0,2,3,0,4,1,0,0,1,0,1,2,1,2,3,6,0,0,0,1,0,0,0,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Selatan,Amurang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A01C66AC-30F5-E011-B4C7-EDF71D980C1E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40103916,SD INPRES RANOKETANG TUA,40103916,Jl. Perkebunan Jaga 3,RANOKETANG TUA,KEC. AMURANG,KAB. MINAHASA SELATAN,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1976,,01-01-1910,Silakan Upload SK,,C,"1,035",1. Telkomsel Flash,2. -,PLN,,,,,1.121386700000,124.611400000000,6,43,51,6,Sehari Penuh/5 hari,,2022/2023-2,900,6,0,1,1,6,0,0,0,0,1,5,0,3,3,1,4,1,0,0,1,0,2,3,0,0,6,6,0,0,0,1,0,0,0,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
