prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Tenggara,Kota Kendari,Baruga,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2135BC0-E704-4955-A862-52106E7B7080,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69989671,SD SYAHID AL- KHALIFAH,69989671,Jl. Salomo,BARUGA,KEC. BARUGA,KOTA KENDARI,PROV. SULAWESI TENGGARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN SYAHID AL-KHALIFA,AX6246,60,25-07-2013,485 TAHUN 2018,25-04-2018,Lihat SK Operasional,2019-08-15 08,B,"1,178",1. -,2. Telkom Astinet,PLN,,,sdsyahidalkhalifah019@gmail.com,https,-4.038000000000,122.491200000000,16,180,145,11,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"2,300",11,0,0,2,0,0,15,4,16,0,0,0,0,16,0,10,6,12,4,0,0,0,0,0,4,12,3,2,2,2,1,1,11,0,0,0,0,0,0,0,,,
Sulawesi Tenggara,Kota Kendari,Baruga,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/800B9921-B295-4A80-8994-C6CB8986B456,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60729577,MIS AL MUHAJIRIN,60729577,JL.SIMBO RT 02 RW 01,WATUBANGGA,KEC. BARUGA,KOTA KENDARI,PROV. SULAWESI TENGGARA,SWASTA,MI,Kementerian Agama,,,Kd.24.05/4/PP.00.4/593/2007,15-08-2007,Kd.24.05/4/PP.00.4/2704/2013,11-11-2013,Lihat SK Operasional,2021-06-15 06,B,0,,2.,,,,,,-4.029900000000,122.469000000000,0,72,67,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sulawesi Tenggara,Kota Kendari,Baruga,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/875B9CE2-F5F7-42A0-8324-516C572C2F47,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60729580,MIS ASY SYAFIIYAH,60729580,JL.PASAR BARUGA,BARUGA,KEC. BARUGA,KOTA KENDARI,PROV. SULAWESI TENGGARA,SWASTA,MI,Kementerian Agama,,,090 TAHUN 2012,27-12-2012,090 tAHUN 2013,27-12-2012,Lihat SK Operasional,2017-03-13 09,B,0,,2.,,,,,,-4.021733000000,122.498280000000,0,201,179,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sulawesi Tenggara,Kota Kendari,Baruga,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F55A9882-31FE-49EF-B526-61AEA5F8F1BB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70010259,MIS DEENIYAT SYAIDUL MUSLIMIN,70010259,JL. HAJI LAMUSE RT. 012 RW. 006,LEPO-LEPO,KEC. BARUGA,KOTA KENDARI,PROV. SULAWESI TENGGARA,SWASTA,MI,Kementerian Agama,Lainnya,,670/Kw.24/PP.03.2/12/2019,04-12-2019,347 Tahun 2019,04-12-2019,Lihat SK Operasional,2021-05-20 16,B,0,,2.,,,,,,.000000000000,.000000000000,0,45,31,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sulawesi Tenggara,Kota Kendari,Baruga,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/83EE4FDB-21FA-4E02-B622-02A3CDD7FFC3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69883420,MIS Nurul Maghfirah,69883420,JL H Lamuse,KEC. BARUGA,KOTA KENDARI,PROV. SULAWESI TENGGARA,INDONESIA,SWASTA,MI,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-4.025485600000,122.507671000000,0,49,34,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sulawesi Tenggara,Kota Kendari,Baruga,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7F4274E2-591A-459A-9374-CCCE452E53B8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70027389,MTs Al - Askar Kendari,70027389,Jl. Sultan Qaiumuddin,BARUGA,KEC. BARUGA,KOTA KENDARI,PROV. SULAWESI TENGGARA,SWASTA,MTs,Kementerian Agama,,,,,054 TAHUN 2021,11-02-2021,Silakan Upload SK (link file tidak valid) => [198298-739624-https,2022-03-28 15,,"1,000",,2.,,,,,,.000000000000,.000000000000,0,237,164,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sulawesi Tenggara,Kota Kendari,Baruga,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC0D5C0C-4D28-4159-B07E-6845F5D6379C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60729770,MTSS AL MUHAJIRIN,60729770,JL.SIMBO,WATUBANGGA,KEC. BARUGA,KOTA KENDARI,PROV. SULAWESI TENGGARA,SWASTA,MTs,Kementerian Agama,,,Kd.24.05/4/PP.00.4/75/2006,02-02-2006,98 Tahun 2013,11-11-2013,Lihat SK Operasional,2018-11-13 14,B,0,,2.,,,,,,-4.029700000000,122.468800000000,0,34,35,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sulawesi Tenggara,Kota Kendari,Baruga,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ADB8E90A-EF23-4D81-85B2-1C51DB598878,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69728146,MTSS ASY SYAFIIYAH,69728146,JL.PASAR BARUGA NO.15,BARUGA,KEC. BARUGA,KOTA KENDARI,PROV. SULAWESI TENGGARA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-4.071024000000,122.529107000000,0,95,75,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sulawesi Tenggara,Kota Kendari,Baruga,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A02F29CA-30F5-E011-A8A7-65D4B6B8EEE8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402696,SD NEGERI 104 KENDARI,40402696,Jln. KS. Tubun,BARUGA,KEC. BARUGA,KOTA KENDARI,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,PERWALI,31-12-2003,1380 TAHUN 2018,31-12-2018,Lihat SK Operasional,2019-01-25 15,C,"11,808",1. -,2. Telkomsel Flash,PLN,,,sdn104kendari@gmail.com,,-4.065600000000,122.521700000000,9,79,61,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",6,0,1,2,4,2,0,3,5,1,2,1,3,6,2,5,2,0,2,3,1,2,0,1,2,7,1,1,1,1,1,1,3,0,3,0,1,0,0,0,,,
Sulawesi Tenggara,Kota Kendari,Baruga,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20B4F9C9-30F5-E011-8958-579498CB6946,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402673,SD NEGERI 2 KENDARI,40402673,Jl Di. Panjaitan,LEPO-LEPO,KEC. BARUGA,KOTA KENDARI,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,20,31-12-1930,1380 TAHUN 2018,31-12-2018,Lihat SK Operasional,2019-01-23 14,A,"4,296",1. Telkomsel Flash,2. Telkom Speedy,PLN,,04013194218,sdn01baruga@gmail.com,,-4.029450000000,122.499423000000,31,411,430,24,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"5,500",21,0,1,2,28,1,0,2,6,6,14,5,20,11,2,22,7,2,1,11,3,1,8,5,7,24,4,4,4,4,4,4,15,0,6,0,1,0,0,0,,,
