prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Kalimantan Timur,Kab. Berau,Batu Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/17327C85-A4E7-49C1-9A6E-B4CE45C2F9BE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69894092,SD NEGERI 001 AMPEN MEDANG,69894092,Kampung Ampen Medang,AMPEN MEDANG,KEC. BATU PUTIH,KAB. BERAU,PROV. KALIMANTAN TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,894 TAHUN 2014,24-12-2014,421.2/186/DISDIK-KAB/DIKD,23-02-2015,Lihat SK Operasional,2018-01-16 13,B,"8,796",1. -,2. Telkomsel Flash,PLN,,,,,1.338600000000,118.471100000000,9,50,60,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,6,0,0,2,1,3,0,5,9,0,0,0,1,8,0,7,2,3,4,1,1,0,0,0,6,3,1,1,1,1,1,1,5,1,0,0,0,0,0,0,,,
Kalimantan Timur,Kab. Berau,Batu Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0AD2F7E-30F5-E011-9DDE-250BBA3C241C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30404512,SD NEGERI 001 BALIKUKUP,30404512,Kampung Pulau Balikukup,BALI KUKUP,KEC. BATU PUTIH,KAB. BERAU,PROV. KALIMANTAN TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,01-01-1981,0,01-01-1910,Lihat SK Operasional,2018-01-16 12,A,"3,000",1. Lainnya (Wavelan),2. Lainnya (Wavelan),PLN & Diesel,,,sdn001balikukup@gmail.com,,1.524305600000,118.634258300000,8,100,90,8,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya (Wavelan),"5,000",8,0,1,2,1,1,0,6,7,0,1,0,0,8,0,7,1,2,2,1,1,1,1,0,6,2,2,2,1,1,1,1,8,0,0,0,1,0,0,0,,,
Kalimantan Timur,Kab. Berau,Batu Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90632F7E-30F5-E011-B4F9-41B20FF10C5E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30404316,SD NEGERI 001 BATU PUTIH,30404316,"Jalan Pelabuhan RT II, Batu Putih",BATU PUTIH,KEC. BATU PUTIH,KAB. BERAU,PROV. KALIMANTAN TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,41,11-02-1977,0,11-02-2009,Lihat SK Operasional,2018-01-16 12,A,"5,950",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn001bth@gmail.com,,1.372900000000,118.434700000000,18,316,285,22,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",20,0,2,1,7,0,0,11,11,3,4,0,1,17,0,11,7,7,3,2,0,0,5,1,8,10,4,4,4,4,4,2,20,0,0,0,2,0,0,0,,,
Kalimantan Timur,Kab. Berau,Batu Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/404A037E-30F5-E011-B435-2DA23A8E76A5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30404344,SD NEGERI 001 KAYU INDAH,30404344,"Kmapung Kayu Indah, Batu Putih",KAYU INDAH,KEC. BATU PUTIH,KAB. BERAU,PROV. KALIMANTAN TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,01/07/1995,03-10-1995,0,01-01-1910,Lihat SK Operasional,2018-01-16 12,B,"3,500",1. Telkomsel Flash,2. -,PLN,,,nurjamila@gmail.com,,1.431380600000,118.314977800000,9,63,49,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"12,000",6,0,1,0,4,1,0,4,5,1,3,0,2,7,0,7,2,1,4,0,1,0,0,3,2,7,1,1,1,1,1,1,6,0,0,0,1,0,0,0,,,
Kalimantan Timur,Kab. Berau,Batu Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/009F2F7E-30F5-E011-8152-43FF0EF5BF03,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30404511,SD NEGERI 001 LOBANG KELATAK,30404511,Jalan Utama Kampung Lobang Kelatak,LOBANG KELATAK,KEC. BATU PUTIH,KAB. BERAU,PROV. KALIMANTAN TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,01-01-1981,0,01-01-1981,Lihat SK Operasional,2018-01-16 12,B,"14,160",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn001lobangkelatak@gmail.com,,1.351216700000,118.446944400000,11,62,55,7,SD 2013,Double Shift/6 hari,,2022/2023-2,Telkomsel Flash,900,10,0,0,2,4,0,0,7,7,3,1,0,2,9,2,7,2,1,3,2,3,0,2,0,3,8,1,1,1,1,1,2,10,0,0,0,0,0,0,0,,,
Kalimantan Timur,Kab. Berau,Batu Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/201E317E-30F5-E011-A696-59E09873324E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30404517,SD NEGERI 001 SUMBER AGUNG,30404517,Kampung Sumber Agung,SUMBER AGUNG,KEC. BATU PUTIH,KAB. BERAU,PROV. KALIMANTAN TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,01-01-1910,0,01-01-1910,Lihat SK Operasional,2018-01-16 12,B,"11,025",1. -,2. Telkomsel Flash,PLN,,,sdn001sumberagung@gmail.com,,1.471516700000,118.319094400000,13,55,77,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,250",8,0,1,2,3,3,0,7,10,1,2,0,1,12,0,10,3,1,3,5,1,0,3,0,4,9,1,1,1,1,1,1,8,0,0,0,0,1,0,0,,,
Kalimantan Timur,Kab. Berau,Batu Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C00F317E-30F5-E011-91DA-5347D2391A6F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30404330,SD NEGERI 001 TEMBUDAN,30404330,"Jalan Pangeran Diponegoro, Tembudan",TEMBUDAN,KEC. BATU PUTIH,KAB. BERAU,PROV. KALIMANTAN TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,0,07-01-1980,0,01-01-1910,Lihat SK Operasional,2018-01-16 12,B,"7,030",1. -,2. Telkomsel Flash,PLN,,,sdn.001.tembudan@gmail.com,,1.413661100000,118.362091700000,12,91,102,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,320",8,0,1,2,2,6,0,4,10,0,2,0,1,11,0,10,2,5,3,0,1,2,1,0,4,8,1,1,1,1,1,1,5,0,3,0,1,0,0,0,,,
Kalimantan Timur,Kab. Berau,Batu Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0E3CC7E-30F5-E011-942D-89FCD6AA723D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30404350,SMP NEGERI 1 BATU PUTIH,30404350,"Jalan Pelabuhan RT 1, Batu Putih",BATU PUTIH,KEC. BATU PUTIH,KAB. BERAU,PROV. KALIMANTAN TIMUR,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,217,17-11-2000,421.3/172/Disdik-Kab/Sekrt/2021,17-11-2000,Lihat SK Operasional,2022-06-06 15,B,"10,000",1. -,2. Telkomsel Flash,PLN,,,smp19berau@gmail.com,,1.375480600000,118.435480600000,14,120,125,9,SMP 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,200",9,1,1,8,8,2,0,4,10,0,4,0,4,10,0,12,2,4,4,2,3,0,0,1,5,9,,,,,,,9,0,0,0,1,0,0,0,3,3,3
Kalimantan Timur,Kab. Berau,Batu Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80F8CA7E-30F5-E011-8EF9-915F949046FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30404523,SMP NEGERI 2 BATU PUTIH,30404523,Jl. Pelajar No. 02,TEMBUDAN,KEC. BATU PUTIH,KAB. BERAU,PROV. KALIMANTAN TIMUR,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,475 Tahun 2007,08-10-2007,0,01-01-1910,Lihat SK Operasional,2018-01-16 13,B,"6,030",1. Telkomsel Flash,2. Lainnya (Satelit),PLN,,,smpn23berau@ymail.com,,1.413038900000,118.361944400000,13,50,27,3,SMP 2013,Siang/6 hari,,2022/2023-2,Telkomsel Flash,"2,200",5,1,1,4,5,4,0,4,10,0,3,0,4,9,0,13,0,4,5,0,2,2,0,0,8,5,,,,,,,5,0,0,0,1,0,0,0,1,1,1
Kalimantan Timur,Kab. Berau,Batu Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08FDA286-638A-4596-9602-6F97009536DC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69981049,SMP NEGERI 3 SATU ATAP BATU PUTIH,69981049,Kampung Balikukup,BALI KUKUP,KEC. BATU PUTIH,KAB. BERAU,PROV. KALIMANTAN TIMUR,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,469 Tahun 2018,03-07-2018,424/212/Disdik-Kab/Pemb. SMP,06-09-2018,Lihat SK Operasional,2018-10-08 21,B,0,1. Lainnya (Wavelan),2. Lainnya (Wavelan),PLN & Diesel,,,smp3batuputih@gmail.com,,1.351611000000,118.447067000000,10,36,32,3,SMP 2013,Pagi/6 hari,,2022/2023-2,Lainnya (Wavelan),"5,000",2,0,0,2,0,3,0,7,10,0,0,0,0,10,0,6,4,2,5,3,0,0,0,0,7,3,,,,,,,0,2,0,0,0,0,0,0,1,1,1
