prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Barat,Kota Banjar,Langensari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DEF5B81C-531B-4F23-A33F-CCF42F88E2C0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710129,MIN 2 Kota Banjar,60710129,JL. Raya Banjar-Cikawung Km. 1 Sampih,REJASARI,KEC. LANGENSARI,KOTA BANJAR,PROV. JAWA BARAT,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,,,Keputusan Menteri Agama No 212 Tahun 2015,27-07-2015,Lihat SK Operasional,2019-01-23 09,A,0,,2.,,,,,,-7.380700000000,108.619300000000,0,174,188,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Banjar,Langensari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/72D938BC-5743-4D60-B90D-F2FA9B499989,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710130,MIS AL-AZHAR,60710130,JL. PESANTREN NO.2 CITANGKOLO KUJANGSARI LANGENSARI KOTA BANJAR,KUJANGSARI,KEC. LANGENSARI,KOTA BANJAR,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,Yayasan yaPPMAC Kota Banjar,AI2824,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-7.384700000000,108.604800000000,0,110,133,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Banjar,Langensari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB13D3A6-7C4A-4137-BE78-ADA63F4181D0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710131,MIS AT-TAUBAH,60710131,JL. PENGAIRAN NO.1 LANGKAP LANCAR,BOJONGKANTONG,KEC. LANGENSARI,KOTA BANJAR,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-7.377300000000,108.608700000000,0,63,48,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Banjar,Langensari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C5496781-9807-4363-BE9E-BA86D4FE06AC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20225367,MIS BANTARDAWA,20225367,Jln Kenanga Dusun Rancabulus Desa  Rejasari Kecamatan Langensari Kota Banjar,REJASARI,KEC. LANGENSARI,KOTA BANJAR,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,01/10/19/11/077,10-02-1981,01/10/19/11/077,10-02-1981,Lihat SK Operasional,2015-12-16 10,A,0,,2.,,,,,,-7.358500000000,108.604200000000,0,79,49,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Banjar,Langensari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1752C691-1820-47E4-B38B-6596914F0345,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710133,MIS LANGENSARI,60710133,JLN PELITA NO 02 SINARGALIH RT. 01 RW. 02,LANGENSARI,KEC. LANGENSARI,KOTA BANJAR,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,,01-01-1900,1/10/19/II/087,01-01-1900,Silakan Upload SK (link file tidak valid) => [419017-490137--],2021-02-11 11,B,0,,2.,,,,,,-7.358800000000,108.638200000000,0,58,41,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Banjar,Langensari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D1429788-584D-43EA-BCD6-129A67AF9DB1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710134,MIS SASAGARAN,60710134,DUSUN SINDANGMULYA,BOJONGKANTONG,KEC. LANGENSARI,KOTA BANJAR,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-7.389400000000,108.620800000000,0,86,81,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Banjar,Langensari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4E872114-515B-4720-950C-2DAB82F752B1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710135,MIS SINDANGGALIH,60710135,SINDANGGALIH RT 02/06,REJASARI,KEC. LANGENSARI,KOTA BANJAR,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-7.360200000000,108.623500000000,0,36,50,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Banjar,Langensari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/216F1015-E4F7-433F-85CD-FC0C63958BF5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710136,MIS WARINGINSARI,60710136,Purwodadi RT 12/04,WARINGINSARI,KEC. LANGENSARI,KOTA BANJAR,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,Mi.19/PP.00.4/582/1994,10-01-1994,Mi.19/PP.00.4/582/1994,10-01-1994,Lihat SK Operasional,2020-12-28 07,A,0,,2.,,,,,,-7.354000000000,108.650800000000,0,86,60,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Banjar,Langensari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/28BF4756-459D-4B5C-8BDB-9767C0F736F0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20279808,MTsN 2 Kota Banjar,20279808,JL. PENGAIRAN PONDOK HUNI  NO. 156,BOJONGKANTONG,KEC. LANGENSARI,KOTA BANJAR,PROV. JAWA BARAT,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,515-A,25-11-1995,Keputusan Menteri Agama No 212 Tahun 2015,27-07-2015,Lihat SK Operasional,2019-01-23 09,,0,,2.,,,,,,-7.381700000000,108.613300000000,0,332,333,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Banjar,Langensari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4EF14792-3982-428A-AAFE-E41B4334EA26,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20279809,MTSS AL AZHAR,20279809,JALAN CITANGKOLO NO. 12 KUJANGSARI KEC.LANGENSARI KOTA BANJAR,KUJANGSARI,KEC. LANGENSARI,KOTA BANJAR,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,Yayasan yaPPMAC Kota Banjar,AI2824,YPPMAC/KP.01.1/VII/1994,13-06-1994,B/Kw.10.4/MTs/09/008/2006,10-10-2005,Lihat SK Operasional,2018-03-19 07,B,"2,000",,2.,,,,,,-7.376700000000,108.613200000000,0,33,81,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Banjar,Langensari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/017731F5-F68E-4BDE-A208-B3545EFBBDA5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20279810,MTSS SA AL-ABROR,20279810,DSN. RANCABULUS DS. REJASARI,REJASARI,KEC. LANGENSARI,KOTA BANJAR,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-7.354000000000,108.620000000000,0,14,18,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Banjar,Langensari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D01A307F-8BF9-E111-BB29-457F27C79221,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20268229,SD IT Darul Hikam,20268229,Jalan Sasagaran Margasari Rt 02 Rw 05,BOJONGKANTONG,KEC. LANGENSARI,KOTA BANJAR,PROV. JAWA BARAT,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan DARUL HIKAM BOJONGKANTONG,AI2838,02/A.1/YDHB/2008,14-07-2008,4212/KPTS/67-DISDIK,01-03-2012,Silakan Upload SK,,B,600,,2.,,0,,sditdarulhikam99@gmail.com,,-7.385813000000,108.612372000000,4,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,5,0,4,0,0,0,1,3,0,3,1,2,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,SD 2013,,,,,,,,,,
Jawa Barat,Kota Banjar,Langensari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C2FF396-1F8F-4CB1-88C4-6BA96ED02D4A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70036760,SD IT YAYASAN AL-FALAH,70036760,"Jl.Pengairan PU no 7, Dusun Kedungaringin Rt 01/05",WARINGINSARI,KEC. LANGENSARI,KOTA BANJAR,PROV. JAWA BARAT,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al-Falah Langensari,AX6961,Skep/001/YAF/VI/2022,21-06-2022,503/001/DPMPTSP/IP-PSPD/IX/2022,30-09-2022,Lihat SK Operasional,2023-01-16 15,,720,1. -,2. Telkom Speedy,PLN,,,,,.000000000000,.000000000000,2,5,2,1,Sehari Penuh/5 hari,,2022/2023-2,"10,600",1,0,0,0,0,0,4,0,2,0,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,SD 2013,1,0,0,0,0,0,Tidak Ada,,,
Jawa Barat,Kota Banjar,Langensari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0965305-2DF5-E011-8BCF-A5BE7E8E0405,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20225184,SD NEGERI 1 BANK JABAR LANGENSARI,20225184,Jalan Madjalikin No.252,LANGENSARI,KEC. LANGENSARI,KOTA BANJAR,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-02-1954,422/Kpts.167-Disdikbud,10-02-2016,Lihat SK Operasional,2023-03-01 16,A,"3,872",1. Indosat IM3,2. Telkom Speedy,PLN,,02652730189,sdn1bankjabarlangensari@yahoo.com,http,-7.351400000000,108.637700000000,11,136,100,9,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,0,7,2,0,2,5,0,5,1,8,3,0,11,0,2,1,2,2,1,2,1,4,7,0,0,6,3,1,0,0,0,SD 2013,2,2,1,1,2,1,Indosat IM3,,,
Jawa Barat,Kota Banjar,Langensari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0F4D405-2DF5-E011-A96E-D5220E988A50,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20225171,SD NEGERI 1 KUJANGSARI,20225171,Dusun Cijurey Rt 05 Rw 03,KUJANGSARI,KEC. LANGENSARI,KOTA BANJAR,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,02-07-1960,422/Kpts.167-Disdikbud,01-01-1910,Silakan Upload SK (link file tidak valid) => [790257-698261--],2023-03-01 16,A,825,1. -,2. Telkom Speedy,PLN,,02652736088,sdn1kujangsaris@gmail.com,,-7.394000000000,108.604100000000,9,67,81,7,Pagi/6 hari,,2022/2023-2,450,5,0,1,2,8,1,0,0,3,1,5,0,8,1,0,9,0,0,1,1,3,1,2,1,2,7,0,5,0,0,0,1,0,0,SD 2013,1,1,1,1,1,2,Tidak Ada,,,
Jawa Barat,Kota Banjar,Langensari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/202FD505-2DF5-E011-A4C9-67AC176D6308,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20225301,SD NEGERI 1 MUKTISARI,20225301,Lingkungan Langen RT 06  RW 01,MUKTISARI,KEC. LANGENSARI,KOTA BANJAR,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1945-01-01,01-01-1945,1910-01-01,01-01-1910,Silakan Upload SK (link file tidak valid) => [335763-612730--],2020-08-25 10,A,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,02652730329,sdn1mktibjr@gmail.com,,-7.364900000000,108.642200000000,12,111,103,9,Pagi/6 hari,,2022/2023-2,900,6,0,1,1,10,0,0,2,4,0,7,1,11,1,0,12,0,0,3,2,3,2,1,1,3,9,0,1,5,5,0,0,1,0,SD 2013,1,2,1,2,2,1,Telkomsel Flash,,,
Jawa Barat,Kota Banjar,Langensari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/003ED505-2DF5-E011-9E39-835C2BE6E2ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20225307,SD NEGERI 1 REJASARI,20225307,Dusun Rancabulus RT 03 RW 04,REJASARI,KEC. LANGENSARI,KOTA BANJAR,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,01-01-1957,422/Kpts.134-Disdikbud,16-03-2016,Lihat SK Operasional,2017-04-03 08,B,"2,460",1. Telkomsel Flash,2. Telkom Speedy,PLN,0,02657482123,sdn1rejasari@gmail.com,,-7.353900000000,108.621800000000,8,57,52,6,Pagi/6 hari,,2022/2023-2,900,5,0,1,2,5,3,0,0,4,0,3,1,6,2,0,8,0,1,2,2,0,1,1,1,5,3,0,1,4,1,0,1,0,0,SD 2013,1,1,1,1,1,1,Telkomsel Flash,,,
Jawa Barat,Kota Banjar,Langensari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/506AD505-2DF5-E011-8608-EB16C68FAC94,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20225308,SD NEGERI 1 WARINGINSARI,20225308,Jalan Pelita II  No.101,WARINGINSARI,KEC. LANGENSARI,KOTA BANJAR,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,03-02-1961,422/Kpts.124-Disdikbud,02-03-1916,Lihat SK Operasional,2023-02-28 13,A,"2,888",1. Telkom Astinet,2. Telkom Speedy,PLN,,0265,sdnegeri1waringinsari@gmail.com,,-7.356700000000,108.648400000000,17,122,96,12,Pagi/6 hari,,2022/2023-2,900,8,0,1,2,9,3,0,5,9,0,7,1,12,5,0,16,1,1,2,7,1,1,3,2,8,9,0,7,1,4,0,1,0,0,SD 2013,2,2,2,2,2,2,Telkom Astinet,,,
Jawa Barat,Kota Banjar,Langensari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6003D505-2DF5-E011-BDB4-F7A381313D28,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20225290,SD NEGERI 2 BOJONGKANTONG,20225290,Jln. Bojongsari No. 153,BOJONGKANTONG,KEC. LANGENSARI,KOTA BANJAR,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,422/Kpts.166-Disdikbud,01-01-1960,422/Kpts.166-Disdikbud,16-03-2016,Lihat SK Operasional,2021-08-22 11,A,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,02652730504,sdnbojongkantong75@gmail.com,,-7.374100000000,108.608100000000,8,65,58,6,Pagi/6 hari,,2022/2023-2,"2,299",6,0,1,2,5,1,0,2,4,0,4,0,7,1,0,8,0,1,2,1,1,3,0,0,3,5,0,6,0,0,0,1,0,0,SD 2013,1,1,1,1,1,1,Telkomsel Flash,,,
Jawa Barat,Kota Banjar,Langensari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/206B5305-2DF5-E011-B847-2D8437F6550B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20225295,SD NEGERI 2 KUJANGSARI,20225295,"Jalan Kujang No.19, Dusun Cijurey RT",KUJANGSARI,KEC. LANGENSARI,KOTA BANJAR,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,SK/1964,01-02-1964,422/Kpts.122-Disdikbud,02-03-2016,Lihat SK Operasional,2021-08-16 09,A,825,1. 3 (Tri),2. Telkom Speedy,PLN,,02652736086,sdnegeri2kujangsari@yahoo.co.id,,-7.394000000000,108.604100000000,12,106,98,10,Double Shift/6 hari,,2022/2023-2,900,5,0,1,3,9,0,0,3,7,0,4,1,10,2,0,11,1,2,1,5,1,0,1,2,5,7,0,2,3,1,0,1,0,0,SD 2013,2,1,1,2,2,2,3 (Tri),,,
Jawa Barat,Kota Banjar,Langensari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0B4D505-2DF5-E011-81CA-275B9E47E190,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20225296,SD NEGERI 2 LANGENSARI,20225296,Jalan Rancawati No. 258,LANGENSARI,KEC. LANGENSARI,KOTA BANJAR,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,113/PSD/1977,08-06-1977,113/PSD/1977,08-06-1977,Silakan Upload SK,,A,"1,457",1. Indosat IM3,2. Telkom Speedy,PLN,0,02652730423,sdn2langensari1977@gmail.com,,-7.359300000000,108.633700000000,17,157,146,13,Pagi/6 hari,,2022/2023-2,"3,500",11,0,1,4,11,4,0,2,10,0,6,1,12,5,0,17,0,1,3,5,2,1,4,1,3,14,0,8,3,0,0,1,0,0,SD 2013,3,2,2,2,2,2,Indosat IM3,,,
