prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Lampung,Kab. Way Kanan,Way Tuba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/49F6C2F7-4250-4ECD-B1A4-FC2FE2496C53,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10816858,MTSS MIFTAHUL ULUM WAY TUBA,10816858,Jalan Bukit Gemuruh No. 486,BANDAR SARI,KEC. WAY TUBA,KAB. WAY KANAN,PROV. LAMPUNG,SWASTA,MTs,Kementerian Agama,,,Wh/6/PP.00.4/115/1998,05-09-1990,MTs.h/1/131/PP.01.1/521/1990,05-09-1990,Lihat SK Operasional,2018-03-19 11,B,"6,000",,2.,,,,,,-4.410500000000,104.362200000000,0,143,148,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Lampung,Kab. Way Kanan,Way Tuba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/79872B75-F931-40C1-AD0F-681F8A8D4C7F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60727614,MTSS NURUL FALAH,60727614,Jalan M. Tambunan No. 70,BUMI DANA,KEC. WAY TUBA,KAB. WAY KANAN,PROV. LAMPUNG,SWASTA,MTs,Kementerian Agama,,,Kw.08.2/HK.00.8/363/2016,30-12-2016,Kw.08.2/HK.00.8/363/2016,30-12-2016,Lihat SK Operasional,2018-03-20 09,C,"5,000",,2.,,,,,,-4.457400000000,104.364900000000,0,37,24,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Lampung,Kab. Way Kanan,Way Tuba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0FE51BBE-6F1D-4F65-BC0E-0EE4BA847402,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70034642,SD Integral Luqman Al Hakim,70034642,Jalan Lintas Sumatera,WAY TUBA,KEC. WAY TUBA,KAB. WAY KANAN,PROV. LAMPUNG,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN HIDAYATULLAH WAY KANAN,AM2312,420/20/YHWK/IX/2019,09-05-2019,420/00025/08/IV.17-WK.6/IX.2022,21-09-2022,Lihat SK Operasional,2022-10-19 13,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Lampung,Kab. Way Kanan,Way Tuba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2045A675-8B18-E111-968F-19E4A93E34D6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10806703,SMP PEMBANGUNAN WAY TUBA,10806703,Jl Pemuda No 27,WAY TUBA,KEC. WAY TUBA,KAB. WAY KANAN,PROV. LAMPUNG,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN WAY TUBA MEMBANGUN,AX2615,L. 03042003,01-01-1975,,01-01-1910,Silakan Upload SK,,B,"12,500",1. -,2. Telkomsel Flash,PLN,,,smppembangunanwtb@gmail.com,,-4.386200000000,104.412600000000,13,40,35,3,Pagi/6 hari,,2022/2023-2,900,3,1,1,1,1,2,4,6,13,0,0,0,1,12,0,8,5,6,2,2,1,1,0,1,3,10,3,0,0,0,1,0,0,0,,,,,,,SMP 2013,Tidak Ada,1,1,1
Lampung,Kab. Way Kanan,Way Tuba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60EE316F-8B18-E111-8910-33C7D9EB69AD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10806621,UPT SD N 01 BANDAR SARI,10806621,Bandar Sari,BANDAR SARI,KEC. WAY TUBA,KAB. WAY KANAN,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/17/III.01/1982,01-01-1982,Nomor 10 Tahun 2022,09-03-2022,Lihat SK Operasional,2023-05-22 11,B,"22,750",1. Telkomsel Flash,2. Lainnya (Wavelan),PLN,,,sd01bandarsari1976@gmail.com,http,-4.411700000000,104.363400000000,24,256,235,17,Pagi/6 hari,,2022/2023-2,900,18,0,1,2,8,2,0,14,17,1,3,3,6,18,1,21,2,4,10,2,3,0,0,5,8,16,0,7,11,0,0,1,0,0,3,3,3,3,3,2,SD 2013,Telkomsel Flash,,,
Lampung,Kab. Way Kanan,Way Tuba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0B6CC74-8B18-E111-8FA6-15D87560FB57,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10806900,UPT SD N 01 BERINGIN JAYA,10806900,Beringin Jaya,BERINGIN JAYA,KEC. WAY TUBA,KAB. WAY KANAN,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,425/274/26/III.01/2006,02-05-2006,Nomor 10 Tahun 2022,09-03-2022,Lihat SK Operasional,2023-05-22 11,B,"10,000",1. Telkomsel Flash,2. -,PLN,,,sdnberinginjaya01@gmail.com,,-4.415900000000,104.522700000000,8,76,62,6,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,2,3,0,0,5,5,1,2,0,2,6,0,4,4,4,1,0,0,0,1,2,2,6,0,6,0,0,0,1,0,0,1,1,1,1,1,1,SD 2013,Telkomsel Flash,,,
Lampung,Kab. Way Kanan,Way Tuba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E02CC374-8B18-E111-9FCF-21F043D8CBCC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10806968,UPT SD N 01 BUKIT GEMURUH,10806968,Bukit Gemuruh,BUKIT GEMURUH,KEC. WAY TUBA,KAB. WAY KANAN,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,421/103/III.01/1975,01-01-1910,Nomor 10 Tahun 2022,09-03-2022,Lihat SK Operasional,2023-05-22 11,B,"10,000",1. -,2. Lainnya (Kabel),PLN,,,sdn1bkg@gmail.com,http,-4.442800000000,104.349100000000,8,76,88,6,Pagi/6 hari,,2022/2023-2,900,6,0,0,1,2,1,0,5,6,2,0,0,1,7,0,4,4,3,1,0,2,1,1,0,2,6,0,0,6,0,0,0,0,1,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
Lampung,Kab. Way Kanan,Way Tuba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0CD2B70-8B18-E111-8EED-375556ACCE36,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10806987,UPT SD N 01 BUKIT HARAPAN,10806987,Bukit Harapan,BUKIT HARAPAN,KEC. WAY TUBA,KAB. WAY KANAN,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/012/III.01/1987,01-07-1987,Nomor 10 Tahun 2022,09-03-2022,Lihat SK Operasional,2023-05-22 11,B,"2,022",1. Indosat IM3,2. Telkomsel Flash,PLN,,,sdnbukitharapan@gmail.com,,-4.471500000000,104.329300000000,9,75,73,7,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,2,0,0,7,7,1,1,0,1,8,0,6,3,3,1,1,0,3,1,0,3,6,6,0,0,0,1,0,0,0,1,2,1,1,1,1,SD 2013,Indosat IM3,,,
Lampung,Kab. Way Kanan,Way Tuba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0162A70-8B18-E111-9ACE-391442FCE313,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10806645,UPT SD N 01 BUMI DANA,10806645,Bumi Dana,BUMI DANA,KEC. WAY TUBA,KAB. WAY KANAN,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/178/III.01/1982,25-08-1982,Nomor 10 Tahun 2022,09-03-2022,Lihat SK Operasional,2023-05-22 11,B,"10,375",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn01bumidana@gmail.com,,-4.456000000000,104.366500000000,9,78,89,7,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,4,3,0,0,6,7,0,1,1,3,6,0,3,6,3,0,1,1,0,1,3,4,5,0,6,0,0,0,1,0,0,2,1,1,1,1,1,SD 2013,Telkomsel Flash,,,
Lampung,Kab. Way Kanan,Way Tuba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60202970-8B18-E111-BE86-FDE99C45D201,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10806586,UPT SD N 01 KARYA JAYA,10806586,Karya Jaya,KARYA JAYA,KEC. WAY TUBA,KAB. WAY KANAN,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/013/III.01/1982,13-08-1982,Nomor 10 Tahun 2022,09-03-2022,Lihat SK Operasional,2023-05-22 11,B,"10,000",1. -,2. Telkomsel Flash,PLN,,,karyajayasdn01@gmail.com,,-4.375500000000,104.448700000000,10,129,92,8,Pagi/6 hari,,2022/2023-2,"1,300",3,0,1,2,4,1,0,5,6,3,1,0,2,8,0,9,1,1,3,3,0,0,2,1,1,9,0,0,3,3,0,1,0,0,1,1,1,1,2,2,SD 2013,Tidak Ada,,,
Lampung,Kab. Way Kanan,Way Tuba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/705D5871-8B18-E111-A635-9F1B803E7307,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10806615,UPT SD N 01 RAMSAI,10806615,Ramsai,RAMSAI,KEC. WAY TUBA,KAB. WAY KANAN,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,420/008/III.01/1983,27-03-1983,Nomor 10 Tahun 2022,09-03-2022,Lihat SK Operasional,2023-05-22 11,B,"13,776",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdnramsai@yahoo.co.id,http,-4.377900000000,104.385300000000,21,180,173,16,Pagi/6 hari,,2022/2023-2,900,13,0,2,5,10,2,0,9,11,1,7,2,10,11,0,19,2,5,5,2,1,1,3,4,6,15,13,0,0,3,2,0,0,0,3,2,3,2,3,3,SD 2013,Telkomsel Flash,,,
