prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Tenggara,Kab. Konawe Utara,Asera,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0B968C9-30F5-E011-8D57-8B5B75B064E5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40403907,SD NEGERI 1 ASERA,40403907,jl Trans sulawesi,A S E R A,KEC. ASERA,KAB. KONAWE UTARA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421/1984,31-05-1983,,10-05-1984,Lihat SK Operasional,2015-12-10 11,B,"12,000",1.,2.,PLN,,,,,-3.482700000000,121.897300000000,10,33,51,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,899,6,0,1,1,4,2,0,4,6,0,3,1,4,6,0,9,1,0,3,3,1,1,2,0,2,8,1,1,1,1,1,1,0,6,0,0,0,1,0,0,,,
Sulawesi Tenggara,Kab. Konawe Utara,Asera,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/609D69C9-30F5-E011-AC46-6598157EAE43,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40403936,SD NEGERI 10 ASERA,40403936,JL PENDIDIKAN,TANGGULURI,KEC. ASERA,KAB. KONAWE UTARA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421/1990,01-01-1990,421.9/707/DPK/2021,23-06-2021,Lihat SK Operasional,2021-09-03 22,C,"3,000",1. Telkomsel Flash,2. XL (GSM),PLN,,,sdn10asera@gmail.com,,-3.525200000000,121.915000000000,6,20,22,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,5,0,1,0,1,2,0,3,5,1,0,0,3,3,0,5,1,0,0,1,3,2,0,0,0,6,1,1,1,1,1,1,5,0,0,0,1,0,0,0,,,
Sulawesi Tenggara,Kab. Konawe Utara,Asera,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20243221-ADE6-E111-9715-4FACD300C58D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40405739,SD NEGERI 11 ASERA,40405739,Amorome Utama,AMOROME UTAMA,KEC. ASERA,KAB. KONAWE UTARA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,01/01/2010,01-01-1910,,01-01-1910,Lihat SK Operasional,2021-08-29 16,C,"2,500",1. -,2. Telkom Speedy,PLN,,,sdn11asera@gmail.com,,-3.472000000000,121.857400000000,8,10,16,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,0,1,2,0,5,7,0,1,0,2,6,1,4,3,1,2,3,1,0,1,0,3,5,1,1,1,1,1,1,3,0,3,0,0,0,1,0,,,
Sulawesi Tenggara,Kab. Konawe Utara,Asera,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0A42BF5-990E-E211-84A0-2147D1AE7AB8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69787694,SD NEGERI 12 ASERA,69787694,Amorome Utama,AMOROME UTAMA,KEC. ASERA,KAB. KONAWE UTARA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,313/2012,25-06-2012,,01-01-1910,Lihat SK Operasional,2015-12-10 11,B,"2,600",1. Telkom Speedy,2. Telkom Speedy,PLN,,,sdnaseraa@gmail.com,,-3.466900000000,121.837700000000,7,9,17,6,SD 2013,Siang/6 hari,,2022/2023-2,Telkom Speedy,899,6,0,1,0,1,2,0,4,6,0,1,0,2,5,0,3,4,2,1,2,1,1,0,0,0,7,1,1,1,1,1,1,3,3,0,0,1,0,0,0,,,
Sulawesi Tenggara,Kab. Konawe Utara,Asera,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60AB68C9-30F5-E011-BE25-7FAA008368A0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40403944,SD NEGERI 2 ASERA,40403944,Wunduhaka,WUNDUHAKA,KEC. ASERA,KAB. KONAWE UTARA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421/1981,01-01-1931,421.9/707/DPK/2021,23-06-2021,Lihat SK Operasional,2021-08-02 18,B,"2,400",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnwanggudu2015@gmail.com,,-3.499300000000,122.086300000000,8,29,20,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",9,0,1,0,5,2,0,1,4,3,1,0,2,6,1,7,0,1,1,3,1,2,0,0,1,7,1,1,1,1,1,1,9,0,0,0,1,0,0,0,,,
Sulawesi Tenggara,Kab. Konawe Utara,Asera,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40F368C9-30F5-E011-876E-5768DBAB4DA4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40403942,SD NEGERI 3 ASERA,40403942,WALALINDU,WALALINDU,KEC. ASERA,KAB. KONAWE UTARA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421/1953,01-04-1953,,01-01-1910,Lihat SK Operasional,2015-12-10 11,C,"3,750",1. -,2. -,PLN,,,walalindusdn@gmail.com,,-3.457900000000,121.971300000000,8,20,16,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",6,0,1,2,5,2,0,1,3,2,3,0,5,3,0,7,1,0,0,0,3,4,0,1,2,6,1,1,1,1,1,1,6,0,0,0,1,0,0,0,,,
Sulawesi Tenggara,Kab. Konawe Utara,Asera,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C07F69C9-30F5-E011-A085-F98E3FB7B017,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40403903,SD NEGERI 4 ASERA,40403903,jalan trans sulawesi desa Amorome kec. asera,AMOROME,KEC. ASERA,KAB. KONAWE UTARA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,01/SD/1996,01-07-1995,001,07-07-1996,Lihat SK Operasional,2015-12-10 11,C,"5,720",1. -,2. -,PLN,,,sdn04asera@gmail.com,,-3.449000000000,121.853000000000,7,53,49,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",6,0,1,0,4,1,0,2,3,2,2,0,5,2,0,6,1,1,0,5,1,0,0,0,1,6,1,1,1,1,1,1,0,6,0,0,0,0,1,0,,,
Sulawesi Tenggara,Kab. Konawe Utara,Asera,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0E669C9-30F5-E011-99FB-F95872824773,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40403950,SD NEGERI 5 ASERA,40403950,Woikonggo,WANGGUDU,KEC. ASERA,KAB. KONAWE UTARA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421/1982,01-01-1982,,01-04-1981,Lihat SK Operasional,2015-12-10 11,C,"7,000",1. -,2. Telkomsel Flash,PLN,,,sdnwoikonggo001@gmail.com,,-3.526800000000,121.946100000000,15,147,161,12,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",12,0,1,0,7,2,0,6,8,1,6,0,8,7,0,13,2,4,0,7,2,2,0,0,4,11,2,2,2,2,2,2,0,10,2,0,0,1,0,0,,,
Sulawesi Tenggara,Kab. Konawe Utara,Asera,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/004E6AC9-30F5-E011-8AF6-353C7898E3AF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40403951,SD NEGERI 6 ASERA,40403951,Desa Wanggudu Raya,WANGGUDU RAYA,KEC. ASERA,KAB. KONAWE UTARA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,199/DWR/II/2009,01-10-1999,,01-01-1910,Lihat SK Operasional,2022-07-06 15,C,"4,200",1. -,2. Lainnya (Serat Optik),PLN,,,enamasera@gmail.com,http,-3.477900000000,122.137700000000,6,70,65,7,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,2,4,1,0,1,4,0,1,1,3,3,1,4,1,0,0,3,2,0,1,0,2,4,2,1,1,1,1,1,0,0,6,0,0,0,1,0,,,
Sulawesi Tenggara,Kab. Konawe Utara,Asera,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0B73121-ADE6-E111-B46B-4D751599986D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69752685,SD NEGERI 7 ASERA,69752685,Desa Walasolo,WALASOLO,KEC. ASERA,KAB. KONAWE UTARA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421/2007,25-07-2007,421.9/707/DPK/2021,23-06-2021,Lihat SK Operasional,2021-09-03 22,C,"3,685",1. Telkomsel Flash,2. XL (GSM),PLN,,,dedenasinua87@gmail.com,,-3.503900000000,121.915200000000,7,29,21,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,2,0,5,1,0,1,4,0,3,0,4,3,0,5,2,0,1,5,0,0,1,0,2,5,1,1,1,1,1,1,3,0,3,0,2,0,0,0,,,
