prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Tengah,Kab. Rembang,Lasem,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4BE1B370-8F53-4853-A1B9-9F39A8289B8D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60712101,MIS AN NASHRIYAH,60712101,Jl.Sunan Bonang No.03 Lasem,NGEMPLAK,KEC. LASEM,KAB. REMBANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,I.18/16477,01-04-1960,Lk/3.c/56/mi/1981,25-02-1981,Lihat SK Operasional,2015-05-28 11,A,753,,2.,,,,,,-6.697700000000,111.450900000000,0,359,425,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Rembang,Lasem,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/52D335B8-5B51-494D-A929-6C18240CD5E9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60712102,MIS ASH SHOLATIYYAH,60712102,JL. K.H. MAKMUR SUMBERGIRANG LASEM,SUMBERGIRANG,KEC. LASEM,KAB. REMBANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,D/Mk.10/MI/035/1998,18-09-1998,D/Mk.10/MI/035/1998,18-09-1998,Lihat SK Operasional,2016-12-16 09,A,0,,2.,,,,,,-6.700561000000,111.453718000000,0,89,99,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Rembang,Lasem,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CB03844F-2D06-4394-9921-DBEAD05E5858,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70008770,MIS UNGGUL TERPADU RAUDLOTUT THOLIBIN,70008770,DS. DOROKANDANG,DOROKANDANG,KEC. LASEM,KAB. REMBANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,Nomor,14-05-2020,NOMOR 1417 TAHUN 2020,14-05-2020,Lihat SK Operasional,2021-03-15 08,,971,,2.,,,,,,.000000000000,.000000000000,0,46,41,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Rembang,Lasem,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BD3FCC70-5DB4-426E-9C94-000F02E72865,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20364007,MTSN 1 REMBANG,20364007,JL SUNAN BONANG KM 01,SODITAN,KEC. LASEM,KAB. REMBANG,PROV. JAWA TENGAH,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,nomor 16 TH 1978,16-03-1978,nomor 16 TH 1978,16-03-1978,Lihat SK Operasional,2016-06-29 13,A,"11,259",,2.,,,,,,-6.690594000000,111.452088000000,0,371,481,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Rembang,Lasem,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A514D0E5-6744-4915-8660-DBB87C54465C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69822427,MTSS An Nuriyyah Lasem,69822427,JL. Soditan No.07,SODITAN,KEC. LASEM,KAB. REMBANG,PROV. JAWA TENGAH,SWASTA,MTs,Kementerian Agama,Lainnya,,D/W.k/MTs/12/2000,03-10-2000,D/W.k/MTs/12/2000,03-10-2000,Silakan Upload SK,,B,0,,2.,,,,,,-6.695700000000,111.448000000000,0,57,31,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Rembang,Lasem,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/44724A09-DF5B-4A0C-BBEE-2853885CE261,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20364008,MTSS SUNAN BONANG LASEM,20364008,Jl. Sunan Bonang Km.04 Lasem,BONANG,KEC. LASEM,KAB. REMBANG,PROV. JAWA TENGAH,SWASTA,MTs,Kementerian Agama,,,D/W.k/MTs/60/2001,03-10-2001,Wk/5.a/PP.03.2/4508/2001,03-10-2001,Lihat SK Operasional,2018-10-19 09,B,284,,2.,,,,,,-6.701430000000,111.446212000000,0,15,8,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Rembang,Lasem,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90C2A5B9-E1D6-E111-BABD-C5D945044A33,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20362101,SD ISLAM TERPADU AVI CENNA,20362101,Jalan Sunan Bonang 9 Ds. Soditan 01/02 Lasem,SODITAN,KEC. LASEM,KAB. REMBANG,PROV. JAWA TENGAH,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Alhamidiyyah Islamic Center Lasem,AW9329,421/1663.a/2014,26-05-2014,420.1/853/2011,01-07-2011,Lihat SK Operasional,2018-08-10 15,B,788,1. 3 (Tri),2. Lainnya (Kabel),PLN,,,sdit.avicenna01@gmail.com,https,-6.695700000000,111.450600000000,19,205,167,12,Pagi/6 hari,,2022/2023-2,"22,000",13,1,1,6,0,0,14,6,19,0,0,0,2,17,0,14,5,5,7,5,2,0,0,0,3,16,13,0,0,0,0,1,0,0,SD 2013,3 (Tri),2,2,2,2,2,2,,,
Jawa Tengah,Kab. Rembang,Lasem,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90F980A5-C9FD-E111-800E-BD0674001C6A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69758137,SD IT MUTIARA HATI,69758137,Desa Dorokandang Rt 12 Rw 05,DOROKANDANG,KEC. LASEM,KAB. REMBANG,PROV. JAWA TENGAH,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Lembaga Pendidikan Islam dan Sosial Mutiara Hati,AW8178,420/5700/2012,15-01-1910,2012-17-04,04-02-1919,Silakan Upload SK (link file tidak valid) => [361798-343843--],2020-08-31 14,B,"4,056",1. Lainnya,2. Telkom Speedy,PLN,,,sditmutiarahatilasem@gmail.com,http,-6.693900000000,111.433200000000,15,148,120,10,Pagi/6 hari,,2022/2023-2,"1,200",11,0,0,3,0,0,20,0,15,0,0,0,0,15,0,12,3,6,2,6,0,1,0,0,6,9,11,0,0,0,0,0,0,0,SD 2013,Lainnya,2,2,1,2,2,1,,,
Jawa Tengah,Kab. Rembang,Lasem,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20322559-2DF5-E011-8BFA-11E87E148351,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20315840,SD KRISTEN DORKAS,20315840,Jl Raya No 23 Lasem,BABAGAN,KEC. LASEM,KAB. REMBANG,PROV. JAWA TENGAH,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,6,10-07-1969,6,10-07-1969,Lihat SK Operasional,2023-04-04 10,A,800,1. Telkom Speedy,2. Telkom Speedy,PLN,,0295531603,sdkd_lasem@yahoo.com,,-6.704000000000,111.435300000000,8,44,48,6,Pagi/6 hari,,2022/2023-2,"3,500",6,0,1,2,2,0,6,0,6,0,0,2,3,5,1,5,2,0,0,2,1,0,2,3,1,7,6,0,0,0,1,0,0,0,SD 2013,Telkom Speedy,1,1,1,1,1,1,,,
Jawa Tengah,Kab. Rembang,Lasem,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/707D5A57-2DF5-E011-B3E4-036E8AA3C155,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20315844,SD NEGERI 1 DOROKANDANG,20315844,Jl.stasiun,DOROKANDANG,KEC. LASEM,KAB. REMBANG,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,SR KEP PPK 12/2/11,11-03-1961,SR KEP PPK 12/2/11,11-03-1961,Lihat SK Operasional,2021-08-02 20,A,0,1. -,2. Lainnya,PLN,,,dorokandang.satulasem@yahoo.com,,-6.692100000000,111.441100000000,7,73,74,6,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,5,0,0,2,5,0,1,1,4,3,0,6,1,1,2,2,1,0,0,1,2,5,0,1,0,5,0,0,0,1,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
