prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Kalimantan Barat,Kab. Sanggau,Mukok,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/609CDB08-30F5-E011-862A-4FAD73514015,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30102067,SD NEGERI 01 KEDUKUL,30102067,Kedukul,KEDUKUL,KEC. MUKOK,KAB. SANGGAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1960,42.170/PD/PK/AP,20-01-1981,Silakan Upload SK,,B,0,1. Telkomsel Flash,2. Indosat IM3,PLN,,,sdn01kedukul@gmail.com,,.101600000000,110.776800000000,8,48,35,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,1,2,2,2,0,4,6,1,1,0,2,6,0,8,0,0,4,1,1,0,2,0,2,6,1,1,1,1,1,1,0,3,3,0,0,1,0,0,,,
Kalimantan Barat,Kab. Sanggau,Mukok,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50A9DB08-30F5-E011-B09A-F7418C4E3495,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30107679,SD NEGERI 02 KEDUKUL,30107679,Dsn. Ubay,KEDUKUL,KEC. MUKOK,KAB. SANGGAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,31-08-1978,5728/B-I/PEND.1978,31-08-1978,Silakan Upload SK,,C,"5,551",1. Lainnya,2. -,PLN,,,sd02kedukul.mukok@gmail.com,,.111300000000,110.767400000000,9,64,85,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya,450,3,0,1,4,3,4,0,2,6,0,2,1,4,5,0,7,2,1,2,2,1,1,0,2,5,4,1,1,1,1,1,1,3,0,0,4,0,1,0,0,,,
Kalimantan Barat,Kab. Sanggau,Mukok,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30B6DB08-30F5-E011-BC84-8557A79F6167,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30102097,SD NEGERI 03 MALAN,30102097,Dusun Malan,KEDUKUL,KEC. MUKOK,KAB. SANGGAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,5728/B-1/PEND/1978,30-08-1978,5728/B-1/PEND/1978,30-08-1978,Silakan Upload SK,,B,"4,000",1. Indosat IM3,2. Telkomsel Flash,PLN,,,sdn03mukok@yahoo.co.id,,.108800000000,110.752700000000,8,51,56,6,SD 2013,Siang/6 hari,,2022/2023-2,Indosat IM3,"1,300",0,0,1,2,4,1,0,3,4,0,0,4,4,4,0,6,2,0,4,0,0,0,2,2,5,3,1,1,1,1,1,1,0,0,0,6,0,1,0,0,,,
Kalimantan Barat,Kab. Sanggau,Mukok,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90C3DB08-30F5-E011-A3CE-0DAB9682C7F6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30101994,SD NEGERI 04 PELAIK,30101994,Dusun Pelaik,SEMUNTAI,KEC. MUKOK,KAB. SANGGAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/4129/DIKBUD-A,20-05-2022,420/4129/DIKBUD-A,20-05-2022,Silakan Upload SK (link file tidak valid) => [786852-342226--],2023-02-23 15,C,"2,870",1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,0,sdnpelaik4@gmail.com,,.082200000000,110.747900000000,4,21,34,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,2,2,0,0,2,2,0,2,0,3,1,0,1,3,0,1,0,0,2,1,0,2,2,1,1,1,1,1,1,0,6,0,0,0,0,1,0,,,
Kalimantan Barat,Kab. Sanggau,Mukok,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0D0DB08-30F5-E011-9753-EB0FF58EC6DF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30101975,SD NEGERI 05 SEMUNTAI,30101975,Jl. Semuntai Kedukul,SEMUNTAI,KEC. MUKOK,KAB. SANGGAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/0408/DIKBUD-A,02-01-1969,420/0408/DIKBUD-A,02-01-1969,Lihat SK Operasional,2023-03-13 13,B,"5,405",1. Axis,2. Telkom Astinet,PLN,,,sdn05semuntaimukok@gmail.com,,.072800000000,110.742000000000,14,141,114,12,SD 2013,Pagi/6 hari,,2022/2023-2,Axis,"5,000",12,1,1,3,7,1,0,6,6,1,2,5,7,7,2,4,8,2,0,5,1,0,0,6,4,10,2,2,2,2,2,2,0,4,8,0,0,0,1,0,,,
Kalimantan Barat,Kab. Sanggau,Mukok,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0DDDB08-30F5-E011-85FE-017496AD0948,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30102034,SD NEGERI 06 SUNGAI AKAR,30102034,Dusun Sei Akar,SEMUNTAI,KEC. MUKOK,KAB. SANGGAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/0475/DIKBUD-A,08-02-1981,420/0475/DIKBUD-A,20-02-2023,Lihat SK Operasional,2023-02-28 09,B,"3,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn06seiakar@gmail.com,,.054000000000,110.715000000000,7,39,33,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,2,4,0,0,3,3,0,4,0,3,4,1,5,1,2,1,0,0,0,3,1,2,5,1,1,1,1,1,1,0,6,0,0,1,0,0,0,,,
Kalimantan Barat,Kab. Sanggau,Mukok,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20EBDB08-30F5-E011-A0C7-F1C251DF8D63,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30102039,SD NEGERI 07 INGGIS I,30102039,Dusun Inggis,INGGIS,KEC. MUKOK,KAB. SANGGAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1958,,01-01-1910,Silakan Upload SK,,B,"10,000",1. Lainnya,2. Telkomsel Flash,PLN,,,sdn07inggis@gmail.com,,.023100000000,110.715300000000,8,72,69,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya,900,6,0,1,2,3,2,0,3,7,0,1,0,4,4,0,7,1,2,1,3,1,1,0,0,3,5,1,1,1,1,1,1,3,3,0,0,1,0,0,0,,,
Kalimantan Barat,Kab. Sanggau,Mukok,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20F8DB08-30F5-E011-9A93-C32E599C2A1C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30107967,SD NEGERI 08 SEJATA,30107967,Dusun Sejata Rt10 Rw04,INGGIS,KEC. MUKOK,KAB. SANGGAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,01-01-1977,,01-01-1910,Silakan Upload SK,,C,"2,500",1. Indosat IM3,2. Indosat IM3,PLN,0,,sdn08sejata@gmail.com,http,.022800000000,110.707200000000,6,35,27,6,SD 2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,900,6,0,0,2,1,1,0,4,5,0,1,0,1,5,0,3,3,0,2,3,0,0,1,0,2,4,1,1,1,1,1,1,0,6,0,0,0,0,0,0,,,
Kalimantan Barat,Kab. Sanggau,Mukok,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9005DC08-30F5-E011-8CC3-D5767ED4F344,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30102029,SD NEGERI 09 ENGKODE,30102029,Jl. Entibuh Raya,ENGKODE,KEC. MUKOK,KAB. SANGGAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,5728/B-1/PEND/1978,01-01-1975,5228/B-T/PEND/1978,31-08-1978,Silakan Upload SK,,B,"4,224",1. -,2. -,PLN,,,sdn09engkode@gmail.com,,.173000000000,110.738000000000,5,44,30,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,2,1,0,0,4,4,0,1,0,1,4,0,4,1,1,1,1,2,0,0,0,4,1,1,1,1,1,1,1,3,0,3,0,1,0,0,0,,,
Kalimantan Barat,Kab. Sanggau,Mukok,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E012DC08-30F5-E011-B1F8-AFFF5EA8CF58,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30102247,SD NEGERI 10 ENTIBUH,30102247,Dusun Entibuh,ENGKODE,KEC. MUKOK,KAB. SANGGAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,05-01-1974,,01-01-1910,Silakan Upload SK,,C,"2,400",1. -,2. -,PLN,,,sd10entibuh@gmail.com,,.212400000000,110.766100000000,3,32,42,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,6,0,1,2,1,0,0,2,2,0,1,0,2,1,0,2,1,1,0,1,0,0,1,0,0,3,1,1,1,1,1,1,0,6,0,0,0,1,0,0,,,
